1583150400000.0,ETH-USDT,4h,entry long,"(44.50378282, 224.7)","(44.50378282, 247.17000000000002)",1,{'total': 0}
1584561600000.0,ETH-USDT,4h,entry long,"(87.02395312, 116.06)","(87.02395312, 127.66600000000001)",2,"{'total': 1, 'total_winning_trades': 1, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 100999.9999999654, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 1, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 999.9999999654011, 'net_profit_percentage': 0.9999999999654011, 'average_win': 999.9999999654011, 'average_loss': nan, 'expectancy': 999.9999999654011, 'expectancy_percentage': 0.9999999999654011, 'expected_net_profit_every_100_trades': 99.99999999654011, 'average_holding_period': 446400.0, 'average_winning_holding_period': 446400.0, 'average_losing_holding_period': nan, 'gross_profit': 999.9999999654011, 'gross_loss': 0.0, 'max_drawdown': -0.3473731843753103, 'annual_return': 23.817615799882685, 'sharpe_ratio': 4.826134618325328, 'calmar_ratio': 68.56492346326182, 'sortino_ratio': 12.955477693940063, 'omega_ratio': 3.8770224529086157, 'serenity_index': 8.13049310359073, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 999.9999999654011, 'current_streak': 1}"
1585008000000.0,ETH-USDT,4h,entry long,"(75.05150088, 135.92)","(75.05150088, 149.512)",3,"{'total': 2, 'total_winning_trades': 2, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 102009.99999987612, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 2, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 2009.9999998761207, 'net_profit_percentage': 2.0099999998761207, 'average_win': 1004.9999999380603, 'average_loss': nan, 'expectancy': 1004.9999999380603, 'expectancy_percentage': 1.0049999999380603, 'expected_net_profit_every_100_trades': 100.49999999380603, 'average_holding_period': 252480.0, 'average_winning_holding_period': 252480.0, 'average_losing_holding_period': nan, 'gross_profit': 2009.9999998761207, 'gross_loss': 0.0, 'max_drawdown': -0.3473731843753103, 'annual_return': 39.120470941568364, 'sharpe_ratio': 6.691511348888907, 'calmar_ratio': 112.6179932740625, 'sortino_ratio': 22.909156387808597, 'omega_ratio': 6.750777735901359, 'serenity_index': 23.824358329090508, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1009.9999999107196, 'current_streak': 2}"
1586707200000.0,ETH-USDT,4h,entry long,"(63.6106069, 161.97)","(63.6106069, 178.167)",4,"{'total': 3, 'total_winning_trades': 3, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 103030.09999983708, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 3, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 3030.0999998370817, 'net_profit_percentage': 3.0300999998370814, 'average_win': 1010.0333332790273, 'average_loss': nan, 'expectancy': 1010.0333332790273, 'expectancy_percentage': 1.0100333332790272, 'expected_net_profit_every_100_trades': 101.00333332790272, 'average_holding_period': 448040.0, 'average_winning_holding_period': 448040.0, 'average_losing_holding_period': nan, 'gross_profit': 3030.0999998370817, 'gross_loss': 0.0, 'max_drawdown': -1.0088994624703918, 'annual_return': 29.61772299521195, 'sharpe_ratio': 4.841680160345458, 'calmar_ratio': 29.356466225772365, 'sortino_ratio': 10.10332442594763, 'omega_ratio': 2.950946414203108, 'serenity_index': 7.860841538050976, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1020.0999999609611, 'current_streak': 3}"
1587398400000.0,ETH-USDT,4h,entry long,"(58.02085363, 179.35)","(58.02085363, 197.285)",5,"{'total': 4, 'total_winning_trades': 4, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 104060.40099979639, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 4, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 4060.400999796382, 'net_profit_percentage': 4.060400999796382, 'average_win': 1015.1002499490955, 'average_loss': nan, 'expectancy': 1015.1002499490955, 'expectancy_percentage': 1.0151002499490955, 'expected_net_profit_every_100_trades': 101.51002499490956, 'average_holding_period': 462840.0, 'average_winning_holding_period': 462840.0, 'average_losing_holding_period': nan, 'gross_profit': 4060.400999796382, 'gross_loss': 0.0, 'max_drawdown': -1.0088994624703918, 'annual_return': 33.71622718814311, 'sharpe_ratio': 4.597502180247679, 'calmar_ratio': 33.418817674444526, 'sortino_ratio': 10.688280408947186, 'omega_ratio': 2.7042574778897666, 'serenity_index': 11.389997897182583, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 4, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1030.3009999593003, 'current_streak': 4}"
1588017600000.0,ETH-USDT,4h,entry long,"(54.19253635, 193.94)","(54.19253635, 213.334)",6,"{'total': 5, 'total_winning_trades': 5, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 105101.00500965044, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 5, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 5101.005009650432, 'net_profit_percentage': 5.101005009650432, 'average_win': 1020.2010019300864, 'average_loss': nan, 'expectancy': 1020.2010019300864, 'expectancy_percentage': 1.0202010019300864, 'expected_net_profit_every_100_trades': 102.02010019300864, 'average_holding_period': 456576.0, 'average_winning_holding_period': 456576.0, 'average_losing_holding_period': nan, 'gross_profit': 5101.005009650432, 'gross_loss': 0.0, 'max_drawdown': -1.0088994624703918, 'annual_return': 37.51807190081509, 'sharpe_ratio': 4.945812653964361, 'calmar_ratio': 37.187126464462885, 'sortino_ratio': 11.080827650827786, 'omega_ratio': 2.7389150522195815, 'serenity_index': 14.159881622831081, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1040.60400985405, 'current_streak': 5}"
1588032000000.0,ETH-USDT,4h,exit,[[ 54.19253635 193.94      ]],"(54.19253635, 196.34)",6,"{'total': 5, 'total_winning_trades': 5, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 105101.00500965044, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 5, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 5101.005009650432, 'net_profit_percentage': 5.101005009650432, 'average_win': 1020.2010019300864, 'average_loss': nan, 'expectancy': 1020.2010019300864, 'expectancy_percentage': 1.0202010019300864, 'expected_net_profit_every_100_trades': 102.02010019300864, 'average_holding_period': 456576.0, 'average_winning_holding_period': 456576.0, 'average_losing_holding_period': nan, 'gross_profit': 5101.005009650432, 'gross_loss': 0.0, 'max_drawdown': -1.0088994624703918, 'annual_return': 37.51807190081509, 'sharpe_ratio': 4.945812653964361, 'calmar_ratio': 37.187126464462885, 'sortino_ratio': 11.080827650827786, 'omega_ratio': 2.7389150522195815, 'serenity_index': 14.159881622831081, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1040.60400985405, 'current_streak': 5}"
1588420800000.0,ETH-USDT,4h,entry long,"(49.60687648, 212.13)","(49.60687648, 233.34300000000002)",1,"{'total': 6, 'total_winning_trades': 6, 'total_losing_trades': 0, 'starting_balance': 100000.0, 'finishing_balance': 105231.06709689045, 'win_rate': 1.0, 'ratio_avg_win_loss': nan, 'longs_count': 6, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 5231.067096890431, 'net_profit_percentage': 5.231067096890431, 'average_win': 871.8445161484051, 'average_loss': nan, 'expectancy': 871.8445161484051, 'expectancy_percentage': 0.871844516148405, 'expected_net_profit_every_100_trades': 87.1844516148405, 'average_holding_period': 382880.0, 'average_winning_holding_period': 382880.0, 'average_losing_holding_period': nan, 'gross_profit': 5231.067096890431, 'gross_loss': 0.0, 'max_drawdown': -1.0088994624703918, 'annual_return': 35.0093107763233, 'sharpe_ratio': 4.854758554719908, 'calmar_ratio': 34.70049502316066, 'sortino_ratio': 10.894697506690193, 'omega_ratio': 2.7818765860783192, 'serenity_index': 15.189731725647858, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 6, 'losing_streak': 0, 'largest_losing_trade': 0, 'largest_winning_trade': 1040.60400985405, 'current_streak': 6}"
1589342400000.0,ETH-USDT,4h,entry long,"(54.58672068, 190.85)","(54.58672068, 209.935)",2,"{'total': 7, 'total_winning_trades': 6, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 104178.7564261202, 'win_rate': 0.8571428571428571, 'ratio_avg_win_loss': 0.8285048706293708, 'longs_count': 7, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 4178.75642612019, 'net_profit_percentage': 4.17875642612019, 'average_win': 871.8445161484051, 'average_loss': 1052.3106707702411, 'expectancy': 596.9652037314555, 'expectancy_percentage': 0.5969652037314555, 'expected_net_profit_every_100_trades': 59.696520373145546, 'average_holding_period': 420925.71428571426, 'average_winning_holding_period': 382880.0, 'average_losing_holding_period': 649200.0, 'gross_profit': 5231.067096890431, 'gross_loss': -1052.3106707702411, 'max_drawdown': -1.0806724349478047, 'annual_return': 22.714489474287515, 'sharpe_ratio': 3.2197476016551443, 'calmar_ratio': 21.018847839294242, 'sortino_ratio': 6.061708723641238, 'omega_ratio': 1.8931233671710395, 'serenity_index': 6.623015221887583, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 6, 'losing_streak': 1, 'largest_losing_trade': -1052.3106707702411, 'largest_winning_trade': 1040.60400985405, 'current_streak': -1}"
1590177600000.0,ETH-USDT,4h,entry long,"(50.67206549, 207.65)","(50.67206549, 228.41500000000002)",3,"{'total': 8, 'total_winning_trades': 7, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 105220.543990298, 'win_rate': 0.875, 'ratio_avg_win_loss': 0.8515756034122511, 'longs_count': 8, 'longs_percentage': 100.0, 'shorts_percentage': 0.0, 'shorts_count': 0, 'fee': 0.0, 'net_profit': 5220.5439902979915, 'net_profit_percentage': 5.220543990297991, 'average_win': 896.1220944383189, 'average_loss': 1052.3106707702411, 'expectancy': 652.5679987872489, 'expectancy_percentage': 0.6525679987872489, 'expected_net_profit_every_100_trades': 65.25679987872489, 'average_holding_period': 421035.0, 'average_winning_holding_period': 388440.0, 'average_losing_holding_period': 649200.0, 'gross_profit': 6272.854661068232, 'gross_loss': -1052.3106707702411, 'max_drawdown': -1.0806724349478047, 'annual_return': 25.422186382706236, 'sharpe_ratio': 3.6353816781539408, 'calmar_ratio': 23.524414577979034, 'sortino_ratio': 6.784960105489854, 'omega_ratio': 2.0063378735907516, 'serenity_index': 7.447294309996825, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 6, 'losing_streak': 1, 'largest_losing_trade': -1052.3106707702411, 'largest_winning_trade': 1041.7875641778019, 'current_streak': 1}"
