1583150400000.0,ETH-USDT,3h,Entry Short,"(133.0, 224.7)",1,{'total': 0}
1584144000000.0,ETH-USDT,3h,Entry Short,"(217.0, 134.06)",2,"{'total': 1, 'total_winning_trades': 0, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 97011.48999999999, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -2988.510000000004, 'net_profit_percentage': -2.9885100000000038, 'average_win': nan, 'average_loss': 2988.510000000004, 'expectancy': -2988.510000000004, 'expectancy_percentage': -2.9885100000000038, 'expected_net_profit_every_100_trades': -298.8510000000004, 'average_holding_period': 433680.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 433680.0, 'gross_profit': 0.0, 'gross_loss': -2988.510000000004, 'max_drawdown': -3.08775782720917, 'annual_return': -60.262100663923505, 'sharpe_ratio': -5.66606645950291, 'calmar_ratio': -19.51645952700592, 'sortino_ratio': -6.074445708723953, 'omega_ratio': 0.2598752463419614, 'serenity_index': -0.24366206072678723, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 1, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 0, 'current_streak': -1}"
1584576000000.0,ETH-USDT,3h,Entry Short,"(253.0, 118.11)",3,"{'total': 2, 'total_winning_trades': 1, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 99920.59199999999, 'win_rate': 0.5, 'ratio_avg_win_loss': 0.9734288993511798, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 2, 'fee': 0.0, 'net_profit': -79.40800000000581, 'net_profit_percentage': -0.07940800000000582, 'average_win': 2909.101999999998, 'average_loss': 2988.510000000004, 'expectancy': -39.70400000000291, 'expectancy_percentage': -0.03970400000000291, 'expected_net_profit_every_100_trades': -3.970400000000291, 'average_holding_period': 258960.0, 'average_winning_holding_period': 84240.0, 'average_losing_holding_period': 433680.0, 'gross_profit': 2909.101999999998, 'gross_loss': -2988.510000000004, 'max_drawdown': -3.08775782720917, 'annual_return': -1.6911505114712733, 'sharpe_ratio': 0.0005069551526556493, 'calmar_ratio': -0.5476953200697731, 'sortino_ratio': 0.0007999565676173992, 'omega_ratio': 1.0001146909788703, 'serenity_index': -0.009715222194254521, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 1, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': 1}"
1584640800000.0,ETH-USDT,3h,Entry Short,"(210.0, 138.05)",4,"{'total': 3, 'total_winning_trades': 1, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 96932.40899999999, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9734821581098422, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 3, 'fee': 0.0, 'net_profit': -3067.5910000000113, 'net_profit_percentage': -3.0675910000000113, 'average_win': 2909.101999999998, 'average_loss': 2988.3465000000047, 'expectancy': -1022.5303333333375, 'expectancy_percentage': -1.0225303333333375, 'expected_net_profit_every_100_trades': -102.25303333333375, 'average_holding_period': 192000.0, 'average_winning_holding_period': 84240.0, 'average_losing_holding_period': 245880.0, 'gross_profit': 2909.101999999998, 'gross_loss': -5976.693000000009, 'max_drawdown': -3.08775782720917, 'annual_return': -4.339737847270319, 'sharpe_ratio': -0.14775953988348603, 'calmar_ratio': -1.4054657424972785, 'sortino_ratio': -0.23260192017350073, 'omega_ratio': 0.9668308811267012, 'serenity_index': -0.0273086691940484, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 1, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': -1}"
1584694800000.0,ETH-USDT,3h,Entry Short,"(192.0, 146.47)",5,"{'total': 4, 'total_winning_trades': 1, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 94033.35899999998, 'win_rate': 0.25, 'ratio_avg_win_loss': 0.9832761043216307, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': -5966.641000000012, 'net_profit_percentage': -5.9666410000000125, 'average_win': 2909.101999999998, 'average_loss': 2958.5810000000038, 'expectancy': -1491.6602500000033, 'expectancy_percentage': -1.4916602500000034, 'expected_net_profit_every_100_trades': -149.16602500000033, 'average_holding_period': 156900.0, 'average_winning_holding_period': 84240.0, 'average_losing_holding_period': 181120.0, 'gross_profit': 2909.101999999998, 'gross_loss': -8875.743000000011, 'max_drawdown': -3.08775782720917, 'annual_return': -42.561931869401434, 'sharpe_ratio': -2.426802232686761, 'calmar_ratio': -13.78409002621507, 'sortino_ratio': -3.19021431758231, 'omega_ratio': 0.593500859195925, 'serenity_index': -0.3904732115996151, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': -2}"
1584975600000.0,ETH-USDT,3h,Entry Short,"(223.0, 129.88)",6,"{'total': 5, 'total_winning_trades': 2, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 96845.58299999998, 'win_rate': 0.4, 'ratio_avg_win_loss': 0.9669037285103887, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 5, 'fee': 0.0, 'net_profit': -3154.417000000014, 'net_profit_percentage': -3.1544170000000142, 'average_win': 2860.662999999998, 'average_loss': 2958.5810000000038, 'expectancy': -630.8834000000029, 'expectancy_percentage': -0.6308834000000029, 'expected_net_profit_every_100_trades': -63.08834000000029, 'average_holding_period': 132492.0, 'average_winning_holding_period': 59550.0, 'average_losing_holding_period': 181120.0, 'gross_profit': 5721.325999999996, 'gross_loss': -8875.743000000011, 'max_drawdown': -3.253495095672554, 'annual_return': -41.24409440872417, 'sharpe_ratio': -2.527821161558976, 'calmar_ratio': -12.676857716362504, 'sortino_ratio': -3.3046631045589776, 'omega_ratio': 0.5670092929696113, 'serenity_index': -0.34381526163052845, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': 1}"
1585256400000.0,ETH-USDT,3h,Entry Short,"(206.0, 136.28)",7,"{'total': 6, 'total_winning_trades': 2, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 93949.25899999999, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9720172336769729, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 6, 'fee': 0.0, 'net_profit': -6050.7410000000145, 'net_profit_percentage': -6.050741000000015, 'average_win': 2860.662999999998, 'average_loss': 2943.016750000003, 'expectancy': -1008.4568333333362, 'expectancy_percentage': -1.0084568333333364, 'expected_net_profit_every_100_trades': -100.84568333333364, 'average_holding_period': 120920.0, 'average_winning_holding_period': 59550.0, 'average_losing_holding_period': 151605.0, 'gross_profit': 5721.325999999996, 'gross_loss': -11772.067000000012, 'max_drawdown': -6.146856004765533, 'annual_return': -59.798427373767396, 'sharpe_ratio': -4.380747446829826, 'calmar_ratio': -9.728294810779182, 'sortino_ratio': -5.32919029180815, 'omega_ratio': 0.39864979122674793, 'serenity_index': -0.4068419442973017, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': -1}"
1585353600000.0,ETH-USDT,3h,Exit Short,,7,"{'total': 6, 'total_winning_trades': 2, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 93949.25899999999, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9720172336769729, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 6, 'fee': 0.0, 'net_profit': -6050.7410000000145, 'net_profit_percentage': -6.050741000000015, 'average_win': 2860.662999999998, 'average_loss': 2943.016750000003, 'expectancy': -1008.4568333333362, 'expectancy_percentage': -1.0084568333333364, 'expected_net_profit_every_100_trades': -100.84568333333364, 'average_holding_period': 120920.0, 'average_winning_holding_period': 59550.0, 'average_losing_holding_period': 151605.0, 'gross_profit': 5721.325999999996, 'gross_loss': -11772.067000000012, 'max_drawdown': -6.146856004765533, 'annual_return': -59.798427373767396, 'sharpe_ratio': -4.380747446829826, 'calmar_ratio': -9.728294810779182, 'sortino_ratio': -5.32919029180815, 'omega_ratio': 0.39864979122674793, 'serenity_index': -0.4068419442973017, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': -1}"
1585569600000.0,ETH-USDT,3h,Entry Short,"(213.0, 133.43)",1,"{'total': 7, 'total_winning_trades': 3, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 94968.95899999999, 'win_rate': 0.42857142857142855, 'ratio_avg_win_loss': 0.7635052252647433, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 7, 'fee': 0.0, 'net_profit': -5031.0410000000165, 'net_profit_percentage': -5.031041000000017, 'average_win': 2247.008666666665, 'average_loss': 2943.016750000003, 'expectancy': -718.7201428571454, 'expectancy_percentage': -0.7187201428571455, 'expected_net_profit_every_100_trades': -71.87201428571454, 'average_holding_period': 117531.42857142857, 'average_winning_holding_period': 72100.0, 'average_losing_holding_period': 151605.0, 'gross_profit': 6741.025999999994, 'gross_loss': -11772.067000000012, 'max_drawdown': -6.624287067614065, 'annual_return': -47.779821138595125, 'sharpe_ratio': -3.156579539812326, 'calmar_ratio': -7.212824663379882, 'sortino_ratio': -4.043920843347254, 'omega_ratio': 0.5299623393107658, 'serenity_index': -0.24848042362056996, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': 1}"
1586498400000.0,ETH-USDT,3h,Entry Long,"(171.0, 160.85)",2,"{'total': 8, 'total_winning_trades': 3, 'total_losing_trades': 5, 'starting_balance': 100000.0, 'finishing_balance': 92126.89999999998, 'win_rate': 0.375, 'ratio_avg_win_loss': 0.7687796952984607, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 8, 'fee': 0.0, 'net_profit': -7873.100000000021, 'net_profit_percentage': -7.873100000000022, 'average_win': 2247.008666666665, 'average_loss': 2922.825200000003, 'expectancy': -984.1375000000025, 'expectancy_percentage': -0.9841375000000026, 'expected_net_profit_every_100_trades': -98.41375000000025, 'average_holding_period': 137512.5, 'average_winning_holding_period': 72100.0, 'average_losing_holding_period': 176760.0, 'gross_profit': 6741.025999999994, 'gross_loss': -14614.126000000015, 'max_drawdown': -7.967350636213466, 'annual_return': -52.68199489429772, 'sharpe_ratio': -4.010784704610978, 'calmar_ratio': -6.6122350201139355, 'sortino_ratio': -4.846275742602213, 'omega_ratio': 0.42802015540998284, 'serenity_index': -0.1815158583344847, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2988.510000000004, 'largest_winning_trade': 2909.101999999998, 'current_streak': -1}"
