1583064000000.0,ETH-USDT,30m,Entry Short,"(133.0, 224.3)",1,{'total': 0}
1583559000000.0,ETH-USDT,30m,Entry Long,"(120.0, 242.18)",2,"{'total': 1, 'total_winning_trades': 0, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 97016.81, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -2983.190000000001, 'net_profit_percentage': -2.983190000000001, 'average_win': nan, 'average_loss': 2983.190000000001, 'expectancy': -2983.190000000001, 'expectancy_percentage': -2.983190000000001, 'expected_net_profit_every_100_trades': -298.3190000000001, 'average_holding_period': 475260.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 475260.0, 'gross_profit': 0.0, 'gross_loss': -2983.190000000001, 'max_drawdown': -3.899612901410854, 'annual_return': -84.1562277588754, 'sharpe_ratio': -5.988843925038637, 'calmar_ratio': -21.58066194940227, 'sortino_ratio': -6.704624902520191, 'omega_ratio': 0.4033306606217827, 'serenity_index': -0.6399025452353747, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 1, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -1}"
1583742600000.0,ETH-USDT,30m,Entry Short,"(136.0, 207.06)",3,"{'total': 2, 'total_winning_trades': 0, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 94110.65, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 1, 'longs_percentage': 50.0, 'shorts_percentage': 50.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -5889.35, 'net_profit_percentage': -5.88935, 'average_win': nan, 'average_loss': 2944.675, 'expectancy': -2944.675, 'expectancy_percentage': -2.944675, 'expected_net_profit_every_100_trades': -294.46750000000003, 'average_holding_period': 297690.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 297690.0, 'gross_profit': 0.0, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -93.72997867391375, 'sharpe_ratio': -9.624605152203168, 'calmar_ratio': -13.827904462914576, 'sortino_ratio': -9.558395198649578, 'omega_ratio': 0.2511571687133852, 'serenity_index': -0.3979878772574596, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -2}"
1583960400000.0,ETH-USDT,30m,Entry Short,"(150.0, 192.8)",4,"{'total': 3, 'total_winning_trades': 1, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 96926.666, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.956307911738986, 'longs_count': 1, 'longs_percentage': 33.33333333333333, 'shorts_percentage': 66.66666666666667, 'shorts_count': 2, 'fee': 0.0, 'net_profit': -3073.3340000000017, 'net_profit_percentage': -3.0733340000000013, 'average_win': 2816.0159999999987, 'average_loss': 2944.675, 'expectancy': -1024.4446666666674, 'expectancy_percentage': -1.0244446666666673, 'expected_net_profit_every_100_trades': -102.44446666666673, 'average_holding_period': 266960.0, 'average_winning_holding_period': 205500.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 2816.0159999999987, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -84.67720397610508, 'sharpe_ratio': -6.9278910858910105, 'calmar_ratio': -12.492356269938957, 'sortino_ratio': -7.297087052582071, 'omega_ratio': 0.36798074587862395, 'serenity_index': -0.2247076273042051, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2816.0159999999987, 'current_streak': 1}"
1584070200000.0,ETH-USDT,30m,Entry Short,"(226.0, 131.94)",5,"{'total': 4, 'total_winning_trades': 2, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 99818.666, 'win_rate': 0.5, 'ratio_avg_win_loss': 0.9692098448895037, 'longs_count': 1, 'longs_percentage': 25.0, 'shorts_percentage': 75.0, 'shorts_count': 3, 'fee': 0.0, 'net_profit': -181.33400000000165, 'net_profit_percentage': -0.18133400000000166, 'average_win': 2854.0079999999994, 'average_loss': 2944.675, 'expectancy': -45.33350000000041, 'expectancy_percentage': -0.045333500000000415, 'expected_net_profit_every_100_trades': -4.533350000000041, 'average_holding_period': 208860.0, 'average_winning_holding_period': 120030.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 5708.015999999999, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -5.370964414227608, 'sharpe_ratio': -0.01806520759662163, 'calmar_ratio': -0.7923738364652309, 'sortino_ratio': -0.02683143836496756, 'omega_ratio': 0.9974736118826614, 'serenity_index': -0.011311020515327133, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2892.0, 'current_streak': 2}"
1584093600000.0,ETH-USDT,30m,Entry Short,"(238.0, 129.46)",6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102800.51, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9836807117933216, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2800.509999999999, 'net_profit_percentage': 2.8005099999999987, 'average_win': 2896.6199999999994, 'average_loss': 2944.675, 'expectancy': 560.1019999999994, 'expectancy_percentage': 0.5601019999999994, 'expected_net_profit_every_100_trades': 56.01019999999994, 'average_holding_period': 167304.0, 'average_winning_holding_period': 80380.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 8689.859999999999, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -5.370964414227608, 'sharpe_ratio': -0.01806520759662163, 'calmar_ratio': -0.7923738364652309, 'sortino_ratio': -0.02683143836496756, 'omega_ratio': 0.9974736118826614, 'serenity_index': -0.011311020515327133, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2981.8440000000005, 'current_streak': 3}"
1584113400000.0,ETH-USDT,30m,Exit Short,,6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102800.51, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9836807117933216, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2800.509999999999, 'net_profit_percentage': 2.8005099999999987, 'average_win': 2896.6199999999994, 'average_loss': 2944.675, 'expectancy': 560.1019999999994, 'expectancy_percentage': 0.5601019999999994, 'expected_net_profit_every_100_trades': 56.01019999999994, 'average_holding_period': 167304.0, 'average_winning_holding_period': 80380.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 8689.859999999999, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -5.370964414227608, 'sharpe_ratio': -0.01806520759662163, 'calmar_ratio': -0.7923738364652309, 'sortino_ratio': -0.02683143836496756, 'omega_ratio': 0.9974736118826614, 'serenity_index': -0.011311020515327133, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2981.8440000000005, 'current_streak': 3}"
1584140400000.0,ETH-USDT,30m,Entry Short,"(235.0, 133.04)",1,"{'total': 6, 'total_winning_trades': 4, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 104530.77, 'win_rate': 0.6666666666666666, 'ratio_avg_win_loss': 0.8846578994286294, 'longs_count': 1, 'longs_percentage': 16.666666666666664, 'shorts_percentage': 83.33333333333334, 'shorts_count': 5, 'fee': 0.0, 'net_profit': 4530.769999999998, 'net_profit_percentage': 4.530769999999998, 'average_win': 2605.0299999999993, 'average_loss': 2944.675, 'expectancy': 755.1283333333325, 'expectancy_percentage': 0.7551283333333325, 'expected_net_profit_every_100_trades': 75.51283333333325, 'average_holding_period': 142720.0, 'average_winning_holding_period': 65235.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 10420.119999999997, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': -5.370964414227608, 'sharpe_ratio': -0.01806520759662163, 'calmar_ratio': -0.7923738364652309, 'sortino_ratio': -0.02683143836496756, 'omega_ratio': 0.9974736118826614, 'serenity_index': -0.011311020515327133, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 4, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2981.8440000000005, 'current_streak': 4}"
1584372600000.0,ETH-USDT,30m,Entry Short,"(282.0, 114.14)",2,"{'total': 7, 'total_winning_trades': 5, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 107657.21, 'win_rate': 0.7142857142857143, 'ratio_avg_win_loss': 0.9200716547666549, 'longs_count': 1, 'longs_percentage': 14.285714285714285, 'shorts_percentage': 85.71428571428572, 'shorts_count': 6, 'fee': 0.0, 'net_profit': 7657.209999999998, 'net_profit_percentage': 7.657209999999997, 'average_win': 2709.3119999999994, 'average_loss': 2944.675, 'expectancy': 1093.8871428571424, 'expectancy_percentage': 1.0938871428571424, 'expected_net_profit_every_100_trades': 109.38871428571424, 'average_holding_period': 150522.85714285713, 'average_winning_holding_period': 91656.0, 'average_losing_holding_period': 297690.0, 'gross_profit': 13546.559999999998, 'gross_loss': -5889.35, 'max_drawdown': -6.778321250721008, 'annual_return': 393.1673830006403, 'sharpe_ratio': 4.211662010279583, 'calmar_ratio': 58.00365141425234, 'sortino_ratio': 8.20844684261674, 'omega_ratio': 1.8422831877564625, 'serenity_index': 0.5954492538718935, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 3126.4400000000005, 'current_streak': 5}"
1584707400000.0,ETH-USDT,30m,Entry Long,"(217.0, 143.85)",3,"{'total': 8, 'total_winning_trades': 5, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 104438.462, 'win_rate': 0.625, 'ratio_avg_win_loss': 0.8923856550511418, 'longs_count': 1, 'longs_percentage': 12.5, 'shorts_percentage': 87.5, 'shorts_count': 7, 'fee': 0.0, 'net_profit': 4438.461999999993, 'net_profit_percentage': 4.438461999999993, 'average_win': 2709.3119999999994, 'average_loss': 3036.0326666666683, 'expectancy': 554.807749999999, 'expectancy_percentage': 0.554807749999999, 'expected_net_profit_every_100_trades': 55.4807749999999, 'average_holding_period': 161655.0, 'average_winning_holding_period': 91656.0, 'average_losing_holding_period': 278320.0, 'gross_profit': 13546.559999999998, 'gross_loss': -9108.098000000005, 'max_drawdown': -6.778321250721008, 'annual_return': 130.31356057535936, 'sharpe_ratio': 2.39946954208871, 'calmar_ratio': 19.225049352964486, 'sortino_ratio': 4.353005322845518, 'omega_ratio': 1.3963409961578503, 'serenity_index': 0.42818291412010495, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 2, 'largest_losing_trade': -3218.7480000000046, 'largest_winning_trade': 3126.4400000000005, 'current_streak': -1}"
