1583064000000.0,ETH-USDT,1h,Entry Short,"(133.0, 224.3)",1,{'total': 0}
1583604000000.0,ETH-USDT,1h,Entry Long,"(121.0, 238.99)",2,"{'total': 1, 'total_winning_trades': 0, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 97016.81, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -2983.190000000001, 'net_profit_percentage': -2.983190000000001, 'average_win': nan, 'average_loss': 2983.190000000001, 'expectancy': -2983.190000000001, 'expectancy_percentage': -2.983190000000001, 'expected_net_profit_every_100_trades': -298.3190000000001, 'average_holding_period': 475260.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 475260.0, 'gross_profit': 0.0, 'gross_loss': -2983.190000000001, 'max_drawdown': -3.899612901410854, 'annual_return': -84.1562277588754, 'sharpe_ratio': -5.988843925038637, 'calmar_ratio': -21.58066194940227, 'sortino_ratio': -6.704624902520191, 'omega_ratio': 0.4033306606217827, 'serenity_index': -0.6399025452353747, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 1, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -1}"
1583744400000.0,ETH-USDT,1h,Entry Short,"(136.0, 207.58)",3,"{'total': 2, 'total_winning_trades': 0, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 94125.031, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 1, 'longs_percentage': 50.0, 'shorts_percentage': 50.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -5874.969000000001, 'net_profit_percentage': -5.874969000000001, 'average_win': nan, 'average_loss': 2937.4845000000005, 'expectancy': -2937.4845000000005, 'expectancy_percentage': -2.9374845000000005, 'expected_net_profit_every_100_trades': -293.74845000000005, 'average_holding_period': 276270.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 276270.0, 'gross_profit': 0.0, 'gross_loss': -5874.969000000001, 'max_drawdown': -6.7640760939603695, 'annual_return': -93.6861151288607, 'sharpe_ratio': -9.142219430292487, 'calmar_ratio': -13.850541275328474, 'sortino_ratio': -9.13850664145546, 'omega_ratio': 0.25186074942059883, 'serenity_index': -0.43429506785463773, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -2}"
1584140400000.0,ETH-USDT,1h,Entry Short,"(218.0, 133.04)",4,"{'total': 3, 'total_winning_trades': 1, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 96948.119, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9610563051481638, 'longs_count': 1, 'longs_percentage': 33.33333333333333, 'shorts_percentage': 66.66666666666667, 'shorts_count': 2, 'fee': 0.0, 'net_profit': -3051.8809999999994, 'net_profit_percentage': -3.0518809999999994, 'average_win': 2823.0880000000016, 'average_loss': 2937.4845000000005, 'expectancy': -1017.2936666666667, 'expectancy_percentage': -1.0172936666666668, 'expected_net_profit_every_100_trades': -101.72936666666668, 'average_holding_period': 252080.0, 'average_winning_holding_period': 203700.0, 'average_losing_holding_period': 276270.0, 'gross_profit': 2823.0880000000016, 'gross_loss': -5874.969000000001, 'max_drawdown': -6.7640760939603695, 'annual_return': -61.04411912512979, 'sharpe_ratio': -3.1667737921519787, 'calmar_ratio': -9.024753458884941, 'sortino_ratio': -3.8039527233778863, 'omega_ratio': 0.6257233439210538, 'serenity_index': -0.15799342009980524, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2823.0880000000016, 'current_streak': 1}"
1584374400000.0,ETH-USDT,1h,Entry Short,"(261.0, 114.66)",5,"{'total': 4, 'total_winning_trades': 2, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 99848.391, 'win_rate': 0.5, 'ratio_avg_win_loss': 0.9741940765985321, 'longs_count': 1, 'longs_percentage': 25.0, 'shorts_percentage': 75.0, 'shorts_count': 3, 'fee': 0.0, 'net_profit': -151.608999999999, 'net_profit_percentage': -0.15160899999999902, 'average_win': 2861.680000000001, 'average_loss': 2937.4845000000005, 'expectancy': -37.90224999999964, 'expectancy_percentage': -0.03790224999999964, 'expected_net_profit_every_100_trades': -3.790224999999964, 'average_holding_period': 238395.0, 'average_winning_holding_period': 200520.0, 'average_losing_holding_period': 276270.0, 'gross_profit': 5723.360000000002, 'gross_loss': -5874.969000000001, 'max_drawdown': -6.7640760939603695, 'annual_return': -21.07287494031128, 'sharpe_ratio': -0.7049680534059881, 'calmar_ratio': -3.115410685448558, 'sortino_ratio': -0.9486115324352054, 'omega_ratio': 0.8992549435943558, 'serenity_index': -0.056354676843278634, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2900.2720000000004, 'current_streak': 2}"
1584622800000.0,ETH-USDT,1h,Entry Short,"(225.0, 128.61)",6,"{'total': 5, 'total_winning_trades': 2, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 96855.765, 'win_rate': 0.4, 'ratio_avg_win_loss': 0.968136230849515, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': -3144.2349999999974, 'net_profit_percentage': -3.1442349999999974, 'average_win': 2861.680000000001, 'average_loss': 2955.865, 'expectancy': -628.8469999999993, 'expectancy_percentage': -0.6288469999999993, 'expected_net_profit_every_100_trades': -62.884699999999924, 'average_holding_period': 239796.0, 'average_winning_holding_period': 200520.0, 'average_losing_holding_period': 265980.0, 'gross_profit': 5723.360000000002, 'gross_loss': -8867.595, 'max_drawdown': -6.7640760939603695, 'annual_return': -21.643709068974204, 'sharpe_ratio': -0.7596986373749857, 'calmar_ratio': -3.199802717816825, 'sortino_ratio': -1.0378575570808848, 'omega_ratio': 0.896787566655163, 'serenity_index': -0.07753921521973549, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2992.6259999999984, 'largest_winning_trade': 2900.2720000000004, 'current_streak': -1}"
1584712800000.0,ETH-USDT,1h,Entry Long,"(201.0, 140.02)",7,"{'total': 6, 'total_winning_trades': 2, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 93962.04, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9732513017246365, 'longs_count': 1, 'longs_percentage': 16.666666666666664, 'shorts_percentage': 83.33333333333334, 'shorts_count': 5, 'fee': 0.0, 'net_profit': -6037.960000000001, 'net_profit_percentage': -6.037960000000001, 'average_win': 2861.680000000001, 'average_loss': 2940.330000000001, 'expectancy': -1006.326666666667, 'expectancy_percentage': -1.006326666666667, 'expected_net_profit_every_100_trades': -100.63266666666671, 'average_holding_period': 205740.0, 'average_winning_holding_period': 200520.0, 'average_losing_holding_period': 208350.0, 'gross_profit': 5723.360000000002, 'gross_loss': -11761.320000000003, 'max_drawdown': -6.925527477422522, 'annual_return': -69.7725103103887, 'sharpe_ratio': -3.3020482388128185, 'calmar_ratio': -10.074685363367582, 'sortino_ratio': -3.8629940881582403, 'omega_ratio': 0.6021065590396666, 'serenity_index': -0.42541951523168625, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2992.6259999999984, 'largest_winning_trade': 2900.2720000000004, 'current_streak': -2}"
1584716400000.0,ETH-USDT,1h,Exit Long,,7,"{'total': 6, 'total_winning_trades': 2, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 93962.04, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9732513017246365, 'longs_count': 1, 'longs_percentage': 16.666666666666664, 'shorts_percentage': 83.33333333333334, 'shorts_count': 5, 'fee': 0.0, 'net_profit': -6037.960000000001, 'net_profit_percentage': -6.037960000000001, 'average_win': 2861.680000000001, 'average_loss': 2940.330000000001, 'expectancy': -1006.326666666667, 'expectancy_percentage': -1.006326666666667, 'expected_net_profit_every_100_trades': -100.63266666666671, 'average_holding_period': 205740.0, 'average_winning_holding_period': 200520.0, 'average_losing_holding_period': 208350.0, 'gross_profit': 5723.360000000002, 'gross_loss': -11761.320000000003, 'max_drawdown': -6.925527477422522, 'annual_return': -69.7725103103887, 'sharpe_ratio': -3.3020482388128185, 'calmar_ratio': -10.074685363367582, 'sortino_ratio': -3.8629940881582403, 'omega_ratio': 0.6021065590396666, 'serenity_index': -0.42541951523168625, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2992.6259999999984, 'largest_winning_trade': 2900.2720000000004, 'current_streak': -2}"
1584730800000.0,ETH-USDT,1h,Entry Long,"(217.0, 130.68)",1,"{'total': 7, 'total_winning_trades': 3, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 94699.70999999999, 'win_rate': 0.42857142857142855, 'ratio_avg_win_loss': 0.7324608689047373, 'longs_count': 2, 'longs_percentage': 28.57142857142857, 'shorts_percentage': 71.42857142857143, 'shorts_count': 5, 'fee': 0.0, 'net_profit': -5300.290000000004, 'net_profit_percentage': -5.300290000000003, 'average_win': 2153.6766666666667, 'average_loss': 2940.330000000001, 'expectancy': -757.184285714286, 'expectancy_percentage': -0.7571842857142861, 'expected_net_profit_every_100_trades': -75.7184285714286, 'average_holding_period': 176862.85714285713, 'average_winning_holding_period': 134880.0, 'average_losing_holding_period': 208350.0, 'gross_profit': 6461.03, 'gross_loss': -11761.320000000003, 'max_drawdown': -6.925527477422522, 'annual_return': -69.7725103103887, 'sharpe_ratio': -3.3020482388128185, 'calmar_ratio': -10.074685363367582, 'sortino_ratio': -3.8629940881582403, 'omega_ratio': 0.6021065590396666, 'serenity_index': -0.42541951523168625, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2992.6259999999984, 'largest_winning_trade': 2900.2720000000004, 'current_streak': 1}"
1584738000000.0,ETH-USDT,1h,Entry Long,"(219.0, 125.35)",2,"{'total': 8, 'total_winning_trades': 3, 'total_losing_trades': 5, 'starting_balance': 100000.0, 'finishing_balance': 91863.954, 'win_rate': 0.375, 'ratio_avg_win_loss': 0.737708246044162, 'longs_count': 3, 'longs_percentage': 37.5, 'shorts_percentage': 62.5, 'shorts_count': 5, 'fee': 0.0, 'net_profit': -8136.046, 'net_profit_percentage': -8.136046, 'average_win': 2153.6766666666667, 'average_loss': 2919.4152000000004, 'expectancy': -1017.00575, 'expectancy_percentage': -1.01700575, 'expected_net_profit_every_100_trades': -101.700575, 'average_holding_period': 155445.0, 'average_winning_holding_period': 134880.0, 'average_losing_holding_period': 167784.0, 'gross_profit': 6461.03, 'gross_loss': -14597.076000000001, 'max_drawdown': -6.925527477422522, 'annual_return': -69.7725103103887, 'sharpe_ratio': -3.3020482388128185, 'calmar_ratio': -10.074685363367582, 'sortino_ratio': -3.8629940881582403, 'omega_ratio': 0.6021065590396666, 'serenity_index': -0.42541951523168625, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2992.6259999999984, 'largest_winning_trade': 2900.2720000000004, 'current_streak': -1}"
