1583021040000.0,ETH-USDT,1m,Entry Short,"(137.0, 218.88)",1,{'total': 0}
1583493420000.0,ETH-USDT,1m,Entry Long,"(122.0, 238.34)",2,"{'total': 1, 'total_winning_trades': 0, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 97001.344, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -2998.656000000001, 'net_profit_percentage': -2.998656000000001, 'average_win': nan, 'average_loss': 2998.656000000001, 'expectancy': -2998.656000000001, 'expectancy_percentage': -2.998656000000001, 'expected_net_profit_every_100_trades': -299.8656000000001, 'average_holding_period': 471600.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 471600.0, 'gross_profit': 0.0, 'gross_loss': -2998.656000000001, 'max_drawdown': -1.999516160006387, 'annual_return': -59.94028337597581, 'sharpe_ratio': -3.8186400663008486, 'calmar_ratio': -29.977393819004867, 'sortino_ratio': -4.651996065486812, 'omega_ratio': 0.5207583066082098, 'serenity_index': -0.5015814210912543, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 1, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 0, 'current_streak': -1}"
1583682180000.0,ETH-USDT,1m,Entry Short,"(129.0, 217.21)",3,"{'total': 2, 'total_winning_trades': 0, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 94093.59599999999, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 1, 'longs_percentage': 50.0, 'shorts_percentage': 50.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -5906.404000000001, 'net_profit_percentage': -5.906404000000001, 'average_win': nan, 'average_loss': 2953.2020000000007, 'expectancy': -2953.2020000000007, 'expectancy_percentage': -2.9532020000000005, 'expected_net_profit_every_100_trades': -295.32020000000006, 'average_holding_period': 329820.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 329820.0, 'gross_profit': 0.0, 'gross_loss': -5906.404000000001, 'max_drawdown': -3.50815519791301, 'annual_return': -82.39956773483232, 'sharpe_ratio': -8.275035067785238, 'calmar_ratio': -23.488005258105897, 'sortino_ratio': -8.77342201474843, 'omega_ratio': 0.2879578032126022, 'serenity_index': -0.512499120292774, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 0, 'current_streak': -2}"
1583768880000.0,ETH-USDT,1m,Entry Short,"(150.0, 193.34)",4,"{'total': 3, 'total_winning_trades': 1, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 96895.605, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.9488037052663515, 'longs_count': 1, 'longs_percentage': 33.33333333333333, 'shorts_percentage': 66.66666666666667, 'shorts_count': 2, 'fee': 0.0, 'net_profit': -3104.395000000001, 'net_profit_percentage': -3.1043950000000007, 'average_win': 2802.0090000000005, 'average_loss': 2953.2020000000007, 'expectancy': -1034.7983333333339, 'expectancy_percentage': -1.0347983333333337, 'expected_net_profit_every_100_trades': -103.47983333333337, 'average_holding_period': 248000.0, 'average_winning_holding_period': 84360.0, 'average_losing_holding_period': 329820.0, 'gross_profit': 2802.0090000000005, 'gross_loss': -5906.404000000001, 'max_drawdown': -4.158613723597682, 'annual_return': -83.93767386159705, 'sharpe_ratio': -9.427618042397935, 'calmar_ratio': -20.18405157115224, 'sortino_ratio': -9.630332855643296, 'omega_ratio': 0.25132443619974937, 'serenity_index': -0.38876669886221005, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 2802.0090000000005, 'current_streak': 1}"
1583996340000.0,ETH-USDT,1m,Entry Short,"(172.0, 173.68)",5,"{'total': 4, 'total_winning_trades': 2, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 99795.705, 'win_rate': 0.5, 'ratio_avg_win_loss': 0.9654112722394199, 'longs_count': 1, 'longs_percentage': 25.0, 'shorts_percentage': 75.0, 'shorts_count': 3, 'fee': 0.0, 'net_profit': -204.29500000000053, 'net_profit_percentage': -0.2042950000000005, 'average_win': 2851.0545, 'average_loss': 2953.2020000000007, 'expectancy': -51.073750000000246, 'expectancy_percentage': -0.05107375000000025, 'expected_net_profit_every_100_trades': -5.107375000000025, 'average_holding_period': 242520.0, 'average_winning_holding_period': 155220.0, 'average_losing_holding_period': 329820.0, 'gross_profit': 5702.109, 'gross_loss': -5906.404000000001, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 2900.1000000000004, 'current_streak': 2}"
1584011100000.0,ETH-USDT,1m,Entry Short,"(220.0, 140.12)",6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102783.001, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9807891005536811, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2783.000999999999, 'net_profit_percentage': 2.7830009999999987, 'average_win': 2896.468333333333, 'average_loss': 2953.2020000000007, 'expectancy': 556.6001999999994, 'expectancy_percentage': 0.5566001999999994, 'expected_net_profit_every_100_trades': 55.660019999999946, 'average_holding_period': 196644.0, 'average_winning_holding_period': 107860.0, 'average_losing_holding_period': 329820.0, 'gross_profit': 8689.404999999999, 'gross_loss': -5906.404000000001, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 2987.2959999999994, 'current_streak': 3}"
1584011160000.0,ETH-USDT,1m,Exit Short,,6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102783.001, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9807891005536811, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2783.000999999999, 'net_profit_percentage': 2.7830009999999987, 'average_win': 2896.468333333333, 'average_loss': 2953.2020000000007, 'expectancy': 556.6001999999994, 'expectancy_percentage': 0.5566001999999994, 'expected_net_profit_every_100_trades': 55.660019999999946, 'average_holding_period': 196644.0, 'average_winning_holding_period': 107860.0, 'average_losing_holding_period': 329820.0, 'gross_profit': 8689.404999999999, 'gross_loss': -5906.404000000001, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 2987.2959999999994, 'current_streak': 3}"
1584011160000.0,ETH-USDT,1m,Entry Short,"(217.0, 141.46)",1,"{'total': 6, 'total_winning_trades': 3, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 102488.201, 'win_rate': 0.5, 'ratio_avg_win_loss': 1.4012448227795757, 'longs_count': 1, 'longs_percentage': 16.666666666666664, 'shorts_percentage': 83.33333333333334, 'shorts_count': 5, 'fee': 0.0, 'net_profit': 2488.200999999998, 'net_profit_percentage': 2.4882009999999983, 'average_win': 2896.468333333333, 'average_loss': 2067.0680000000007, 'expectancy': 414.70016666666606, 'expectancy_percentage': 0.41470016666666604, 'expected_net_profit_every_100_trades': 41.4700166666666, 'average_holding_period': 163880.0, 'average_winning_holding_period': 107860.0, 'average_losing_holding_period': 219900.0, 'gross_profit': 8689.404999999999, 'gross_loss': -6201.204000000002, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 2987.2959999999994, 'current_streak': -1}"
1584013980000.0,ETH-USDT,1m,Entry Short,"(232.0, 136.22)",2,"{'total': 7, 'total_winning_trades': 4, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 105557.883, 'win_rate': 0.5714285714285714, 'ratio_avg_win_loss': 1.4221940207095263, 'longs_count': 1, 'longs_percentage': 14.285714285714285, 'shorts_percentage': 85.71428571428572, 'shorts_count': 6, 'fee': 0.0, 'net_profit': 5557.882999999998, 'net_profit_percentage': 5.557882999999999, 'average_win': 2939.77175, 'average_loss': 2067.0680000000007, 'expectancy': 793.9832857142853, 'expectancy_percentage': 0.7939832857142854, 'expected_net_profit_every_100_trades': 79.39832857142855, 'average_holding_period': 140802.85714285713, 'average_winning_holding_period': 81480.0, 'average_losing_holding_period': 219900.0, 'gross_profit': 11759.087, 'gross_loss': -6201.204000000002, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 3069.6820000000002, 'current_streak': 1}"
1584056580000.0,ETH-USDT,1m,Entry Short,"(297.0, 109.67)",3,"{'total': 8, 'total_winning_trades': 5, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 108718.187, 'win_rate': 0.625, 'ratio_avg_win_loss': 1.443531707713534, 'longs_count': 1, 'longs_percentage': 12.5, 'shorts_percentage': 87.5, 'shorts_count': 7, 'fee': 0.0, 'net_profit': 8718.186999999998, 'net_profit_percentage': 8.718186999999999, 'average_win': 2983.8782, 'average_loss': 2067.0680000000007, 'expectancy': 1089.7733749999998, 'expectancy_percentage': 1.0897733749999998, 'expected_net_profit_every_100_trades': 108.97733749999998, 'average_holding_period': 128287.5, 'average_winning_holding_period': 73320.0, 'average_losing_holding_period': 219900.0, 'gross_profit': 14919.391, 'gross_loss': -6201.204000000002, 'max_drawdown': -4.920847268673367, 'annual_return': -67.78803505279328, 'sharpe_ratio': -5.9695807114085, 'calmar_ratio': -13.77568360723956, 'sortino_ratio': -6.769399525592851, 'omega_ratio': 0.44788090825965227, 'serenity_index': -0.20079006604351685, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 3160.304, 'current_streak': 2}"
1584066000000.0,ETH-USDT,1m,Entry Short,"(360.0, 93.18)",4,"{'total': 9, 'total_winning_trades': 6, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 111975.386, 'win_rate': 0.6666666666666666, 'ratio_avg_win_loss': 1.465569428130408, 'longs_count': 1, 'longs_percentage': 11.11111111111111, 'shorts_percentage': 88.88888888888889, 'shorts_count': 8, 'fee': 0.0, 'net_profit': 11975.385999999999, 'net_profit_percentage': 11.975385999999999, 'average_win': 3029.431666666667, 'average_loss': 2067.0680000000007, 'expectancy': 1330.598444444444, 'expectancy_percentage': 1.330598444444444, 'expected_net_profit_every_100_trades': 133.05984444444442, 'average_holding_period': 114920.0, 'average_winning_holding_period': 62430.0, 'average_losing_holding_period': 219900.0, 'gross_profit': 18176.59, 'gross_loss': -6201.204000000002, 'max_drawdown': -4.920847268673367, 'annual_return': 1128.5363713268275, 'sharpe_ratio': 3.6634564877619633, 'calmar_ratio': 229.33781719079334, 'sortino_ratio': 17.40290072580606, 'omega_ratio': 2.4773565233264, 'serenity_index': 2.2006873423029263, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2998.656000000001, 'largest_winning_trade': 3257.1989999999996, 'current_streak': 3}"
1584067920000.0,ETH-USDT,1m,Entry Long,"(298.0, 109.25)",5,"{'total': 10, 'total_winning_trades': 6, 'total_losing_trades': 4, 'starting_balance': 100000.0, 'finishing_balance': 108620.90599999999, 'win_rate': 0.6, 'ratio_avg_win_loss': 1.268117140192859, 'longs_count': 1, 'longs_percentage': 10.0, 'shorts_percentage': 90.0, 'shorts_count': 9, 'fee': 0.0, 'net_profit': 8620.905999999995, 'net_profit_percentage': 8.620905999999994, 'average_win': 3029.431666666667, 'average_loss': 2388.9210000000016, 'expectancy': 862.0905999999994, 'expectancy_percentage': 0.8620905999999994, 'expected_net_profit_every_100_trades': 86.20905999999994, 'average_holding_period': 103500.0, 'average_winning_holding_period': 62430.0, 'average_losing_holding_period': 165105.0, 'gross_profit': 18176.59, 'gross_loss': -9555.684000000007, 'max_drawdown': -4.920847268673367, 'annual_return': 1128.5363713268275, 'sharpe_ratio': 3.6634564877619633, 'calmar_ratio': 229.33781719079334, 'sortino_ratio': 17.40290072580606, 'omega_ratio': 2.4773565233264, 'serenity_index': 2.2006873423029263, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -3354.480000000004, 'largest_winning_trade': 3257.1989999999996, 'current_streak': -1}"
