1583064000000.0,ETH-USDT,45m,Entry Short,"(133.0, 224.3)",1,{'total': 0}
1583628300000.0,ETH-USDT,45m,Entry Long,"(124.0, 233.62)",2,"{'total': 1, 'total_winning_trades': 0, 'total_losing_trades': 1, 'starting_balance': 100000.0, 'finishing_balance': 97016.81, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 0, 'longs_percentage': 0.0, 'shorts_percentage': 100.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -2983.190000000001, 'net_profit_percentage': -2.983190000000001, 'average_win': nan, 'average_loss': 2983.190000000001, 'expectancy': -2983.190000000001, 'expectancy_percentage': -2.983190000000001, 'expected_net_profit_every_100_trades': -298.3190000000001, 'average_holding_period': 475260.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 475260.0, 'gross_profit': 0.0, 'gross_loss': -2983.190000000001, 'max_drawdown': -3.899612901410854, 'annual_return': -79.38589393450374, 'sharpe_ratio': -5.619980145989505, 'calmar_ratio': -20.357378012002798, 'sortino_ratio': -6.271602323015796, 'omega_ratio': 0.4033306606217827, 'serenity_index': -0.41544321119834937, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 1, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -1}"
1583741700000.0,ETH-USDT,45m,Entry Short,"(136.0, 207.27)",3,"{'total': 2, 'total_winning_trades': 0, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 94119.92199999999, 'win_rate': 0.0, 'ratio_avg_win_loss': nan, 'longs_count': 1, 'longs_percentage': 50.0, 'shorts_percentage': 50.0, 'shorts_count': 1, 'fee': 0.0, 'net_profit': -5880.078, 'net_profit_percentage': -5.880078, 'average_win': nan, 'average_loss': 2940.039, 'expectancy': -2940.039, 'expectancy_percentage': -2.940039, 'expected_net_profit_every_100_trades': -294.0039, 'average_holding_period': 265590.0, 'average_winning_holding_period': nan, 'average_losing_holding_period': 265590.0, 'gross_profit': 0.0, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': -93.70173237410724, 'sharpe_ratio': -8.616847027065065, 'calmar_ratio': -13.842493462417348, 'sortino_ratio': -8.668283940399524, 'omega_ratio': 0.25199765819801556, 'serenity_index': -0.4769596007363502, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 0, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 0, 'current_streak': -2}"
1583960400000.0,ETH-USDT,45m,Entry Short,"(150.0, 192.8)",4,"{'total': 3, 'total_winning_trades': 1, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 96938.794, 'win_rate': 0.3333333333333333, 'ratio_avg_win_loss': 0.958787281393206, 'longs_count': 1, 'longs_percentage': 33.33333333333333, 'shorts_percentage': 66.66666666666667, 'shorts_count': 2, 'fee': 0.0, 'net_profit': -3061.206, 'net_profit_percentage': -3.061206, 'average_win': 2818.8720000000003, 'average_loss': 2940.039, 'expectancy': -1020.4020000000003, 'expectancy_percentage': -1.0204020000000003, 'expected_net_profit_every_100_trades': -102.04020000000003, 'average_holding_period': 245860.0, 'average_winning_holding_period': 206400.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 2818.8720000000003, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': -84.45287619338642, 'sharpe_ratio': -6.231497303222214, 'calmar_ratio': -12.47616620279622, 'sortino_ratio': -6.572427505446315, 'omega_ratio': 0.3729954084955661, 'serenity_index': -0.2564338076967298, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 1, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2818.8720000000003, 'current_streak': 1}"
1584092700000.0,ETH-USDT,45m,Entry Short,"(231.0, 129.37)",5,"{'total': 4, 'total_winning_trades': 2, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 99830.794, 'win_rate': 0.5, 'ratio_avg_win_loss': 0.9712238511121791, 'longs_count': 1, 'longs_percentage': 25.0, 'shorts_percentage': 75.0, 'shorts_count': 3, 'fee': 0.0, 'net_profit': -169.20600000000013, 'net_profit_percentage': -0.16920600000000013, 'average_win': 2855.436, 'average_loss': 2940.039, 'expectancy': -42.30150000000003, 'expectancy_percentage': -0.042301500000000034, 'expected_net_profit_every_100_trades': -4.230150000000004, 'average_holding_period': 193035.0, 'average_winning_holding_period': 120480.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 5710.872, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': -5.020624376607675, 'sharpe_ratio': 0.0071996744160737125, 'calmar_ratio': -0.7416934388467016, 'sortino_ratio': 0.010210063540755885, 'omega_ratio': 1.0010588847534714, 'serenity_index': -0.011511603495053858, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 2, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2892.0, 'current_streak': 2}"
1584141300000.0,ETH-USDT,45m,Entry Short,"(226.0, 136.34)",6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102819.241, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9863042633107927, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2819.2409999999995, 'net_profit_percentage': 2.8192409999999994, 'average_win': 2899.7729999999997, 'average_loss': 2940.039, 'expectancy': 563.8481999999997, 'expectancy_percentage': 0.5638481999999997, 'expected_net_profit_every_100_trades': 56.38481999999997, 'average_holding_period': 158616.0, 'average_winning_holding_period': 87300.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 8699.319, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': -5.020624376607675, 'sharpe_ratio': 0.0071996744160737125, 'calmar_ratio': -0.7416934388467016, 'sortino_ratio': 0.010210063540755885, 'omega_ratio': 1.0010588847534714, 'serenity_index': -0.011511603495053858, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2988.4469999999997, 'current_streak': 3}"
1584200700000.0,ETH-USDT,45m,Exit Short,,6,"{'total': 5, 'total_winning_trades': 3, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 102819.241, 'win_rate': 0.6, 'ratio_avg_win_loss': 0.9863042633107927, 'longs_count': 1, 'longs_percentage': 20.0, 'shorts_percentage': 80.0, 'shorts_count': 4, 'fee': 0.0, 'net_profit': 2819.2409999999995, 'net_profit_percentage': 2.8192409999999994, 'average_win': 2899.7729999999997, 'average_loss': 2940.039, 'expectancy': 563.8481999999997, 'expectancy_percentage': 0.5638481999999997, 'expected_net_profit_every_100_trades': 56.38481999999997, 'average_holding_period': 158616.0, 'average_winning_holding_period': 87300.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 8699.319, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': -5.020624376607675, 'sharpe_ratio': 0.0071996744160737125, 'calmar_ratio': -0.7416934388467016, 'sortino_ratio': 0.010210063540755885, 'omega_ratio': 1.0010588847534714, 'serenity_index': -0.011511603495053858, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 3, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2988.4469999999997, 'current_streak': 3}"
1584254700000.0,ETH-USDT,45m,Entry Short,"(255.0, 123.18)",1,"{'total': 6, 'total_winning_trades': 4, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 104959.461, 'win_rate': 0.6666666666666666, 'ratio_avg_win_loss': 0.9217172799408442, 'longs_count': 1, 'longs_percentage': 16.666666666666664, 'shorts_percentage': 83.33333333333334, 'shorts_count': 5, 'fee': 0.0, 'net_profit': 4959.460999999999, 'net_profit_percentage': 4.959460999999999, 'average_win': 2709.8847499999997, 'average_loss': 2940.039, 'expectancy': 826.5768333333328, 'expectancy_percentage': 0.8265768333333328, 'expected_net_profit_every_100_trades': 82.65768333333328, 'average_holding_period': 142080.0, 'average_winning_holding_period': 80325.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 10839.538999999999, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': 253.2343495349313, 'sharpe_ratio': 3.460445109575816, 'calmar_ratio': 37.41013894920739, 'sortino_ratio': 5.745434354825451, 'omega_ratio': 1.640054669825967, 'serenity_index': 0.4134600190184808, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 4, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 2988.4469999999997, 'current_streak': 4}"
1584408600000.0,ETH-USDT,45m,Entry Short,"(279.0, 115.99)",2,"{'total': 7, 'total_winning_trades': 5, 'total_losing_trades': 2, 'starting_balance': 100000.0, 'finishing_balance': 108100.55099999999, 'win_rate': 0.7142857142857143, 'ratio_avg_win_loss': 0.9510505813018124, 'longs_count': 1, 'longs_percentage': 14.285714285714285, 'shorts_percentage': 85.71428571428572, 'shorts_count': 6, 'fee': 0.0, 'net_profit': 8100.550999999999, 'net_profit_percentage': 8.100551, 'average_win': 2796.1257999999993, 'average_loss': 2940.039, 'expectancy': 1157.221571428571, 'expectancy_percentage': 1.157221571428571, 'expected_net_profit_every_100_trades': 115.7221571428571, 'average_holding_period': 133800.0, 'average_winning_holding_period': 81084.0, 'average_losing_holding_period': 265590.0, 'gross_profit': 13980.628999999997, 'gross_loss': -5880.078, 'max_drawdown': -6.769136834235057, 'annual_return': 491.1519713864567, 'sharpe_ratio': 4.83707858701104, 'calmar_ratio': 72.55754809127878, 'sortino_ratio': 8.568908551810637, 'omega_ratio': 2.0071622446677155, 'serenity_index': 0.7564958277759793, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 2, 'largest_losing_trade': -2983.190000000001, 'largest_winning_trade': 3141.0899999999992, 'current_streak': 5}"
1584711000000.0,ETH-USDT,45m,Entry Long,"(225.0, 139.43)",3,"{'total': 8, 'total_winning_trades': 5, 'total_losing_trades': 3, 'starting_balance': 100000.0, 'finishing_balance': 104864.43, 'win_rate': 0.625, 'ratio_avg_win_loss': 0.9201617252980104, 'longs_count': 1, 'longs_percentage': 12.5, 'shorts_percentage': 87.5, 'shorts_count': 7, 'fee': 0.0, 'net_profit': 4864.429999999998, 'net_profit_percentage': 4.864429999999997, 'average_win': 2796.1257999999993, 'average_loss': 3038.733, 'expectancy': 608.0537499999996, 'expectancy_percentage': 0.6080537499999996, 'expected_net_profit_every_100_trades': 60.80537499999996, 'average_holding_period': 143520.0, 'average_winning_holding_period': 81084.0, 'average_losing_holding_period': 247580.0, 'gross_profit': 13980.628999999997, 'gross_loss': -9116.199, 'max_drawdown': -6.769136834235057, 'annual_return': 149.0454372250739, 'sharpe_ratio': 2.625543427231076, 'calmar_ratio': 22.018381497515804, 'sortino_ratio': 4.344673332372193, 'omega_ratio': 1.4599870400515336, 'serenity_index': 0.4998355206050846, 'smart_sharpe': nan, 'smart_sortino': nan, 'total_open_trades': 0, 'open_pl': 0, 'winning_streak': 5, 'losing_streak': 2, 'largest_losing_trade': -3236.121000000001, 'largest_winning_trade': 3141.0899999999992, 'current_streak': -1}"
