Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
10,Exit Short,Exit Short,2020-03-23 19:00,135.07,20.1487,214.38,7.3,-1721.23,0.22,583.71,19.88,12.69,0.43
11,Entry Short,Entry Short,2020-03-22 11:00,135.92,21.6857,18.43,0.63,-1702.79,0.02,356.08,12.08,26.24,0.89
11,Exit Short,Exit Short,2020-03-23 19:00,135.07,21.6857,18.43,0.63,-1702.79,0.02,356.08,12.08,26.24,0.89
12,Entry Short,Additional Short,2020-03-23 03:00,123.64,32,-365.76,-9.24,-2068.55,-0.37,132.48,3.35,365.76,9.24
12,Exit Short,Exit Short,2020-03-23 19:00,135.07,32,-365.76,-9.24,-2068.55,-0.37,132.48,3.35,365.76,9.24
13,Entry Short,Entry Short,2020-03-24 07:00,135.89,21.6152,-152.39,-5.19,-2220.94,-0.16,261.11,8.89,161.47,5.5
13,Exit Short,Exit Short,2020-04-02 23:00,142.94,21.6152,-152.39,-5.19,-2220.94,-0.16,261.11,8.89,161.47,5.5
14,Entry Short,Entry Short,2020-03-24 19:00,140.71,20.8633,-46.53,-1.58,-2267.47,-0.05,352.59,12.01,46.53,1.58
14,Exit Short,Exit Short,2020-04-02 23:00,142.94,20.8633,-46.53,-1.58,-2267.47,-0.05,352.59,12.01,46.53,1.58
15,Entry Short,Entry Short,2020-03-27 07:00,138.40,21.2266,-96.37,-3.28,-2363.84,-0.1,309.70,10.54,96.37,3.28
15,Exit Short,Exit Short,2020-04-02 23:00,142.94,21.2266,-96.37,-3.28,-2363.84,-0.1,309.70,10.54,96.37,3.28
16,Entry Short,Entry Short,2020-03-27 11:00,139.29,21.0771,-76.93,-2.62,-2440.77,-0.08,326.27,11.11,76.93,2.62
16,Exit Short,Exit Short,2020-04-02 23:00,142.94,21.0771,-76.93,-2.62,-2440.77,-0.08,326.27,11.11,76.93,2.62
17,Entry Short,Entry Short,2020-03-29 07:00,130.94,22.5774,-270.93,-9.16,-2711.70,-0.28,160.98,5.45,270.93,9.16
17,Exit Short,Exit Short,2020-04-02 23:00,142.94,22.5774,-270.93,-9.16,-2711.70,-0.28,160.98,5.45,270.93,9.16
18,Entry Short,Entry Short,2020-04-03 03:00,140.85,20.7216,-492.55,-16.88,-3204.25,-0.51,74.39,2.55,732.92,25.11
18,Exit Short,Entry Long,2020-04-08 07:00,164.62,20.7216,-492.55,-16.88,-3204.25,-0.51,74.39,2.55,732.92,25.11
19,Entry Short,Entry Short,2020-04-03 07:00,141.27,20.6567,-482.33,-16.53,-3686.58,-0.5,82.83,2.84,721.95,24.74
19,Exit Short,Entry Long,2020-04-08 07:00,164.62,20.6567,-482.33,-16.53,-3686.58,-0.5,82.83,2.84,721.95,24.74
20,Entry Short,Entry Short,2020-04-03 11:00,141.55,20.6149,-475.59,-16.3,-4162.17,-0.49,88.44,3.03,714.72,24.49
20,Exit Short,Entry Long,2020-04-08 07:00,164.62,20.6149,-475.59,-16.3,-4162.17,-0.49,88.44,3.03,714.72,24.49
21,Entry Short,Entry Short,2020-04-03 15:00,144.64,20.1332,-402.26,-13.81,-4564.43,-0.42,148.58,5.1,635.81,21.83
21,Exit Short,Entry Long,2020-04-08 07:00,164.62,20.1332,-402.26,-13.81,-4564.43,-0.42,148.58,5.1,635.81,21.83
22,Entry Short,Entry Short,2020-04-03 19:00,146.14,19.9012,-367.77,-12.65,-4932.20,-0.39,176.72,6.08,598.63,20.58
22,Exit Short,Entry Long,2020-04-08 07:00,164.62,19.9012,-367.77,-12.65,-4932.20,-0.39,176.72,6.08,598.63,20.58
23,Entry Long,Entry Long,2020-04-08 07:00,164.62,17.3237,423.39,14.85,-4508.81,0.45,1085.85,38.08,282.20,9.9
23,Exit Long,Exit Long,2020-05-10 07:00,189.06,17.3237,423.39,14.85,-4508.81,0.45,1085.85,38.08,282.20,9.9
24,Entry Long,Entry Long,2020-04-10 11:00,163.37,17.4535,448.38,15.73,-4060.43,0.47,1115.80,39.13,262.50,9.21
24,Exit Long,Exit Long,2020-05-10 07:00,189.06,17.4535,448.38,15.73,-4060.43,0.47,1115.80,39.13,262.50,9.21
25,Entry Long,Entry Long,2020-04-10 15:00,158.00,18.0059,559.26,19.66,-3501.17,0.58,1247.81,43.86,174.12,6.12
25,Exit Long,Exit Long,2020-05-10 07:00,189.06,18.0059,559.26,19.66,-3501.17,0.58,1247.81,43.86,174.12,6.12
26,Entry Long,Entry Long,2020-04-10 19:00,157.83,18.0279,563.01,19.79,-2938.16,0.58,1252.40,44.02,171.27,6.02
26,Exit Long,Exit Long,2020-05-10 07:00,189.06,18.0279,563.01,19.79,-2938.16,0.58,1252.40,44.02,171.27,6.02
27,Entry Long,Entry Long,2020-04-10 23:00,153.01,18.5246,667.81,23.56,-2270.35,0.69,1376.19,48.55,86.70,3.06
27,Exit Long,Exit Long,2020-05-10 07:00,189.06,18.5246,667.81,23.56,-2270.35,0.69,1376.19,48.55,86.70,3.06
28,Entry Long,Entry Long,2020-05-10 11:00,185.92,15.7687,647.15,22.07,-1623.20,0.66,1070.38,36.51,156.43,5.34
28,Exit Long,Exit Long,2020-06-02 19:00,226.96,15.7687,647.15,22.07,-1623.20,0.66,1070.38,36.51,156.43,5.34
29,Entry Long,Entry Long,2020-05-16 03:00,194.76,15.0753,485.42,16.53,-1137.77,0.49,890.05,30.31,46.73,1.59
29,Exit Long,Exit Long,2020-06-02 19:00,226.96,15.0753,485.42,16.53,-1137.77,0.49,890.05,30.31,46.73,1.59
30,Entry Long,Entry Long,2020-05-16 07:00,194.87,15.068,483.53,16.47,-654.24,0.49,887.96,30.24,47.61,1.62
30,Exit Long,Exit Long,2020-06-02 19:00,226.96,15.068,483.53,16.47,-654.24,0.49,887.96,30.24,47.61,1.62
31,Entry Long,Entry Long,2020-05-20 23:00,207.95,14.2062,270.06,9.14,-384.18,0.27,651.35,22.05,230.71,7.81
31,Exit Long,Exit Long,2020-06-02 19:00,226.96,14.2062,270.06,9.14,-384.18,0.27,651.35,22.05,230.71,7.81
32,Entry Long,Entry Long,2020-05-21 19:00,207.76,14.2175,272.98,9.24,-111.21,0.27,654.57,22.16,228.19,7.73
32,Exit Long,Exit Long,2020-06-02 19:00,226.96,14.2175,272.98,9.24,-111.21,0.27,654.57,22.16,228.19,7.73
33,Entry Long,Entry Long,2020-06-06 07:00,240.04,12.4845,-238.20,-7.95,-349.41,-0.24,127.84,4.27,238.20,7.95
33,Exit Long,Exit Long,2020-06-15 11:00,220.96,12.4845,-238.20,-7.95,-349.41,-0.24,127.84,4.27,238.20,7.95
34,Entry Long,Entry Long,2020-06-07 19:00,238.90,12.5423,-225.01,-7.51,-574.42,-0.23,142.73,4.76,225.01,7.51
34,Exit Long,Exit Long,2020-06-15 11:00,220.96,12.5423,-225.01,-7.51,-574.42,-0.23,142.73,4.76,225.01,7.51
35,Entry Long,Entry Long,2020-06-07 23:00,237.37,12.6148,-207.01,-6.91,-781.43,-0.21,162.86,5.44,207.01,6.91
35,Exit Long,Exit Long,2020-06-15 11:00,220.96,12.6148,-207.01,-6.91,-781.43,-0.21,162.86,5.44,207.01,6.91
36,Entry Long,Entry Long,2020-06-10 19:00,242.57,12.3715,-267.35,-8.91,-1048.78,-0.27,95.38,3.18,267.35,8.91
36,Exit Long,Exit Long,2020-06-15 11:00,220.96,12.3715,-267.35,-8.91,-1048.78,-0.27,95.38,3.18,267.35,8.91
37,Entry Long,Entry Long,2020-06-11 23:00,238.97,12.5348,-225.75,-7.54,-1274.53,-0.23,11.41,0.38,225.75,7.54
37,Exit Long,Exit Long,2020-06-15 11:00,220.96,12.5348,-225.75,-7.54,-1274.53,-0.23,11.41,0.38,225.75,7.54
38,Entry Long,Entry Long,2020-06-15 15:00,224.59,13.1891,19.52,0.66,-1255.01,0.02,325.11,10.98,113.29,3.82
38,Exit Long,Entry Short,2020-06-30 03:00,226.07,13.1891,19.52,0.66,-1255.01,0.02,325.11,10.98,113.29,3.82
39,Entry Long,Entry Long,2020-06-15 19:00,223.47,13.2509,34.45,1.16,-1220.55,0.03,341.48,11.53,98.98,3.34
39,Exit Long,Entry Short,2020-06-30 03:00,226.07,13.2509,34.45,1.16,-1220.55,0.03,341.48,11.53,98.98,3.34
40,Entry Long,Entry Long,2020-06-18 03:00,229.43,12.9284,-43.44,-1.46,-1263.99,-0.04,256.11,8.63,173.63,5.85
40,Exit Long,Entry Short,2020-06-30 03:00,226.07,12.9284,-43.44,-1.46,-1263.99,-0.04,256.11,8.63,173.63,5.85
41,Entry Long,Entry Long,2020-06-19 11:00,227.54,13.0233,-19.14,-0.65,-1283.14,-0.02,282.61,9.54,150.29,5.07
41,Exit Long,Entry Short,2020-06-30 03:00,226.07,13.0233,-19.14,-0.65,-1283.14,-0.02,282.61,9.54,150.29,5.07
42,Entry Long,Entry Long,2020-06-22 07:00,228.03,13.0003,-25.48,-0.86,-1308.62,-0.03,275.74,9.3,156.39,5.28
42,Exit Long,Entry Short,2020-06-30 03:00,226.07,13.0003,-25.48,-0.86,-1308.62,-0.03,275.74,9.3,156.39,5.28
43,Entry Short,Entry Short,2020-06-30 03:00,226.07,13.097,-283.29,-9.57,-1591.91,-0.29,41.91,1.42,283.29,9.57
43,Exit Short,Exit Short,2020-07-08 23:00,247.70,13.097,-283.29,-9.57,-1591.91,-0.29,41.91,1.42,283.29,9.57
44,Entry Short,Entry Short,2020-06-30 07:00,227.98,12.9864,-256.09,-8.65,-1848.00,-0.26,66.36,2.24,256.09,8.65
44,Exit Short,Exit Short,2020-07-08 23:00,247.70,12.9864,-256.09,-8.65,-1848.00,-0.26,66.36,2.24,256.09,8.65
45,Entry Short,Entry Short,2020-07-01 19:00,227.66,13.0029,-260.58,-8.8,-2108.58,-0.27,62.28,2.1,260.58,8.8
45,Exit Short,Exit Short,2020-07-08 23:00,247.70,13.0029,-260.58,-8.8,-2108.58,-0.27,62.28,2.1,260.58,8.8
46,Entry Short,Entry Short,2020-07-01 23:00,229.42,12.8941,-235.70,-7.97,-2344.28,-0.24,84.46,2.86,235.70,7.97
46,Exit Short,Exit Short,2020-07-08 23:00,247.70,12.8941,-235.70,-7.97,-2344.28,-0.24,84.46,2.86,235.70,7.97
47,Entry Short,Entry Short,2020-07-02 03:00,231.10,12.789,-212.30,-7.18,-2556.58,-0.22,105.25,3.56,212.30,7.18
47,Exit Short,Exit Short,2020-07-08 23:00,247.70,12.789,-212.30,-7.18,-2556.58,-0.22,105.25,3.56,212.30,7.18
48,Entry Long,Entry Long,2020-07-09 23:00,239.86,12.187,1545.31,52.86,-1011.27,1.59,2144.79,73.37,119.92,4.1
48,Exit Long,Exit Long,2020-08-02 11:00,366.66,12.187,1545.31,52.86,-1011.27,1.59,2144.79,73.37,119.92,4.1
49,Entry Long,Entry Long,2020-07-15 23:00,238.12,12.2749,1577.82,53.98,566.55,1.59,2181.62,74.64,99.43,3.4
49,Exit Long,Exit Long,2020-08-02 11:00,366.66,12.2749,1577.82,53.98,566.55,1.59,2181.62,74.64,99.43,3.4
50,Entry Long,Entry Long,2020-07-16 03:00,237.49,12.3045,1589.37,54.39,2155.92,1.58,2194.63,75.1,91.91,3.15
50,Exit Long,Exit Long,2020-08-02 11:00,366.66,12.3045,1589.37,54.39,2155.92,1.58,2194.63,75.1,91.91,3.15
51,Entry Long,Entry Long,2020-07-19 19:00,233.74,12.4842,1659.40,56.87,3815.32,1.62,2273.50,77.91,4.74,0.16
51,Exit Long,Exit Long,2020-08-02 11:00,366.66,12.4842,1659.40,56.87,3815.32,1.62,2273.50,77.91,4.74,0.16
52,Entry Long,Entry Long,2020-07-19 23:00,233.68,12.487,1660.52,56.91,5475.84,1.6,2274.76,77.96,2.25,0.08
52,Exit Long,Exit Long,2020-08-02 11:00,366.66,12.487,1660.52,56.91,5475.84,1.6,2274.76,77.96,2.25,0.08
53,Entry Long,Entry Long,2020-08-07 23:00,385.47,8.2084,-93.41,-2.95,5382.43,-0.09,496.85,15.7,185.67,5.87
53,Exit Long,Exit Long,2020-08-25 23:00,374.09,8.2084,-93.41,-2.95,5382.43,-0.09,496.85,15.7,185.67,5.87
54,Entry Long,Entry Long,2020-08-08 03:00,374.36,8.4451,-2.28,-0.07,5380.15,0,605.01,19.14,71.87,2.27
54,Exit Long,Exit Long,2020-08-25 23:00,374.09,8.4451,-2.28,-0.07,5380.15,0,605.01,19.14,71.87,2.27
55,Entry Long,Entry Long,2020-08-09 23:00,386.64,8.1924,-102.81,-3.25,5277.34,-0.1,486.30,15.35,170.32,5.38
55,Exit Long,Exit Long,2020-08-25 23:00,374.09,8.1924,-102.81,-3.25,5277.34,-0.1,486.30,15.35,170.32,5.38
56,Entry Long,Entry Long,2020-08-11 15:00,390.98,8.1101,-136.98,-4.32,5140.36,-0.13,446.22,14.07,203.81,6.43
56,Exit Long,Exit Long,2020-08-25 23:00,374.09,8.1101,-136.98,-4.32,5140.36,-0.13,446.22,14.07,203.81,6.43
57,Entry Long,Entry Long,2020-08-11 23:00,382.26,8.2722,-67.58,-2.14,5072.77,-0.06,527.27,16.67,135.75,4.29
57,Exit Long,Exit Long,2020-08-25 23:00,374.09,8.2722,-67.58,-2.14,5072.77,-0.06,527.27,16.67,135.75,4.29
58,Entry Long,Entry Long,2020-08-26 03:00,379.41,8.3081,339.47,10.77,5412.24,0.32,909.16,28.84,65.88,2.09
58,Exit Long,Exit Long,2020-09-02 15:00,420.27,8.3081,339.47,10.77,5412.24,0.32,909.16,28.84,65.88,2.09
59,Entry Long,Entry Long,2020-09-02 19:00,441.85,7.1566,-439.92,-13.91,4972.32,-0.42,63.34,2,439.92,13.91
59,Exit Long,Exit Long,2020-09-04 03:00,380.38,7.1566,-439.92,-13.91,4972.32,-0.42,63.34,2,439.92,13.91
60,Entry Long,Entry Long,2020-09-02 23:00,432.50,7.3073,-380.86,-12.05,4591.47,-0.36,132.99,4.21,380.86,12.05
60,Exit Long,Exit Long,2020-09-04 03:00,380.38,7.3073,-380.86,-12.05,4591.47,-0.36,132.99,4.21,380.86,12.05
61,Entry Long,Entry Long,2020-09-03 19:00,422.68,7.4673,-315.87,-10.01,4275.60,-0.3,22.18,0.7,315.87,10.01
61,Exit Long,Exit Long,2020-09-04 03:00,380.38,7.4673,-315.87,-10.01,4275.60,-0.3,22.18,0.7,315.87,10.01
62,Entry Short,Entry Short,2020-09-09 23:00,352.48,8.8755,-168.01,-5.37,4107.59,-0.16,347.83,11.12,369.75,11.82
62,Exit Short,Exit Short,2020-10-10 07:00,371.41,8.8755,-168.01,-5.37,4107.59,-0.16,347.83,11.12,369.75,11.82
63,Entry Short,Entry Short,2020-09-10 03:00,355.99,8.7853,-135.47,-4.33,3972.12,-0.13,375.13,11.99,335.16,10.72
63,Exit Short,Exit Short,2020-10-10 07:00,371.41,8.7853,-135.47,-4.33,3972.12,-0.13,375.13,11.99,335.16,10.72
64,Entry Short,Entry Short,2020-09-13 03:00,384.68,8.0904,107.36,3.45,4079.48,0.1,577.57,18.56,76.54,2.46
64,Exit Short,Exit Short,2020-10-10 07:00,371.41,8.0904,107.36,3.45,4079.48,0.1,577.57,18.56,76.54,2.46
65,Entry Short,Entry Short,2020-09-13 07:00,387.78,8.0193,131.28,4.22,4210.75,0.13,597.36,19.21,51.00,1.64
65,Exit Short,Exit Short,2020-10-10 07:00,371.41,8.0193,131.28,4.22,4210.75,0.13,597.36,19.21,51.00,1.64
66,Entry Short,Entry Short,2020-09-13 11:00,388.72,7.9977,138.44,4.45,4349.20,0.13,603.27,19.4,43.35,1.39
66,Exit Short,Exit Short,2020-10-10 07:00,371.41,7.9977,138.44,4.45,4349.20,0.13,603.27,19.4,43.35,1.39
67,Entry Long,Entry Long,2020-10-12 19:00,366.35,8.5452,1249.31,39.91,5598.50,1.2,2193.13,70.06,44.18,1.41
67,Exit Long,Exit Long,2020-11-26 07:00,512.55,8.5452,1249.31,39.91,5598.50,1.2,2193.13,70.06,44.18,1.41
68,Entry Long,Entry Long,2020-10-14 23:00,375.82,8.3357,1139.74,36.38,6738.24,1.08,2060.42,65.77,122.03,3.9
68,Exit Long,Exit Long,2020-11-26 07:00,512.55,8.3357,1139.74,36.38,6738.24,1.08,2060.42,65.77,122.03,3.9
69,Entry Long,Entry Long,2020-10-15 03:00,375.02,8.3528,1148.76,36.67,7887.00,1.08,2071.33,66.12,115.60,3.69
69,Exit Long,Exit Long,2020-11-26 07:00,512.55,8.3528,1148.76,36.67,7887.00,1.08,2071.33,66.12,115.60,3.69
70,Entry Long,Entry Long,2020-10-16 15:00,368.80,8.4809,1219.13,38.98,9106.13,1.13,2155.84,68.93,64.62,2.07
70,Exit Long,Exit Long,2020-11-26 07:00,512.55,8.4809,1219.13,38.98,9106.13,1.13,2155.84,68.93,64.62,2.07
71,Entry Long,Entry Long,2020-10-17 03:00,365.31,8.5507,1259.01,40.31,10365.14,1.15,2203.43,70.54,16.67,0.53
71,Exit Long,Exit Long,2020-11-26 07:00,512.55,8.5507,1259.01,40.31,10365.14,1.15,2203.43,70.54,16.67,0.53
72,Entry Long,Entry Long,2020-11-26 11:00,532.06,6.2228,17.86,0.54,10383.00,0.02,644.93,19.48,317.74,9.6
72,Exit Long,Exit Long,2020-12-09 15:00,534.93,6.2228,17.86,0.54,10383.00,0.02,644.93,19.48,317.74,9.6
73,Entry Long,Entry Long,2020-11-26 15:00,515.88,6.4106,122.12,3.69,10505.12,0.11,768.12,23.23,223.60,6.76
73,Exit Long,Exit Long,2020-12-09 15:00,534.93,6.4106,122.12,3.69,10505.12,0.11,768.12,23.23,223.60,6.76
74,Entry Long,Entry Long,2020-11-26 19:00,512.69,6.4497,143.44,4.34,10648.56,0.13,793.38,23.99,204.39,6.18
74,Exit Long,Exit Long,2020-12-09 15:00,534.93,6.4497,143.44,4.34,10648.56,0.13,793.38,23.99,204.39,6.18
75,Entry Long,Entry Long,2020-11-26 23:00,508.00,6.504,175.15,5.3,10823.71,0.16,830.56,25.14,175.61,5.31
75,Exit Long,Exit Long,2020-12-09 15:00,534.93,6.504,175.15,5.3,10823.71,0.16,830.56,25.14,175.61,5.31
76,Entry Long,Entry Long,2020-11-27 03:00,500.16,6.5941,229.28,6.95,11052.99,0.21,893.76,27.1,42.47,1.29
76,Exit Long,Exit Long,2020-12-09 15:00,534.93,6.5941,229.28,6.95,11052.99,0.21,893.76,27.1,42.47,1.29
77,Entry Long,Entry Long,2020-12-10 19:00,554.99,6.0029,106.91,3.21,11159.90,0.1,727.91,21.85,117.00,3.51
77,Exit Long,Exit Long,2020-12-24 03:00,572.80,6.0029,106.91,3.21,11159.90,0.1,727.91,21.85,117.00,3.51
78,Entry Long,Entry Long,2020-12-11 15:00,541.63,6.146,191.57,5.75,11351.47,0.17,827.37,24.85,34.60,1.04
78,Exit Long,Exit Long,2020-12-24 03:00,572.80,6.146,191.57,5.75,11351.47,0.17,827.37,24.85,34.60,1.04
79,Entry Long,Entry Long,2020-12-11 19:00,538.93,6.1762,209.19,6.28,11560.66,0.19,848.12,25.48,11.80,0.35
79,Exit Long,Exit Long,2020-12-24 03:00,572.80,6.1762,209.19,6.28,11560.66,0.19,848.12,25.48,11.80,0.35
80,Entry Long,Entry Long,2020-12-14 19:00,579.69,5.7799,-39.82,-1.19,11520.84,-0.04,558.11,16.66,39.82,1.19
80,Exit Long,Exit Long,2020-12-24 03:00,572.80,5.7799,-39.82,-1.19,11520.84,-0.04,558.11,16.66,39.82,1.19
81,Entry Long,Entry Long,2020-12-21 07:00,638.10,5.3165,-347.17,-10.23,11173.67,-0.31,52.63,1.55,347.17,10.23
81,Exit Long,Exit Long,2020-12-24 03:00,572.80,5.3165,-347.17,-10.23,11173.67,-0.31,52.63,1.55,347.17,10.23
82,Entry Long,Entry Long,2021-01-02 03:00,725.34,4.5981,861.68,25.84,12035.35,0.78,861.68,25.84,47.96,1.44
82,Exit Long,Exit Long,2021-01-03 19:00,912.74,4.5981,861.68,25.84,12035.35,0.78,861.68,25.84,47.96,1.44
83,Entry Long,Entry Long,2021-01-08 11:00,1150.10,2.9224,-62.19,-1.85,11973.17,-0.06,579.31,17.24,72.15,2.15
83,Exit Long,Exit Long,2021-01-11 07:00,1128.82,2.9224,-62.19,-1.85,11973.17,-0.06,579.31,17.24,72.15,2.15
84,Entry Long,Entry Long,2021-01-11 11:00,1105.02,3.0423,-4.62,-0.14,11968.54,0,462.31,13.75,578.10,17.2
84,Exit Long,Exit Long,2021-01-15 23:00,1103.50,3.0423,-4.62,-0.14,11968.54,0,462.31,13.75,578.10,17.2
85,Entry Long,Entry Long,2021-01-11 15:00,1071.98,3.1312,98.70,2.94,12067.24,0.09,579.27,17.26,491.54,14.64
85,Exit Long,Exit Long,2021-01-15 23:00,1103.50,3.1312,98.70,2.94,12067.24,0.09,579.27,17.26,491.54,14.64
86,Entry Long,Entry Long,2021-01-11 19:00,1067.65,3.1421,112.64,3.36,12179.88,0.1,594.89,17.73,479.64,14.3
86,Exit Long,Exit Long,2021-01-15 23:00,1103.50,3.1421,112.64,3.36,12179.88,0.1,594.89,17.73,479.64,14.3
87,Entry Long,Entry Long,2021-01-11 23:00,977.21,3.4077,430.36,12.92,12610.24,0.38,953.37,28.63,211.99,6.37
87,Exit Long,Exit Long,2021-01-15 23:00,1103.50,3.4077,430.36,12.92,12610.24,0.38,953.37,28.63,211.99,6.37
88,Entry Long,Entry Long,2021-01-15 23:00,1141.66,2.9721,-113.42,-3.34,12496.82,-0.1,100.10,2.95,113.42,3.34
88,Exit Long,Exit Long,2021-01-15 23:00,1103.50,2.9721,-113.42,-3.34,12496.82,-0.1,100.10,2.95,113.42,3.34
89,Entry Long,Entry Long,2021-01-16 03:00,1133.75,2.9767,-62.75,-1.86,12434.08,-0.06,906.55,26.86,66.17,1.96
89,Exit Long,Exit Long,2021-01-22 03:00,1112.67,2.9767,-62.75,-1.86,12434.08,-0.06,906.55,26.86,66.17,1.96
90,Entry Long,Entry Long,2021-01-21 19:00,1236.43,2.7372,-338.76,-10.01,12095.32,-0.3,64.52,1.91,338.76,10.01
90,Exit Long,Exit Long,2021-01-22 03:00,1112.67,2.7372,-338.76,-10.01,12095.32,-0.3,64.52,1.91,338.76,10.01
91,Entry Long,Entry Long,2021-01-21 23:00,1188.54,2.84,-215.47,-6.38,11879.85,-0.19,143.02,4.24,215.47,6.38
91,Exit Long,Exit Long,2021-01-22 03:00,1112.67,2.84,-215.47,-6.38,11879.85,-0.19,143.02,4.24,215.47,6.38
92,Entry Long,Entry Long,2021-01-26 07:00,1317.60,2.5468,968.70,28.87,12848.55,0.87,1845.77,55,281.68,8.39
92,Exit Long,Exit Long,2021-02-22 19:00,1697.96,2.5468,968.70,28.87,12848.55,0.87,1845.77,55,281.68,8.39
93,Entry Long,Entry Long,2021-01-26 11:00,1312.80,2.5563,984.58,29.34,13833.13,0.87,1864.92,55.57,270.46,8.06
93,Exit Long,Exit Long,2021-02-22 19:00,1697.96,2.5563,984.58,29.34,13833.13,0.87,1864.92,55.57,270.46,8.06
94,Entry Long,Entry Long,2021-01-26 23:00,1279.94,2.618,1094.38,32.66,14927.51,0.96,1995.96,59.57,190.96,5.7
94,Exit Long,Exit Long,2021-02-22 19:00,1697.96,2.618,1094.38,32.66,14927.51,0.96,1995.96,59.57,190.96,5.7
95,Entry Long,Entry Long,2021-01-27 19:00,1248.78,2.6771,1202.50,35.97,16130.01,1.05,2124.44,63.55,111.85,3.35
95,Exit Long,Exit Long,2021-02-22 19:00,1697.96,2.6771,1202.50,35.97,16130.01,1.05,2124.44,63.55,111.85,3.35
96,Entry Long,Entry Long,2021-01-31 23:00,1311.01,2.5651,992.57,29.52,17122.57,0.85,1875.93,55.78,105.22,3.13
96,Exit Long,Exit Long,2021-02-22 19:00,1697.96,2.5651,992.57,29.52,17122.57,0.85,1875.93,55.78,105.22,3.13
97,Entry Long,Entry Long,2021-02-22 23:00,1733.33,2.0271,-422.41,-12.02,16700.17,-0.36,142.42,4.05,892.23,25.39
97,Exit Long,Entry Short,2021-03-01 19:00,1524.95,2.0271,-422.41,-12.02,16700.17,-0.36,142.42,4.05,892.23,25.39
98,Entry Long,Additional Long,2021-02-23 19:00,1453.09,1,71.86,4.95,16772.03,0.06,259.61,17.87,159.91,11
98,Exit Long,Entry Short,2021-03-01 19:00,1524.95,1,71.86,4.95,16772.03,0.06,259.61,17.87,159.91,11
99,Entry Long,Additional Long,2021-02-24 03:00,1447.89,1,77.06,5.32,16849.09,0.07,264.81,18.29,154.71,10.69
99,Exit Long,Entry Short,2021-03-01 19:00,1524.95,1,77.06,5.32,16849.09,0.07,264.81,18.29,154.71,10.69
100,Entry Long,Additional Long,2021-02-26 15:00,1430.59,2,188.72,6.6,17037.81,0.16,263.32,9.2,274.82,9.61
100,Exit Long,Entry Short,2021-03-01 19:00,1524.95,2,188.72,6.6,17037.81,0.16,263.32,9.2,274.82,9.61
