Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
42,Entry Long,Entry Long,2020-07-10 01:00,240.19,11.9191,1397.63,48.82,-3169.44,1.46,2093.71,73.13,121.22,4.23
42,Exit Long,Exit Long,2020-08-02 10:00,357.45,11.9191,1397.63,48.82,-3169.44,1.46,2093.71,73.13,121.22,4.23
43,Entry Long,Entry Long,2020-07-10 13:00,237.81,12.0353,1439.90,50.31,-1729.54,1.49,2142.77,74.87,93.75,3.28
43,Exit Long,Exit Long,2020-08-02 10:00,357.45,12.0353,1439.90,50.31,-1729.54,1.49,2142.77,74.87,93.75,3.28
44,Entry Long,Entry Long,2020-07-12 22:00,237.81,12.0358,1439.96,50.31,-289.58,1.47,2142.85,74.87,93.76,3.28
44,Exit Long,Exit Long,2020-08-02 10:00,357.45,12.0358,1439.96,50.31,-289.58,1.47,2142.85,74.87,93.76,3.28
45,Entry Long,Entry Long,2020-07-14 04:00,239.08,11.9771,1417.73,49.51,1128.15,1.42,2117.19,73.94,108.51,3.79
45,Exit Long,Exit Long,2020-08-02 10:00,357.45,11.9771,1417.73,49.51,1128.15,1.42,2117.19,73.94,108.51,3.79
46,Entry Long,Entry Long,2020-07-14 13:00,238.11,12.0196,1434.42,50.12,2562.57,1.42,2136.36,74.65,97.24,3.4
46,Exit Long,Exit Long,2020-08-02 10:00,357.45,12.0196,1434.42,50.12,2562.57,1.42,2136.36,74.65,97.24,3.4
47,Entry Long,Entry Long,2020-08-07 22:00,384.90,7.9937,-2.96,-0.1,2559.61,0,488.42,15.87,176.26,5.73
47,Exit Long,Exit Long,2020-08-22 07:00,384.53,7.9937,-2.96,-0.1,2559.61,0,488.42,15.87,176.26,5.73
48,Entry Long,Entry Long,2020-08-08 01:00,373.55,8.2293,90.36,2.94,2649.97,0.09,596.21,19.39,73.65,2.4
48,Exit Long,Exit Long,2020-08-22 07:00,384.53,8.2293,90.36,2.94,2649.97,0.09,596.21,19.39,73.65,2.4
49,Entry Long,Entry Long,2020-08-09 22:00,385.50,7.9893,-7.75,-0.25,2642.22,-0.01,483.35,15.69,156.99,5.1
49,Exit Long,Exit Long,2020-08-22 07:00,384.53,7.9893,-7.75,-0.25,2642.22,-0.01,483.35,15.69,156.99,5.1
50,Entry Long,Entry Long,2020-08-10 01:00,385.09,7.9974,-4.48,-0.15,2637.74,0,487.12,15.82,153.87,5
50,Exit Long,Exit Long,2020-08-22 07:00,384.53,7.9974,-4.48,-0.15,2637.74,0,487.12,15.82,153.87,5
51,Entry Long,Entry Long,2020-08-11 16:00,389.28,7.9214,-37.63,-1.22,2600.12,-0.04,449.30,14.57,185.60,6.02
51,Exit Long,Exit Long,2020-08-22 07:00,384.53,7.9214,-37.63,-1.22,2600.12,-0.04,449.30,14.57,185.60,6.02
52,Entry Short,Entry Short,2020-08-27 04:00,389.35,7.9054,-291.63,-9.47,2308.49,-0.28,141.27,4.59,291.63,9.47
52,Exit Short,Exit Short,2020-08-31 01:00,426.24,7.9054,-291.63,-9.47,2308.49,-0.28,141.27,4.59,291.63,9.47
53,Entry Short,Entry Short,2020-08-28 13:00,388.21,7.9294,-301.56,-9.8,2006.93,-0.29,15.54,0.5,301.56,9.8
53,Exit Short,Exit Short,2020-08-31 01:00,426.24,7.9294,-301.56,-9.8,2006.93,-0.29,15.54,0.5,301.56,9.8
54,Entry Short,Entry Short,2020-08-28 19:00,393.68,7.8126,-254.38,-8.27,1752.55,-0.25,31.25,1.02,254.38,8.27
54,Exit Short,Exit Short,2020-08-31 01:00,426.24,7.8126,-254.38,-8.27,1752.55,-0.25,31.25,1.02,254.38,8.27
55,Entry Long,Entry Long,2020-09-02 19:00,441.85,6.9081,-335.18,-10.98,1417.37,-0.33,61.14,2,335.18,10.98
55,Exit Long,Exit Long,2020-09-03 22:00,393.33,6.9081,-335.18,-10.98,1417.37,-0.33,61.14,2,335.18,10.98
56,Entry Long,Entry Long,2020-09-02 22:00,430.93,7.0795,-266.19,-8.73,1151.18,-0.26,139.96,4.59,266.19,8.73
56,Exit Long,Exit Long,2020-09-03 22:00,393.33,7.0795,-266.19,-8.73,1151.18,-0.26,139.96,4.59,266.19,8.73
57,Entry Long,Entry Long,2020-09-03 01:00,431.68,7.0665,-271.00,-8.88,880.18,-0.27,134.40,4.41,271.00,8.88
57,Exit Long,Exit Long,2020-09-03 22:00,393.33,7.0665,-271.00,-8.88,880.18,-0.27,134.40,4.41,271.00,8.88
58,Entry Long,Entry Long,2020-09-03 22:00,412.40,7.3667,-140.48,-4.62,739.70,-0.14,0,0,140.48,4.62
58,Exit Long,Exit Long,2020-09-03 22:00,393.33,7.3667,-140.48,-4.62,739.70,-0.14,0,0,140.48,4.62
59,Entry Short,Entry Short,2020-09-09 19:00,347.59,8.6954,-333.47,-11.03,406.23,-0.33,23.74,0.79,333.47,11.03
59,Exit Short,Exit Short,2020-09-13 01:00,385.94,8.6954,-333.47,-11.03,406.23,-0.33,23.74,0.79,333.47,11.03
60,Entry Short,Entry Short,2020-09-09 22:00,350.95,8.6099,-301.26,-9.97,104.97,-0.3,20.66,0.68,301.26,9.97
60,Exit Short,Exit Short,2020-09-13 01:00,385.94,8.6099,-301.26,-9.97,104.97,-0.3,20.66,0.68,301.26,9.97
61,Entry Short,Entry Short,2020-09-10 01:00,351.75,8.5913,-293.74,-9.72,-188.76,-0.29,15.81,0.52,293.74,9.72
61,Exit Short,Exit Short,2020-09-13 01:00,385.94,8.5913,-293.74,-9.72,-188.76,-0.29,15.81,0.52,293.74,9.72
62,Entry Short,Entry Short,2020-09-10 04:00,353.18,8.5502,-280.10,-9.28,-468.87,-0.28,27.96,0.93,280.10,9.28
62,Exit Short,Exit Short,2020-09-13 01:00,385.94,8.5502,-280.10,-9.28,-468.87,-0.28,27.96,0.93,280.10,9.28
63,Entry Short,Entry Short,2020-09-10 10:00,367.07,8.1876,-154.50,-5.14,-623.37,-0.16,94.81,3.15,154.50,5.14
63,Exit Short,Exit Short,2020-09-13 01:00,385.94,8.1876,-154.50,-5.14,-623.37,-0.16,94.81,3.15,154.50,5.14
64,Entry Short,Entry Short,2020-09-13 04:00,382.99,7.7844,90.14,3.02,-533.23,0.09,542.57,18.2,86.80,2.91
64,Exit Short,Exit Short,2020-10-10 07:00,371.41,7.7844,90.14,3.02,-533.23,0.09,542.57,18.2,86.80,2.91
65,Entry Short,Entry Short,2020-09-13 07:00,387.78,7.6852,125.81,4.22,-407.42,0.13,572.47,19.21,48.88,1.64
65,Exit Short,Exit Short,2020-10-10 07:00,371.41,7.6852,125.81,4.22,-407.42,0.13,572.47,19.21,48.88,1.64
66,Entry Short,Entry Short,2020-09-14 22:00,373.58,7.9952,17.35,0.58,-390.07,0.02,482.03,16.14,164.38,5.5
66,Exit Short,Exit Short,2020-10-10 07:00,371.41,7.9952,17.35,0.58,-390.07,0.02,482.03,16.14,164.38,5.5
67,Entry Short,Entry Short,2020-09-15 01:00,377.71,7.8996,49.77,1.67,-340.30,0.05,508.89,17.06,129.79,4.35
67,Exit Short,Exit Short,2020-10-10 07:00,371.41,7.8996,49.77,1.67,-340.30,0.05,508.89,17.06,129.79,4.35
68,Entry Short,Entry Short,2020-09-17 01:00,369.44,8.0982,-15.95,-0.53,-356.26,-0.02,454.71,15.2,200.03,6.69
68,Exit Short,Exit Short,2020-10-10 07:00,371.41,8.0982,-15.95,-0.53,-356.26,-0.02,454.71,15.2,200.03,6.69
69,Entry Long,Entry Long,2020-10-12 19:00,366.35,8.1599,1192.98,39.91,836.72,1.2,2094.24,70.06,42.19,1.41
69,Exit Long,Exit Long,2020-11-26 10:00,512.55,8.1599,1192.98,39.91,836.72,1.2,2094.24,70.06,42.19,1.41
70,Entry Long,Entry Long,2020-10-13 22:00,379.62,7.8824,1047.81,35.02,1884.53,1.04,1918.42,64.11,145.35,4.86
70,Exit Long,Exit Long,2020-11-26 10:00,512.55,7.8824,1047.81,35.02,1884.53,1.04,1918.42,64.11,145.35,4.86
71,Entry Long,Entry Long,2020-10-14 01:00,376.29,7.9483,1083.04,36.21,2967.56,1.06,1960.93,65.56,120.10,4.02
71,Exit Long,Exit Long,2020-11-26 10:00,512.55,7.9483,1083.04,36.21,2967.56,1.06,1960.93,65.56,120.10,4.02
72,Entry Long,Entry Long,2020-10-16 13:00,370.11,8.069,1149.35,38.49,4116.91,1.12,2040.57,68.33,72.06,2.41
72,Exit Long,Exit Long,2020-11-26 10:00,512.55,8.069,1149.35,38.49,4116.91,1.12,2040.57,68.33,72.06,2.41
73,Entry Long,Entry Long,2020-10-16 16:00,368.53,8.1001,1166.58,39.08,5283.49,1.12,2061.23,69.05,59.54,1.99
73,Exit Long,Exit Long,2020-11-26 10:00,512.55,8.1001,1166.58,39.08,5283.49,1.12,2061.23,69.05,59.54,1.99
74,Entry Long,Entry Long,2020-11-26 13:00,529.02,5.9702,47.16,1.49,5330.65,0.04,636.90,20.17,286.69,9.08
74,Exit Long,Exit Long,2020-12-09 13:00,536.92,5.9702,47.16,1.49,5330.65,0.04,636.90,20.17,286.69,9.08
75,Entry Long,Entry Long,2020-11-26 16:00,500.09,6.3053,232.22,7.36,5562.88,0.22,855.06,27.12,120.37,3.82
75,Exit Long,Exit Long,2020-12-09 13:00,536.92,6.3053,232.22,7.36,5562.88,0.22,855.06,27.12,120.37,3.82
76,Entry Long,Entry Long,2020-12-02 04:00,593.76,5.3686,-305.15,-9.57,5257.73,-0.29,159.34,5,305.15,9.57
76,Exit Long,Exit Long,2020-12-09 13:00,536.92,5.3686,-305.15,-9.57,5257.73,-0.29,159.34,5,305.15,9.57
77,Entry Long,Entry Long,2020-12-02 07:00,585.26,5.4391,-262.93,-8.26,4994.80,-0.25,207.66,6.52,262.93,8.26
77,Exit Long,Exit Long,2020-12-09 13:00,536.92,5.4391,-262.93,-8.26,4994.80,-0.25,207.66,6.52,262.93,8.26
78,Entry Long,Entry Long,2020-12-05 07:00,567.24,5.5899,-169.49,-5.35,4825.31,-0.16,225.05,7.1,169.49,5.35
78,Exit Long,Exit Long,2020-12-09 13:00,536.92,5.5899,-169.49,-5.35,4825.31,-0.16,225.05,7.1,169.49,5.35
79,Entry Long,Entry Long,2020-12-10 19:00,554.99,5.6663,95.53,3.04,4920.85,0.09,687.10,21.85,110.44,3.51
79,Exit Long,Exit Long,2020-12-24 04:00,571.85,5.6663,95.53,3.04,4920.85,0.09,687.10,21.85,110.44,3.51
80,Entry Long,Entry Long,2020-12-10 22:00,552.63,5.6902,109.37,3.48,5030.21,0.1,703.42,22.37,97.47,3.1
80,Exit Long,Exit Long,2020-12-24 04:00,571.85,5.6902,109.37,3.48,5030.21,0.1,703.42,22.37,97.47,3.1
81,Entry Long,Entry Long,2020-12-21 19:00,606.64,5.2135,-181.38,-5.73,4848.84,-0.17,165.79,5.24,181.38,5.73
81,Exit Long,Exit Long,2020-12-24 04:00,571.85,5.2135,-181.38,-5.73,4848.84,-0.17,165.79,5.24,181.38,5.73
82,Entry Long,Entry Long,2020-12-23 19:00,602.06,5.2491,-158.58,-5.02,4690.26,-0.15,108.81,3.44,158.58,5.02
82,Exit Long,Exit Long,2020-12-24 04:00,571.85,5.2491,-158.58,-5.02,4690.26,-0.15,108.81,3.44,158.58,5.02
83,Entry Long,Entry Long,2020-12-29 10:00,721.08,4.3555,834.78,26.58,5525.04,0.8,834.78,26.58,138.85,4.42
83,Exit Long,Exit Long,2021-01-03 19:00,912.74,4.3555,834.78,26.58,5525.04,0.8,834.78,26.58,138.85,4.42
84,Entry Long,Entry Long,2020-12-29 13:00,707.39,4.438,911.34,29.03,6436.38,0.86,911.34,29.03,23.17,0.74
84,Exit Long,Exit Long,2021-01-03 19:00,912.74,4.438,911.34,29.03,6436.38,0.86,911.34,29.03,23.17,0.74
85,Entry Long,Entry Long,2021-01-08 10:00,1111.57,2.8731,169.54,5.31,6605.92,0.16,680.24,21.3,17.12,0.54
85,Exit Long,Exit Long,2021-01-11 01:00,1170.58,2.8731,169.54,5.31,6605.92,0.16,680.24,21.3,17.12,0.54
86,Entry Long,Entry Long,2021-01-11 10:00,1186.11,2.6963,-294.52,-9.21,6311.41,-0.28,191.09,5.97,730.99,22.86
86,Exit Long,Exit Long,2021-01-15 22:00,1076.88,2.6963,-294.52,-9.21,6311.41,-0.28,191.09,5.97,730.99,22.86
87,Entry Long,Entry Long,2021-01-11 13:00,1094.18,2.9161,-50.45,-1.58,6260.96,-0.05,474.74,14.88,522.51,16.38
87,Exit Long,Exit Long,2021-01-15 22:00,1076.88,2.9161,-50.45,-1.58,6260.96,-0.05,474.74,14.88,522.51,16.38
88,Entry Long,Entry Long,2021-01-11 19:00,1067.65,2.9838,27.54,0.86,6288.50,0.03,564.92,17.73,455.48,14.3
88,Exit Long,Exit Long,2021-01-15 22:00,1076.88,2.9838,27.54,0.86,6288.50,0.03,564.92,17.73,455.48,14.3
89,Entry Long,Entry Long,2021-01-11 22:00,1038.53,3.0608,117.38,3.69,6405.88,0.11,668.63,21.03,378.10,11.89
89,Exit Long,Exit Long,2021-01-15 22:00,1076.88,3.0608,117.38,3.69,6405.88,0.11,668.63,21.03,378.10,11.89
90,Entry Long,Entry Long,2021-01-12 01:00,998.15,3.17,249.57,7.89,6655.45,0.23,820.49,25.93,168.49,5.32
90,Exit Long,Exit Long,2021-01-15 22:00,1076.88,3.17,249.57,7.89,6655.45,0.23,820.49,25.93,168.49,5.32
91,Entry Long,Entry Long,2021-01-16 04:00,1136.50,2.8151,108.35,3.39,6763.81,0.1,849.60,26.56,13.48,0.42
91,Exit Long,Exit Long,2021-01-21 22:00,1174.99,2.8151,108.35,3.39,6763.81,0.1,849.60,26.56,13.48,0.42
92,Entry Long,Entry Long,2021-01-20 19:00,1265.41,2.5372,-229.41,-7.15,6534.39,-0.21,316.11,9.85,229.41,7.15
92,Exit Long,Exit Long,2021-01-21 22:00,1174.99,2.5372,-229.41,-7.15,6534.39,-0.21,316.11,9.85,229.41,7.15
93,Entry Long,Entry Long,2021-01-21 19:00,1236.43,2.5931,-159.32,-4.97,6375.07,-0.15,61.12,1.91,159.32,4.97
93,Exit Long,Exit Long,2021-01-21 22:00,1174.99,2.5931,-159.32,-4.97,6375.07,-0.15,61.12,1.91,159.32,4.97
94,Entry Long,Entry Long,2021-01-21 22:00,1204.41,2.6554,-78.12,-2.44,6296.95,-0.07,73.26,2.29,78.12,2.44
94,Exit Long,Exit Long,2021-01-21 22:00,1174.99,2.6554,-78.12,-2.44,6296.95,-0.07,73.26,2.29,78.12,2.44
95,Entry Long,Entry Long,2021-01-22 01:00,1195.95,2.6672,1382.17,43.33,7679.12,1.3,2257.49,70.77,409.79,12.85
95,Exit Long,Exit Long,2021-02-22 19:00,1714.16,2.6672,1382.17,43.33,7679.12,1.3,2257.49,70.77,409.79,12.85
96,Entry Long,Entry Long,2021-01-22 07:00,1111.98,2.8642,1724.76,54.15,9403.88,1.6,2664.74,83.67,199.55,6.27
96,Exit Long,Exit Long,2021-02-22 19:00,1714.16,2.8642,1724.76,54.15,9403.88,1.6,2664.74,83.67,199.55,6.27
97,Entry Long,Entry Long,2021-01-26 04:00,1369.98,2.354,810.20,25.12,10214.08,0.74,1582.74,49.08,383.65,11.9
97,Exit Long,Exit Long,2021-02-22 19:00,1714.16,2.354,810.20,25.12,10214.08,0.74,1582.74,49.08,383.65,11.9
98,Entry Long,Entry Long,2021-01-26 07:00,1317.60,2.4377,966.69,30.1,11180.78,0.88,1766.70,55,269.61,8.39
98,Exit Long,Exit Long,2021-02-22 19:00,1714.16,2.4377,966.69,30.1,11180.78,0.88,1766.70,55,269.61,8.39
99,Entry Long,Entry Long,2021-01-26 22:00,1259.47,2.5364,1153.28,36.1,12334.05,1.04,1985.67,62.16,133.08,4.17
99,Exit Long,Exit Long,2021-02-22 19:00,1714.16,2.5364,1153.28,36.1,12334.05,1.04,1985.67,62.16,133.08,4.17
100,Entry Long,Entry Long,2021-02-22 22:00,1755.91,1.9185,-265.90,-7.89,12068.15,-0.24,91.47,2.72,769.15,22.83
