Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
98,Exit Short,Entry Long,2020-06-23 08:30,241.65,12.307,-51.20,-1.75,-2812.67,-0.05,236.54,8.09,115.69,3.96
99,Entry Long,Entry Long,2020-06-23 08:30,241.65,12.0614,-133.40,-4.58,-2946.07,-0.14,91.55,3.14,169.95,5.83
99,Exit Long,Entry Short,2020-06-27 04:45,230.59,12.0614,-133.40,-4.58,-2946.07,-0.14,91.55,3.14,169.95,5.83
100,Entry Long,Entry Long,2020-06-24 14:30,242.93,12.0037,-148.13,-5.08,-3094.20,-0.15,14.76,0.51,184.50,6.33
100,Exit Long,Entry Short,2020-06-27 04:45,230.59,12.0037,-148.13,-5.08,-3094.20,-0.15,14.76,0.51,184.50,6.33
101,Entry Long,Entry Long,2020-06-24 16:45,242.34,12.0312,-141.37,-4.85,-3235.56,-0.15,7.94,0.27,177.82,6.1
101,Exit Long,Entry Short,2020-06-27 04:45,230.59,12.0312,-141.37,-4.85,-3235.56,-0.15,7.94,0.27,177.82,6.1
102,Entry Long,Entry Long,2020-06-24 17:30,241.35,12.0761,-129.94,-4.46,-3365.50,-0.13,1.45,0.05,166.53,5.71
102,Exit Long,Entry Short,2020-06-27 04:45,230.59,12.0761,-129.94,-4.46,-3365.50,-0.13,1.45,0.05,166.53,5.71
103,Entry Long,Entry Long,2020-06-24 18:15,239.68,12.1506,-110.45,-3.79,-3475.95,-0.11,15.80,0.54,147.27,5.06
103,Exit Long,Entry Short,2020-06-27 04:45,230.59,12.1506,-110.45,-3.79,-3475.95,-0.11,15.80,0.54,147.27,5.06
104,Entry Short,Entry Short,2020-06-27 04:45,230.59,12.5569,-1.13,-0.04,-3477.08,0,183.21,6.33,26.62,0.92
104,Exit Short,Entry Long,2020-07-02 05:30,230.68,12.5569,-1.13,-0.04,-3477.08,0,183.21,6.33,26.62,0.92
105,Entry Short,Entry Short,2020-06-27 15:15,230.59,12.5578,-1.13,-0.04,-3478.21,0,183.22,6.33,26.62,0.92
105,Exit Short,Entry Long,2020-07-02 05:30,230.68,12.5578,-1.13,-0.04,-3478.21,0,183.22,6.33,26.62,0.92
106,Entry Short,Entry Short,2020-06-28 16:00,221.67,13.0941,-117.98,-4.06,-3596.19,-0.12,5.37,0.18,144.56,4.98
106,Exit Short,Entry Long,2020-07-02 05:30,230.68,13.0941,-117.98,-4.06,-3596.19,-0.12,5.37,0.18,144.56,4.98
107,Entry Short,Entry Short,2020-06-28 16:45,223.61,12.9687,-91.69,-3.16,-3687.88,-0.1,30.48,1.05,118.02,4.07
107,Exit Short,Entry Long,2020-07-02 05:30,230.68,12.9687,-91.69,-3.16,-3687.88,-0.1,30.48,1.05,118.02,4.07
108,Entry Short,Entry Short,2020-06-28 21:15,224.83,12.888,-75.39,-2.6,-3763.27,-0.08,46.01,1.59,101.56,3.5
108,Exit Short,Entry Long,2020-07-02 05:30,230.68,12.888,-75.39,-2.6,-3763.27,-0.08,46.01,1.59,101.56,3.5
109,Entry Long,Entry Long,2020-07-02 05:30,230.68,12.5156,-46.81,-1.62,-3810.08,-0.05,18.90,0.65,97.75,3.39
109,Exit Long,Entry Short,2020-07-06 05:30,226.94,12.5156,-46.81,-1.62,-3810.08,-0.05,18.90,0.65,97.75,3.39
110,Entry Long,Entry Long,2020-07-02 13:00,228.49,12.6325,-19.58,-0.68,-3829.66,-0.02,37.01,1.28,70.99,2.46
110,Exit Long,Entry Short,2020-07-06 05:30,226.94,12.6325,-19.58,-0.68,-3829.66,-0.02,37.01,1.28,70.99,2.46
111,Entry Long,Entry Long,2020-07-02 18:15,228.14,12.6501,-15.18,-0.53,-3844.84,-0.02,41.49,1.44,66.67,2.31
111,Exit Long,Entry Short,2020-07-06 05:30,226.94,12.6501,-15.18,-0.53,-3844.84,-0.02,41.49,1.44,66.67,2.31
112,Entry Long,Entry Long,2020-07-05 10:00,227.95,12.6618,-12.79,-0.44,-3857.63,-0.01,5.32,0.18,62.04,2.15
112,Exit Long,Entry Short,2020-07-06 05:30,226.94,12.6618,-12.79,-0.44,-3857.63,-0.01,5.32,0.18,62.04,2.15
113,Entry Short,Entry Short,2020-07-06 05:30,226.94,12.7103,-142.74,-4.95,-4000.37,-0.15,3.56,0.12,213.91,7.42
113,Exit Short,Entry Long,2020-07-07 09:15,238.17,12.7103,-142.74,-4.95,-4000.37,-0.15,3.56,0.12,213.91,7.42
114,Entry Long,Entry Long,2020-07-07 09:15,238.17,12.09,28.17,0.98,-3972.20,0.03,129.48,4.5,45.58,1.58
114,Exit Long,Entry Short,2020-07-13 05:30,240.50,12.09,28.17,0.98,-3972.20,0.03,129.48,4.5,45.58,1.58
115,Entry Long,Entry Long,2020-07-07 13:45,237.13,12.1431,40.92,1.42,-3931.28,0.04,142.68,4.96,33.15,1.15
115,Exit Long,Entry Short,2020-07-13 05:30,240.50,12.1431,40.92,1.42,-3931.28,0.04,142.68,4.96,33.15,1.15
116,Entry Long,Entry Long,2020-07-07 14:30,236.10,12.1934,53.65,1.86,-3877.62,0.06,155.83,5.41,20.73,0.72
116,Exit Long,Entry Short,2020-07-13 05:30,240.50,12.1934,53.65,1.86,-3877.62,0.06,155.83,5.41,20.73,0.72
117,Entry Long,Entry Long,2020-07-08 12:15,238.89,12.0651,19.42,0.67,-3858.20,0.02,120.53,4.18,38.25,1.33
117,Exit Long,Entry Short,2020-07-13 05:30,240.50,12.0651,19.42,0.67,-3858.20,0.02,120.53,4.18,38.25,1.33
118,Entry Long,Entry Long,2020-07-09 08:30,245.71,11.7688,-61.32,-2.12,-3919.51,-0.06,25.77,0.89,117.57,4.07
118,Exit Long,Entry Short,2020-07-13 05:30,240.50,11.7688,-61.32,-2.12,-3919.51,-0.06,25.77,0.89,117.57,4.07
119,Entry Short,Entry Short,2020-07-13 05:30,240.50,11.985,-31.28,-1.09,-3950.80,-0.03,8.03,0.28,57.89,2.01
119,Exit Short,Entry Long,2020-07-13 22:00,243.11,11.985,-31.28,-1.09,-3950.80,-0.03,8.03,0.28,57.89,2.01
120,Entry Long,Entry Long,2020-07-13 22:00,243.11,11.8525,-30.22,-1.05,-3981.02,-0.03,9.01,0.31,72.42,2.51
120,Exit Long,Entry Short,2020-07-14 19:00,240.56,11.8525,-30.22,-1.05,-3981.02,-0.03,9.01,0.31,72.42,2.51
121,Entry Long,Entry Long,2020-07-13 22:45,242.26,11.8924,-20.22,-0.7,-4001.24,-0.02,17.36,0.6,62.55,2.17
121,Exit Long,Entry Short,2020-07-14 19:00,240.56,11.8924,-20.22,-0.7,-4001.24,-0.02,17.36,0.6,62.55,2.17
122,Entry Short,Entry Short,2020-07-14 19:00,240.56,11.9695,33.39,1.16,-3967.84,0.03,126.16,4.38,18.31,0.64
122,Exit Short,Entry Long,2020-07-20 18:15,237.77,11.9695,33.39,1.16,-3967.84,0.03,126.16,4.38,18.31,0.64
123,Entry Short,Entry Short,2020-07-16 04:45,238.54,12.0758,9.30,0.32,-3958.54,0.01,102.89,3.57,16.66,0.58
123,Exit Short,Entry Long,2020-07-20 18:15,237.77,12.0758,9.30,0.32,-3958.54,0.01,102.89,3.57,16.66,0.58
124,Entry Short,Entry Short,2020-07-16 07:45,238.76,12.0634,11.94,0.41,-3946.60,0.01,105.43,3.66,13.99,0.49
124,Exit Short,Entry Long,2020-07-20 18:15,237.77,12.0634,11.94,0.41,-3946.60,0.01,105.43,3.66,13.99,0.49
125,Entry Short,Entry Short,2020-07-16 08:30,239.18,12.0414,16.98,0.59,-3929.62,0.02,110.30,3.83,8.91,0.31
125,Exit Short,Entry Long,2020-07-20 18:15,237.77,12.0414,16.98,0.59,-3929.62,0.02,110.30,3.83,8.91,0.31
126,Entry Short,Entry Short,2020-07-17 01:45,233.55,12.3665,-52.19,-1.81,-3981.81,-0.05,23.50,0.81,78.77,2.73
126,Exit Short,Entry Long,2020-07-20 18:15,237.77,12.3665,-52.19,-1.81,-3981.81,-0.05,23.50,0.81,78.77,2.73
127,Entry Long,Entry Long,2020-07-20 18:15,237.77,12.1154,1568.10,54.43,-2413.71,1.63,2157.51,74.9,45.07,1.56
127,Exit Long,Exit Long,2020-08-02 11:30,367.20,12.1154,1568.10,54.43,-2413.71,1.63,2157.51,74.9,45.07,1.56
128,Entry Long,Entry Long,2020-07-20 19:00,237.51,12.1277,1572.84,54.6,-840.87,1.61,2162.85,75.09,41.96,1.46
128,Exit Long,Exit Long,2020-08-02 11:30,367.20,12.1277,1572.84,54.6,-840.87,1.61,2162.85,75.09,41.96,1.46
129,Entry Long,Entry Long,2020-07-22 13:00,243.73,11.8367,1461.48,50.66,620.61,1.47,2037.33,70.62,26.28,0.91
129,Exit Long,Exit Long,2020-08-02 11:30,367.20,11.8367,1461.48,50.66,620.61,1.47,2037.33,70.62,26.28,0.91
130,Entry Long,Entry Long,2020-07-23 13:00,262.02,11.086,1166.03,40.14,1786.63,1.16,1705.36,58.71,1.88,0.06
130,Exit Long,Exit Long,2020-08-02 11:30,367.20,11.086,1166.03,40.14,1786.63,1.16,1705.36,58.71,1.88,0.06
131,Entry Long,Entry Long,2020-07-24 10:45,272.74,10.7066,1011.35,34.63,2797.98,0.99,1532.22,52.47,72.16,2.47
131,Exit Long,Exit Long,2020-08-02 11:30,367.20,10.7066,1011.35,34.63,2797.98,0.99,1532.22,52.47,72.16,2.47
132,Entry Long,Entry Long,2020-08-02 13:00,370.37,8.3277,86.19,2.79,2884.17,0.08,305.04,9.89,133.66,4.33
132,Exit Long,Entry Short,2020-08-08 05:30,380.72,8.3277,86.19,2.79,2884.17,0.08,305.04,9.89,133.66,4.33
133,Entry Long,Entry Long,2020-08-02 18:15,369.19,8.3509,96.29,3.12,2980.45,0.09,315.75,10.24,124.18,4.03
133,Exit Long,Entry Short,2020-08-08 05:30,380.72,8.3509,96.29,3.12,2980.45,0.09,315.75,10.24,124.18,4.03
134,Entry Long,Entry Long,2020-08-02 19:00,361.64,8.5183,162.53,5.28,3142.98,0.16,386.39,12.54,35.27,1.14
134,Exit Long,Entry Short,2020-08-08 05:30,380.72,8.5183,162.53,5.28,3142.98,0.16,386.39,12.54,35.27,1.14
135,Entry Long,Entry Long,2020-08-03 04:00,373.42,8.2697,60.37,1.95,3203.35,0.06,277.70,8.99,87.41,2.83
135,Exit Long,Entry Short,2020-08-08 05:30,380.72,8.2697,60.37,1.95,3203.35,0.06,277.70,8.99,87.41,2.83
136,Entry Long,Entry Long,2020-08-04 06:15,382.07,8.1083,-10.95,-0.35,3192.41,-0.01,202.14,6.52,155.84,5.03
136,Exit Long,Entry Short,2020-08-08 05:30,380.72,8.1083,-10.95,-0.35,3192.41,-0.01,202.14,6.52,155.84,5.03
137,Entry Short,Entry Short,2020-08-08 05:30,380.72,8.1313,-96.11,-3.1,3096.29,-0.09,40.09,1.29,156.77,5.06
137,Exit Short,Entry Long,2020-08-09 13:00,392.54,8.1313,-96.11,-3.1,3096.29,-0.09,40.09,1.29,156.77,5.06
138,Entry Short,Entry Short,2020-08-08 06:15,382.78,8.0858,-78.92,-2.55,3017.38,-0.08,56.52,1.83,139.24,4.5
138,Exit Short,Entry Long,2020-08-09 13:00,392.54,8.0858,-78.92,-2.55,3017.38,-0.08,56.52,1.83,139.24,4.5
139,Entry Short,Entry Short,2020-08-08 17:30,387.36,7.9842,-41.36,-1.34,2976.02,-0.04,12.54,0.41,100.92,3.26
139,Exit Short,Entry Long,2020-08-09 13:00,392.54,7.9842,-41.36,-1.34,2976.02,-0.04,12.54,0.41,100.92,3.26
140,Entry Long,Entry Long,2020-08-09 13:00,392.54,7.8701,-68.00,-2.2,2908.02,-0.07,52.26,1.69,210.05,6.8
140,Exit Long,Entry Short,2020-08-12 17:30,383.90,7.8701,-68.00,-2.2,2908.02,-0.07,52.26,1.69,210.05,6.8
141,Entry Long,Entry Long,2020-08-11 04:45,393.40,7.853,-74.60,-2.41,2833.42,-0.07,37.77,1.22,216.35,7
141,Exit Long,Entry Short,2020-08-12 17:30,383.90,7.853,-74.60,-2.41,2833.42,-0.07,37.77,1.22,216.35,7
142,Entry Short,Entry Short,2020-08-12 17:30,383.90,8.0359,-294.03,-9.53,2539.38,-0.29,58.74,1.9,294.03,9.53
142,Exit Short,Exit Short,2020-08-14 04:00,420.49,8.0359,-294.03,-9.53,2539.38,-0.29,58.74,1.9,294.03,9.53
143,Entry Short,Entry Short,2020-08-12 22:00,385.73,7.9966,-277.96,-9.01,2261.42,-0.27,73.09,2.37,277.96,9.01
143,Exit Short,Exit Short,2020-08-14 04:00,420.49,7.9966,-277.96,-9.01,2261.42,-0.27,73.09,2.37,277.96,9.01
144,Entry Short,Entry Short,2020-08-13 03:15,388.52,7.9355,-253.70,-8.23,2007.72,-0.25,94.67,3.07,253.70,8.23
144,Exit Short,Exit Short,2020-08-14 04:00,420.49,7.9355,-253.70,-8.23,2007.72,-0.25,94.67,3.07,253.70,8.23
145,Entry Long,Entry Long,2020-08-15 05:30,437.00,7.0024,-156.71,-5.12,1851.01,-0.15,63.02,2.06,306.36,10.01
145,Exit Long,Entry Short,2020-08-20 22:00,414.62,7.0024,-156.71,-5.12,1851.01,-0.15,63.02,2.06,306.36,10.01
146,Entry Long,Entry Long,2020-08-15 12:15,436.89,7.0045,-155.99,-5.1,1695.02,-0.15,63.81,2.09,305.68,9.99
146,Exit Long,Entry Short,2020-08-20 22:00,414.62,7.0045,-155.99,-5.1,1695.02,-0.15,63.81,2.09,305.68,9.99
147,Entry Long,Entry Long,2020-08-15 20:30,432.65,7.0698,-127.47,-4.17,1567.55,-0.13,94.38,3.09,278.55,9.11
147,Exit Long,Entry Short,2020-08-20 22:00,414.62,7.0698,-127.47,-4.17,1567.55,-0.13,94.38,3.09,278.55,9.11
148,Entry Long,Entry Long,2020-08-15 21:15,431.26,7.0898,-117.97,-3.86,1449.58,-0.12,104.50,3.42,269.48,8.81
148,Exit Long,Entry Short,2020-08-20 22:00,414.62,7.0898,-117.97,-3.86,1449.58,-0.12,104.50,3.42,269.48,8.81
149,Entry Long,Entry Long,2020-08-16 04:00,432.04,7.0778,-123.30,-4.03,1326.28,-0.12,98.81,3.23,274.55,8.98
149,Exit Long,Entry Short,2020-08-20 22:00,414.62,7.0778,-123.30,-4.03,1326.28,-0.12,98.81,3.23,274.55,8.98
150,Entry Short,Entry Short,2020-08-20 22:00,414.62,7.3313,79.69,2.62,1405.97,0.08,254.40,8.37,31.96,1.05
150,Exit Short,Entry Long,2020-08-25 09:15,403.75,7.3313,79.69,2.62,1405.97,0.08,254.40,8.37,31.96,1.05
151,Entry Short,Entry Short,2020-08-20 23:30,416.87,7.2916,95.67,3.15,1501.64,0.09,269.42,8.86,15.39,0.51
151,Exit Short,Entry Long,2020-08-25 09:15,403.75,7.2916,95.67,3.15,1501.64,0.09,269.42,8.86,15.39,0.51
152,Entry Short,Entry Short,2020-08-22 13:45,389.89,7.8245,-108.45,-3.55,1393.19,-0.11,52.74,1.73,160.64,5.27
152,Exit Short,Entry Long,2020-08-25 09:15,403.75,7.8245,-108.45,-3.55,1393.19,-0.11,52.74,1.73,160.64,5.27
153,Entry Short,Entry Short,2020-08-22 14:30,390.39,7.8142,-104.40,-3.42,1288.79,-0.1,56.57,1.85,156.52,5.13
153,Exit Short,Entry Long,2020-08-25 09:15,403.75,7.8142,-104.40,-3.42,1288.79,-0.1,56.57,1.85,156.52,5.13
154,Entry Short,Entry Short,2020-08-22 15:15,391.18,7.7973,-98.01,-3.21,1190.78,-0.1,62.61,2.05,150.02,4.92
154,Exit Short,Entry Long,2020-08-25 09:15,403.75,7.7973,-98.01,-3.21,1190.78,-0.1,62.61,2.05,150.02,4.92
155,Entry Long,Entry Long,2020-08-25 09:15,403.75,7.519,-45.49,-1.5,1145.29,-0.04,0.08,0,106.32,3.5
155,Exit Long,Entry Short,2020-08-25 18:15,397.70,7.519,-45.49,-1.5,1145.29,-0.04,0.08,0,106.32,3.5
156,Entry Short,Entry Short,2020-08-25 18:15,397.70,7.6297,38.91,1.28,1184.20,0.04,211.34,6.97,2.29,0.08
156,Exit Short,Entry Long,2020-08-29 05:30,392.60,7.6297,38.91,1.28,1184.20,0.04,211.34,6.97,2.29,0.08
157,Entry Short,Entry Short,2020-08-26 10:00,387.16,7.843,-42.67,-1.41,1141.54,-0.04,122.98,4.05,85.02,2.8
157,Exit Short,Entry Long,2020-08-29 05:30,392.60,7.843,-42.67,-1.41,1141.54,-0.04,122.98,4.05,85.02,2.8
158,Entry Short,Entry Short,2020-08-26 23:30,391.36,7.7541,-9.62,-0.32,1131.92,-0.01,154.15,5.08,51.49,1.7
158,Exit Short,Entry Long,2020-08-29 05:30,392.60,7.7541,-9.62,-0.32,1131.92,-0.01,154.15,5.08,51.49,1.7
159,Entry Short,Entry Short,2020-08-28 09:15,387.17,7.846,-42.60,-1.4,1089.32,-0.04,17.26,0.57,84.97,2.8
159,Exit Short,Entry Long,2020-08-29 05:30,392.60,7.846,-42.60,-1.4,1089.32,-0.04,17.26,0.57,84.97,2.8
160,Entry Short,Entry Short,2020-08-28 13:00,388.21,7.8224,-34.34,-1.13,1054.98,-0.03,15.33,0.5,76.58,2.52
160,Exit Short,Entry Long,2020-08-29 05:30,392.60,7.8224,-34.34,-1.13,1054.98,-0.03,15.33,0.5,76.58,2.52
161,Entry Long,Entry Long,2020-08-29 05:30,392.60,7.7208,242.82,8.01,1297.80,0.24,743.05,24.51,13.51,0.45
161,Exit Long,Exit Long,2020-09-02 18:15,424.05,7.7208,242.82,8.01,1297.80,0.24,743.05,24.51,13.51,0.45
162,Entry Long,Entry Long,2020-08-29 18:15,397.91,7.6216,199.23,6.57,1497.03,0.2,693.03,22.85,16.69,0.55
162,Exit Long,Exit Long,2020-09-02 18:15,424.05,7.6216,199.23,6.57,1497.03,0.2,693.03,22.85,16.69,0.55
163,Entry Long,Entry Long,2020-08-29 19:00,397.76,7.6249,200.46,6.61,1697.48,0.2,694.48,22.9,15.55,0.51
163,Exit Long,Exit Long,2020-09-02 18:15,424.05,7.6249,200.46,6.61,1697.48,0.2,694.48,22.9,15.55,0.51
164,Entry Long,Entry Long,2020-08-30 07:00,398.65,7.6092,193.27,6.37,1890.76,0.19,686.27,22.62,2.66,0.09
164,Exit Long,Exit Long,2020-09-02 18:15,424.05,7.6092,193.27,6.37,1890.76,0.19,686.27,22.62,2.66,0.09
165,Entry Long,Entry Long,2020-08-31 13:00,422.95,7.2243,7.95,0.26,1898.71,0.01,476.01,15.58,35.47,1.16
165,Exit Long,Exit Long,2020-09-02 18:15,424.05,7.2243,7.95,0.26,1898.71,0.01,476.01,15.58,35.47,1.16
166,Entry Long,Entry Long,2020-09-02 19:00,441.85,6.918,-319.54,-10.45,1579.16,-0.31,61.22,2,483.22,15.81
166,Exit Long,Entry Short,2020-09-04 16:00,395.66,6.918,-319.54,-10.45,1579.16,-0.31,61.22,2,483.22,15.81
167,Entry Long,Entry Long,2020-09-02 19:45,440.38,6.9407,-310.39,-10.15,1268.77,-0.31,71.63,2.34,474.61,15.53
167,Exit Long,Entry Short,2020-09-04 16:00,395.66,6.9407,-310.39,-10.15,1268.77,-0.31,71.63,2.34,474.61,15.53
168,Entry Long,Entry Long,2020-09-02 22:00,430.93,7.0851,-249.89,-8.18,1018.88,-0.25,140.07,4.59,417.52,13.68
168,Exit Long,Entry Short,2020-09-04 16:00,395.66,7.0851,-249.89,-8.18,1018.88,-0.25,140.07,4.59,417.52,13.68
169,Entry Long,Entry Long,2020-09-03 12:15,435.36,7.0179,-278.61,-9.12,740.27,-0.28,23.86,0.78,444.65,14.55
169,Exit Long,Entry Short,2020-09-04 16:00,395.66,7.0179,-278.61,-9.12,740.27,-0.28,23.86,0.78,444.65,14.55
170,Entry Long,Entry Long,2020-09-03 13:00,431.98,7.0664,-256.65,-8.41,483.62,-0.25,47.91,1.57,423.84,13.88
170,Exit Long,Entry Short,2020-09-04 16:00,395.66,7.0664,-256.65,-8.41,483.62,-0.25,47.91,1.57,423.84,13.88
171,Entry Short,Entry Short,2020-09-04 16:00,395.66,7.6191,158.48,5.26,642.10,0.16,664.69,22.05,34.67,1.15
171,Exit Short,Exit Short,2020-09-10 11:30,374.86,7.6191,158.48,5.26,642.10,0.16,664.69,22.05,34.67,1.15
172,Entry Short,Entry Short,2020-09-04 16:45,397.75,7.5786,173.47,5.75,815.57,0.17,677.00,22.46,18.64,0.62
172,Exit Short,Exit Short,2020-09-10 11:30,374.86,7.5786,173.47,5.75,815.57,0.17,677.00,22.46,18.64,0.62
173,Entry Short,Entry Short,2020-09-04 17:30,397.91,7.5742,174.59,5.79,990.16,0.17,677.82,22.49,15.83,0.53
173,Exit Short,Exit Short,2020-09-10 11:30,374.86,7.5742,174.59,5.79,990.16,0.17,677.82,22.49,15.83,0.53
174,Entry Short,Entry Short,2020-09-05 02:30,388.67,7.771,107.32,3.55,1097.48,0.11,623.62,20.65,49.19,1.63
174,Exit Short,Exit Short,2020-09-10 11:30,374.86,7.771,107.32,3.55,1097.48,0.11,623.62,20.65,49.19,1.63
175,Entry Short,Entry Short,2020-09-05 03:15,390.80,7.7227,123.10,4.08,1220.58,0.12,636.20,21.08,32.44,1.07
175,Exit Short,Exit Short,2020-09-10 11:30,374.86,7.7227,123.10,4.08,1220.58,0.12,636.20,21.08,32.44,1.07
176,Entry Long,Entry Long,2020-09-10 15:15,363.89,8.3448,-15.19,-0.5,1205.39,-0.02,221.47,7.29,115.91,3.82
176,Exit Long,Entry Short,2020-09-16 11:30,362.07,8.3448,-15.19,-0.5,1205.39,-0.02,221.47,7.29,115.91,3.82
177,Entry Long,Entry Long,2020-09-10 16:00,363.90,8.3444,-15.27,-0.5,1190.12,-0.02,221.38,7.29,115.99,3.82
177,Exit Long,Entry Short,2020-09-16 11:30,362.07,8.3444,-15.27,-0.5,1190.12,-0.02,221.38,7.29,115.99,3.82
178,Entry Long,Entry Long,2020-09-11 01:45,362.34,8.3777,-2.26,-0.07,1187.86,0,235.33,7.75,103.38,3.41
178,Exit Long,Entry Short,2020-09-16 11:30,362.07,8.3777,-2.26,-0.07,1187.86,0,235.33,7.75,103.38,3.41
179,Entry Long,Entry Long,2020-09-11 10:00,362.93,8.3662,-7.19,-0.24,1180.66,-0.01,230.07,7.58,108.17,3.56
179,Exit Long,Entry Short,2020-09-16 11:30,362.07,8.3662,-7.19,-0.24,1180.66,-0.01,230.07,7.58,108.17,3.56
180,Entry Long,Entry Long,2020-09-11 10:45,359.25,8.4414,23.80,0.78,1204.46,0.02,263.20,8.68,78.08,2.57
180,Exit Long,Entry Short,2020-09-16 11:30,362.07,8.4414,23.80,0.78,1204.46,0.02,263.20,8.68,78.08,2.57
181,Entry Short,Entry Short,2020-09-16 11:30,362.07,8.3854,-116.64,-3.84,1087.82,-0.12,10.90,0.36,192.28,6.33
181,Exit Short,Entry Long,2020-09-17 17:30,375.98,8.3854,-116.64,-3.84,1087.82,-0.12,10.90,0.36,192.28,6.33
182,Entry Short,Entry Short,2020-09-16 12:15,363.05,8.3633,-108.14,-3.56,979.69,-0.11,19.07,0.63,183.57,6.05
182,Exit Short,Entry Long,2020-09-17 17:30,375.98,8.3633,-108.14,-3.56,979.69,-0.11,19.07,0.63,183.57,6.05
183,Entry Short,Entry Short,2020-09-16 15:15,364.65,8.323,-94.30,-3.11,885.39,-0.09,31.13,1.03,169.37,5.58
183,Exit Short,Entry Long,2020-09-17 17:30,375.98,8.323,-94.30,-3.11,885.39,-0.09,31.13,1.03,169.37,5.58
184,Entry Short,Entry Short,2020-09-16 19:45,366.08,8.2875,-82.05,-2.7,803.34,-0.08,23.04,0.76,156.80,5.17
184,Exit Short,Entry Long,2020-09-17 17:30,375.98,8.2875,-82.05,-2.7,803.34,-0.08,23.04,0.76,156.80,5.17
185,Entry Short,Entry Short,2020-09-16 20:30,368.09,8.2371,-64.99,-2.14,738.35,-0.06,39.46,1.3,139.29,4.59
185,Exit Short,Entry Long,2020-09-17 17:30,375.98,8.2371,-64.99,-2.14,738.35,-0.06,39.46,1.3,139.29,4.59
186,Entry Long,Entry Long,2020-09-17 17:30,375.98,8.038,-7.15,-0.24,731.20,-0.01,145.97,4.83,88.26,2.92
186,Exit Long,Entry Short,2020-09-21 08:30,375.09,8.038,-7.15,-0.24,731.20,-0.01,145.97,4.83,88.26,2.92
187,Entry Long,Entry Long,2020-09-18 07:45,386.71,7.8219,-90.89,-3,640.31,-0.09,16.35,0.54,169.81,5.61
187,Exit Long,Entry Short,2020-09-21 08:30,375.09,7.8219,-90.89,-3,640.31,-0.09,16.35,0.54,169.81,5.61
188,Entry Long,Entry Long,2020-09-18 08:30,386.16,7.8329,-86.71,-2.87,553.60,-0.09,20.68,0.68,165.74,5.48
188,Exit Long,Entry Short,2020-09-21 08:30,375.09,7.8329,-86.71,-2.87,553.60,-0.09,20.68,0.68,165.74,5.48
189,Entry Long,Entry Long,2020-09-18 11:30,383.52,7.8812,-66.44,-2.2,487.16,-0.07,41.61,1.38,145.96,4.83
189,Exit Long,Entry Short,2020-09-21 08:30,375.09,7.8812,-66.44,-2.2,487.16,-0.07,41.61,1.38,145.96,4.83
190,Entry Long,Entry Long,2020-09-18 12:15,383.60,7.8797,-67.06,-2.22,420.10,-0.07,40.97,1.36,146.56,4.85
190,Exit Long,Entry Short,2020-09-21 08:30,375.09,7.8797,-67.06,-2.22,420.10,-0.07,40.97,1.36,146.56,4.85
191,Entry Short,Entry Short,2020-09-21 08:30,375.09,8.0313,192.43,6.39,612.53,0.19,496.33,16.48,3.37,0.11
191,Exit Short,Entry Long,2020-09-26 06:15,351.13,8.0313,192.43,6.39,612.53,0.19,496.33,16.48,3.37,0.11
192,Entry Short,Entry Short,2020-09-21 09:15,375.20,8.0292,193.26,6.42,805.79,0.19,497.09,16.5,2.49,0.08
192,Exit Short,Entry Long,2020-09-26 06:15,351.13,8.0292,193.26,6.42,805.79,0.19,497.09,16.5,2.49,0.08
193,Entry Short,Entry Short,2020-09-22 04:00,346.32,8.7382,-42.03,-1.39,763.76,-0.04,288.62,9.54,102.06,3.37
193,Exit Short,Entry Long,2020-09-26 06:15,351.13,8.7382,-42.03,-1.39,763.76,-0.04,288.62,9.54,102.06,3.37
194,Entry Short,Entry Short,2020-09-22 04:45,348.26,8.6864,-24.93,-0.82,738.83,-0.02,303.76,10.04,84.61,2.8
194,Exit Short,Entry Long,2020-09-26 06:15,351.13,8.6864,-24.93,-0.82,738.83,-0.02,303.76,10.04,84.61,2.8
195,Entry Short,Entry Short,2020-09-23 01:00,343.72,8.8156,-65.32,-2.16,673.51,-0.06,268.26,8.85,125.89,4.15
195,Exit Short,Entry Long,2020-09-26 06:15,351.13,8.8156,-65.32,-2.16,673.51,-0.06,268.26,8.85,125.89,4.15
196,Entry Long,Entry Long,2020-09-26 06:15,351.13,8.6013,-66.49,-2.2,607.02,-0.07,166.18,5.5,145.28,4.81
196,Exit Long,Entry Short,2020-10-02 21:15,343.40,8.6013,-66.49,-2.2,607.02,-0.07,166.18,5.5,145.28,4.81
197,Entry Long,Entry Long,2020-09-27 13:45,355.09,8.5078,-99.46,-3.29,507.57,-0.1,130.68,4.33,177.39,5.87
197,Exit Long,Entry Short,2020-10-02 21:15,343.40,8.5078,-99.46,-3.29,507.57,-0.1,130.68,4.33,177.39,5.87
198,Entry Long,Entry Long,2020-09-27 14:30,354.44,8.5223,-94.09,-3.11,413.48,-0.09,136.44,4.52,172.15,5.7
198,Exit Long,Entry Short,2020-10-02 21:15,343.40,8.5223,-94.09,-3.11,413.48,-0.09,136.44,4.52,172.15,5.7
