Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
12,Exit Long,Entry Short,2021-12-08 19:05,4277.80,0.6899,-49.09,-1.64,-81.91,-0.05,28.32,0.94,83.42,2.78
13,Entry Long,Entry Long,2021-12-08 15:30,4354.98,0.689,-53.18,-1.77,-135.09,-0.05,21.65,0.72,87.47,2.92
13,Exit Long,Entry Short,2021-12-08 19:05,4277.80,0.689,-53.18,-1.77,-135.09,-0.05,21.65,0.72,87.47,2.92
14,Entry Long,Entry Long,2021-12-08 16:35,4357.68,0.6886,-55.01,-1.83,-190.09,-0.06,2.47,0.08,89.28,2.98
14,Exit Long,Entry Short,2021-12-08 19:05,4277.80,0.6886,-55.01,-1.83,-190.09,-0.06,2.47,0.08,89.28,2.98
15,Entry Long,Entry Long,2021-12-08 16:40,4351.42,0.6895,-50.76,-1.69,-240.85,-0.05,6.78,0.23,85.08,2.84
15,Exit Long,Entry Short,2021-12-08 19:05,4277.80,0.6895,-50.76,-1.69,-240.85,-0.05,6.78,0.23,85.08,2.84
16,Entry Short,Entry Short,2021-12-08 19:05,4277.80,0.6995,-83.73,-2.8,-324.58,-0.08,38.37,1.28,120.80,4.04
16,Exit Short,Entry Long,2021-12-08 22:45,4397.50,0.6995,-83.73,-2.8,-324.58,-0.08,38.37,1.28,120.80,4.04
17,Entry Short,Entry Short,2021-12-08 19:55,4288.92,0.6977,-75.76,-2.53,-400.34,-0.08,12.33,0.41,112.73,3.77
17,Exit Short,Entry Long,2021-12-08 22:45,4397.50,0.6977,-75.76,-2.53,-400.34,-0.08,12.33,0.41,112.73,3.77
18,Entry Short,Entry Short,2021-12-08 20:00,4289.18,0.6976,-75.56,-2.53,-475.91,-0.08,12.51,0.42,112.53,3.76
18,Exit Short,Entry Long,2021-12-08 22:45,4397.50,0.6976,-75.56,-2.53,-475.91,-0.08,12.51,0.42,112.53,3.76
19,Entry Short,Entry Short,2021-12-08 20:05,4312.32,0.6936,-59.08,-1.98,-534.99,-0.06,28.49,0.95,95.83,3.2
19,Exit Short,Entry Long,2021-12-08 22:45,4397.50,0.6936,-59.08,-1.98,-534.99,-0.06,28.49,0.95,95.83,3.2
20,Entry Long,Entry Long,2021-12-08 22:45,4397.50,0.6785,-8.22,-0.28,-543.20,-0.01,61.40,2.06,31.69,1.06
20,Exit Long,Entry Short,2021-12-09 11:55,4385.39,0.6785,-8.22,-0.28,-543.20,-0.01,61.40,2.06,31.69,1.06
21,Entry Long,Entry Long,2021-12-08 22:50,4393.77,0.6791,-5.69,-0.19,-548.89,-0.01,63.99,2.14,29.18,0.98
21,Exit Long,Entry Short,2021-12-09 11:55,4385.39,0.6791,-5.69,-0.19,-548.89,-0.01,63.99,2.14,29.18,0.98
22,Entry Long,Entry Long,2021-12-08 23:35,4387.90,0.6799,-1.71,-0.06,-550.60,0,68.06,2.28,25.22,0.85
22,Exit Long,Entry Short,2021-12-09 11:55,4385.39,0.6799,-1.71,-0.06,-550.60,0,68.06,2.28,25.22,0.85
23,Entry Long,Entry Long,2021-12-08 23:40,4376.68,0.6815,5.94,0.2,-544.66,0.01,75.86,2.54,17.64,0.59
23,Exit Long,Entry Short,2021-12-09 11:55,4385.39,0.6815,5.94,0.2,-544.66,0.01,75.86,2.54,17.64,0.59
24,Entry Long,Entry Long,2021-12-09 00:55,4370.82,0.6824,9.94,0.33,-534.72,0.01,79.96,2.68,13.66,0.46
24,Exit Long,Entry Short,2021-12-09 11:55,4385.39,0.6824,9.94,0.33,-534.72,0.01,79.96,2.68,13.66,0.46
25,Entry Short,Entry Short,2021-12-09 11:55,4385.39,0.6804,163.70,5.49,-371.02,0.16,247.60,8.3,16.74,0.56
25,Exit Short,Entry Long,2021-12-10 20:25,4144.79,0.6804,163.70,5.49,-371.02,0.16,247.60,8.3,16.74,0.56
26,Entry Short,Entry Short,2021-12-09 14:55,4386.14,0.6802,164.17,5.5,-206.85,0.16,248.03,8.31,0.01,0
26,Exit Short,Entry Long,2021-12-10 20:25,4144.79,0.6802,164.17,5.5,-206.85,0.16,248.03,8.31,0.01,0
27,Entry Short,Entry Short,2021-12-09 17:50,4315.22,0.6921,117.95,3.95,-88.90,0.12,203.29,6.81,5.80,0.19
27,Exit Short,Entry Long,2021-12-10 20:25,4144.79,0.6921,117.95,3.95,-88.90,0.12,203.29,6.81,5.80,0.19
28,Entry Short,Entry Short,2021-12-09 18:50,4313.98,0.6923,117.13,3.92,28.23,0.12,202.49,6.78,6.66,0.22
28,Exit Short,Entry Long,2021-12-10 20:25,4144.79,0.6923,117.13,3.92,28.23,0.12,202.49,6.78,6.66,0.22
29,Entry Short,Entry Short,2021-12-09 19:50,4312.61,0.6926,116.23,3.89,144.47,0.12,201.63,6.75,1.63,0.05
29,Exit Short,Entry Long,2021-12-10 20:25,4144.79,0.6926,116.23,3.89,144.47,0.12,201.63,6.75,1.63,0.05
30,Entry Long,Entry Long,2021-12-10 20:25,4144.79,0.7248,-124.54,-4.15,19.93,-0.12,62.54,2.08,155.92,5.19
30,Exit Long,Entry Short,2021-12-11 01:05,3972.97,0.7248,-124.54,-4.15,19.93,-0.12,62.54,2.08,155.92,5.19
31,Entry Long,Entry Long,2021-12-10 20:30,4141.23,0.7254,-122.06,-4.06,-102.13,-0.12,65.18,2.17,153.47,5.11
31,Exit Long,Entry Short,2021-12-11 01:05,3972.97,0.7254,-122.06,-4.06,-102.13,-0.12,65.18,2.17,153.47,5.11
32,Entry Long,Entry Long,2021-12-10 21:20,4176.64,0.7196,-146.56,-4.88,-248.69,-0.15,13.57,0.45,177.72,5.91
32,Exit Long,Entry Short,2021-12-11 01:05,3972.97,0.7196,-146.56,-4.88,-248.69,-0.15,13.57,0.45,177.72,5.91
33,Entry Short,Entry Short,2021-12-11 01:05,3972.97,0.7532,-35.60,-1.19,-284.28,-0.04,109.03,3.64,63.86,2.13
33,Exit Short,Entry Long,2021-12-11 12:20,4020.23,0.7532,-35.60,-1.19,-284.28,-0.04,109.03,3.64,63.86,2.13
34,Entry Short,Entry Short,2021-12-11 01:10,3981.35,0.7516,-29.22,-0.98,-313.50,-0.03,115.09,3.85,57.42,1.92
34,Exit Short,Entry Long,2021-12-11 12:20,4020.23,0.7516,-29.22,-0.98,-313.50,-0.03,115.09,3.85,57.42,1.92
35,Entry Short,Entry Short,2021-12-11 01:15,3992.32,0.7494,-20.92,-0.7,-334.42,-0.02,122.98,4.11,49.03,1.64
35,Exit Short,Entry Long,2021-12-11 12:20,4020.23,0.7494,-20.92,-0.7,-334.42,-0.02,122.98,4.11,49.03,1.64
36,Entry Short,Entry Short,2021-12-11 01:20,4002.23,0.7473,-13.45,-0.45,-347.87,-0.01,130.04,4.35,41.49,1.39
36,Exit Short,Entry Long,2021-12-11 12:20,4020.23,0.7473,-13.45,-0.45,-347.87,-0.01,130.04,4.35,41.49,1.39
37,Entry Short,Entry Short,2021-12-11 02:20,3993.56,0.7491,-19.98,-0.67,-367.85,-0.02,123.86,4.14,48.08,1.61
37,Exit Short,Entry Long,2021-12-11 12:20,4020.23,0.7491,-19.98,-0.67,-367.85,-0.02,123.86,4.14,48.08,1.61
38,Entry Long,Entry Long,2021-12-11 12:20,4020.23,0.7434,-27.29,-0.91,-395.14,-0.03,38.17,1.28,67.39,2.25
38,Exit Long,Entry Short,2021-12-11 14:55,3983.52,0.7434,-27.29,-0.91,-395.14,-0.03,38.17,1.28,67.39,2.25
39,Entry Short,Entry Short,2021-12-11 14:55,3983.52,0.7501,-14.25,-0.48,-409.39,-0.01,14.18,0.47,77.55,2.6
39,Exit Short,Entry Long,2021-12-11 15:55,4002.52,0.7501,-14.25,-0.48,-409.39,-0.01,14.18,0.47,77.55,2.6
40,Entry Long,Entry Long,2021-12-11 15:55,4002.52,0.7464,13.79,0.46,-395.60,0.01,70.58,2.36,23.75,0.79
40,Exit Long,Entry Short,2021-12-12 04:25,4021.00,0.7464,13.79,0.46,-395.60,0.01,70.58,2.36,23.75,0.79
41,Entry Long,Entry Long,2021-12-11 18:25,4007.00,0.7456,10.44,0.35,-385.16,0.01,67.16,2.25,12.65,0.42
41,Exit Long,Entry Short,2021-12-12 04:25,4021.00,0.7456,10.44,0.35,-385.16,0.01,67.16,2.25,12.65,0.42
42,Entry Long,Entry Long,2021-12-11 20:50,4003.23,0.7463,13.26,0.44,-371.90,0.01,70.04,2.34,9.84,0.33
42,Exit Long,Entry Short,2021-12-12 04:25,4021.00,0.7463,13.26,0.44,-371.90,0.01,70.04,2.34,9.84,0.33
43,Entry Long,Entry Long,2021-12-11 22:55,4033.36,0.7412,-9.16,-0.31,-381.06,-0.01,47.23,1.58,24.73,0.83
43,Exit Long,Entry Short,2021-12-12 04:25,4021.00,0.7412,-9.16,-0.31,-381.06,-0.01,47.23,1.58,24.73,0.83
44,Entry Long,Entry Long,2021-12-12 00:05,4063.69,0.7363,-31.43,-1.05,-412.49,-0.03,9.23,0.31,46.89,1.57
44,Exit Long,Entry Short,2021-12-12 04:25,4021.00,0.7363,-31.43,-1.05,-412.49,-0.03,9.23,0.31,46.89,1.57
45,Entry Short,Entry Short,2021-12-12 04:25,4021.00,0.743,-35.60,-1.19,-448.09,-0.04,32.14,1.08,56.67,1.9
45,Exit Short,Entry Long,2021-12-12 07:35,4068.91,0.743,-35.60,-1.19,-448.09,-0.04,32.14,1.08,56.67,1.9
46,Entry Short,Entry Short,2021-12-12 04:55,4022.01,0.7428,-34.84,-1.17,-482.93,-0.03,9.66,0.32,55.90,1.87
46,Exit Short,Entry Long,2021-12-12 07:35,4068.91,0.7428,-34.84,-1.17,-482.93,-0.03,9.66,0.32,55.90,1.87
47,Entry Long,Entry Long,2021-12-12 07:35,4068.91,0.7337,-42.47,-1.42,-525.39,-0.04,4.07,0.14,60.65,2.03
47,Exit Long,Entry Short,2021-12-12 17:30,4011.03,0.7337,-42.47,-1.42,-525.39,-0.04,4.07,0.14,60.65,2.03
48,Entry Long,Entry Long,2021-12-12 07:40,4062.41,0.7349,-37.76,-1.26,-563.15,-0.04,8.40,0.28,55.97,1.87
48,Exit Long,Entry Short,2021-12-12 17:30,4011.03,0.7349,-37.76,-1.26,-563.15,-0.04,8.40,0.28,55.97,1.87
49,Entry Long,Entry Long,2021-12-12 07:50,4057.14,0.7357,-33.92,-1.14,-597.08,-0.03,12.29,0.41,52.15,1.75
49,Exit Long,Entry Short,2021-12-12 17:30,4011.03,0.7357,-33.92,-1.14,-597.08,-0.03,12.29,0.41,52.15,1.75
50,Entry Long,Entry Long,2021-12-12 07:55,4056.39,0.7358,-33.38,-1.12,-630.45,-0.03,12.84,0.43,51.61,1.73
50,Exit Long,Entry Short,2021-12-12 17:30,4011.03,0.7358,-33.38,-1.12,-630.45,-0.03,12.84,0.43,51.61,1.73
51,Entry Long,Entry Long,2021-12-12 09:00,4036.35,0.7391,-18.71,-0.63,-649.17,-0.02,20.04,0.67,37.03,1.24
51,Exit Long,Entry Short,2021-12-12 17:30,4011.03,0.7391,-18.71,-0.63,-649.17,-0.02,20.04,0.67,37.03,1.24
52,Entry Short,Entry Short,2021-12-12 17:30,4011.03,0.743,-95.99,-3.22,-745.15,-0.1,8.45,0.28,118.08,3.96
52,Exit Short,Entry Long,2021-12-13 02:30,4140.22,0.743,-95.99,-3.22,-745.15,-0.1,8.45,0.28,118.08,3.96
53,Entry Short,Entry Short,2021-12-12 18:20,4022.99,0.7408,-86.84,-2.91,-832.00,-0.09,5.49,0.18,108.87,3.65
53,Exit Short,Entry Long,2021-12-13 02:30,4140.22,0.7408,-86.84,-2.91,-832.00,-0.09,5.49,0.18,108.87,3.65
54,Entry Short,Entry Short,2021-12-12 18:25,4026.19,0.7401,-84.39,-2.83,-916.39,-0.09,7.85,0.26,106.40,3.57
54,Exit Short,Entry Long,2021-12-13 02:30,4140.22,0.7401,-84.39,-2.83,-916.39,-0.09,7.85,0.26,106.40,3.57
55,Entry Short,Entry Short,2021-12-12 23:35,4030.22,0.7393,-81.32,-2.73,-997.71,-0.08,2.88,0.1,103.30,3.47
55,Exit Short,Entry Long,2021-12-13 02:30,4140.22,0.7393,-81.32,-2.73,-997.71,-0.08,2.88,0.1,103.30,3.47
56,Entry Long,Entry Long,2021-12-13 02:30,4140.22,0.7173,-98.87,-3.33,-1096.58,-0.1,23.96,0.81,133.65,4.5
56,Exit Long,Entry Short,2021-12-13 10:35,4002.39,0.7173,-98.87,-3.33,-1096.58,-0.1,23.96,0.81,133.65,4.5
57,Entry Long,Entry Long,2021-12-13 03:55,4148.35,0.716,-104.51,-3.52,-1201.09,-0.11,14.41,0.49,139.23,4.69
57,Exit Long,Entry Short,2021-12-13 10:35,4002.39,0.716,-104.51,-3.52,-1201.09,-0.11,14.41,0.49,139.23,4.69
58,Entry Long,Entry Long,2021-12-13 04:00,4147.89,0.716,-104.18,-3.51,-1305.27,-0.11,14.74,0.5,138.90,4.68
58,Exit Long,Entry Short,2021-12-13 10:35,4002.39,0.716,-104.18,-3.51,-1305.27,-0.11,14.74,0.5,138.90,4.68
59,Entry Long,Entry Long,2021-12-13 04:05,4139.99,0.7173,-98.70,-3.32,-1403.97,-0.1,20.43,0.69,133.49,4.5
59,Exit Long,Entry Short,2021-12-13 10:35,4002.39,0.7173,-98.70,-3.32,-1403.97,-0.1,20.43,0.69,133.49,4.5
60,Entry Long,Entry Long,2021-12-13 04:40,4136.59,0.7178,-96.33,-3.24,-1500.29,-0.1,22.88,0.77,131.14,4.42
60,Exit Long,Entry Short,2021-12-13 10:35,4002.39,0.7178,-96.33,-3.24,-1500.29,-0.1,22.88,0.77,131.14,4.42
61,Entry Short,Entry Short,2021-12-13 10:35,4002.39,0.7383,161.68,5.47,-1338.61,0.16,244.33,8.27,32.93,1.11
61,Exit Short,Entry Long,2021-12-14 16:40,3783.40,0.7383,161.68,5.47,-1338.61,0.16,244.33,8.27,32.93,1.11
62,Entry Short,Entry Short,2021-12-13 10:40,4002.68,0.7382,161.87,5.48,-1176.74,0.16,244.51,8.28,32.71,1.11
62,Exit Short,Entry Long,2021-12-14 16:40,3783.40,0.7382,161.87,5.48,-1176.74,0.16,244.51,8.28,32.71,1.11
63,Entry Short,Entry Short,2021-12-13 10:45,4008.02,0.7371,165.57,5.6,-1011.17,0.17,248.09,8.4,28.72,0.97
63,Exit Short,Entry Long,2021-12-14 16:40,3783.40,0.7371,165.57,5.6,-1011.17,0.17,248.09,8.4,28.72,0.97
64,Entry Short,Entry Short,2021-12-13 11:15,4012.23,0.7363,168.49,5.7,-842.69,0.17,250.92,8.49,25.59,0.87
64,Exit Short,Entry Long,2021-12-14 16:40,3783.40,0.7363,168.49,5.7,-842.69,0.17,250.92,8.49,25.59,0.87
65,Entry Short,Entry Short,2021-12-13 11:45,4016.98,0.7353,171.75,5.81,-670.94,0.17,254.07,8.6,22.07,0.75
65,Exit Short,Entry Long,2021-12-14 16:40,3783.40,0.7353,171.75,5.81,-670.94,0.17,254.07,8.6,22.07,0.75
66,Entry Long,Entry Long,2021-12-14 16:40,3783.40,0.7876,-18.83,-0.63,-689.77,-0.02,64.34,2.16,47.15,1.58
66,Exit Long,Entry Short,2021-12-15 02:05,3759.49,0.7876,-18.83,-0.63,-689.77,-0.02,64.34,2.16,47.15,1.58
67,Entry Long,Entry Long,2021-12-14 18:35,3796.22,0.785,-28.83,-0.97,-718.60,-0.03,54.06,1.81,57.05,1.91
67,Exit Long,Entry Short,2021-12-15 02:05,3759.49,0.785,-28.83,-0.97,-718.60,-0.03,54.06,1.81,57.05,1.91
68,Entry Long,Entry Long,2021-12-14 19:40,3830.35,0.7784,-55.16,-1.85,-773.76,-0.06,9.29,0.31,83.14,2.79
68,Exit Long,Entry Short,2021-12-15 02:05,3759.49,0.7784,-55.16,-1.85,-773.76,-0.06,9.29,0.31,83.14,2.79
69,Entry Long,Entry Long,2021-12-14 19:45,3828.67,0.7787,-53.87,-1.81,-827.63,-0.05,10.61,0.36,81.86,2.75
69,Exit Long,Entry Short,2021-12-15 02:05,3759.49,0.7787,-53.87,-1.81,-827.63,-0.05,10.61,0.36,81.86,2.75
70,Entry Long,Entry Long,2021-12-14 19:50,3825.99,0.7792,-51.82,-1.74,-879.44,-0.05,12.70,0.43,79.83,2.68
70,Exit Long,Entry Short,2021-12-15 02:05,3759.49,0.7792,-51.82,-1.74,-879.44,-0.05,12.70,0.43,79.83,2.68
71,Entry Short,Entry Short,2021-12-15 02:05,3759.49,0.7909,-68.65,-2.31,-948.09,-0.07,4.24,0.14,97.48,3.28
71,Exit Short,Entry Long,2021-12-15 05:05,3846.29,0.7909,-68.65,-2.31,-948.09,-0.07,4.24,0.14,97.48,3.28
72,Entry Short,Entry Short,2021-12-15 02:10,3759.57,0.7909,-68.59,-2.31,-1016.68,-0.07,1.34,0.04,97.42,3.28
72,Exit Short,Entry Long,2021-12-15 05:05,3846.29,0.7909,-68.59,-2.31,-1016.68,-0.07,1.34,0.04,97.42,3.28
73,Entry Short,Entry Short,2021-12-15 02:15,3759.90,0.7908,-68.32,-2.3,-1085.00,-0.07,1.60,0.05,97.14,3.27
73,Exit Short,Entry Long,2021-12-15 05:05,3846.29,0.7908,-68.32,-2.3,-1085.00,-0.07,1.60,0.05,97.14,3.27
74,Entry Short,Entry Short,2021-12-15 02:20,3763.37,0.79,-65.51,-2.2,-1150.51,-0.07,4.34,0.15,94.30,3.17
74,Exit Short,Entry Long,2021-12-15 05:05,3846.29,0.79,-65.51,-2.2,-1150.51,-0.07,4.34,0.15,94.30,3.17
75,Entry Short,Entry Short,2021-12-15 02:30,3771.76,0.7881,-58.74,-1.98,-1209.24,-0.06,10.94,0.37,87.46,2.94
75,Exit Short,Entry Long,2021-12-15 05:05,3846.29,0.7881,-58.74,-1.98,-1209.24,-0.06,10.94,0.37,87.46,2.94
76,Entry Long,Entry Long,2021-12-15 05:05,3846.29,0.7704,-11.76,-0.4,-1221.01,-0.01,41.38,1.4,33.20,1.12
76,Exit Long,Entry Short,2021-12-15 20:40,3831.02,0.7704,-11.76,-0.4,-1221.01,-0.01,41.38,1.4,33.20,1.12
77,Entry Long,Entry Long,2021-12-15 05:30,3831.12,0.7735,-0.08,0,-1221.08,0,53.28,1.8,21.60,0.73
77,Exit Long,Entry Short,2021-12-15 20:40,3831.02,0.7735,-0.08,0,-1221.08,0,53.28,1.8,21.60,0.73
78,Entry Long,Entry Long,2021-12-15 05:35,3821.83,0.7752,7.12,0.24,-1213.96,0.01,60.60,2.05,14.44,0.49
78,Exit Long,Entry Short,2021-12-15 20:40,3831.02,0.7752,7.12,0.24,-1213.96,0.01,60.60,2.05,14.44,0.49
79,Entry Long,Entry Long,2021-12-15 07:55,3853.71,0.7694,-17.46,-0.59,-1231.42,-0.02,35.62,1.2,38.86,1.31
79,Exit Long,Entry Short,2021-12-15 20:40,3831.02,0.7694,-17.46,-0.59,-1231.42,-0.02,35.62,1.2,38.86,1.31
80,Entry Long,Entry Long,2021-12-15 08:00,3849.18,0.7702,-13.99,-0.47,-1245.40,-0.01,39.14,1.32,35.41,1.19
80,Exit Long,Entry Short,2021-12-15 20:40,3831.02,0.7702,-13.99,-0.47,-1245.40,-0.01,39.14,1.32,35.41,1.19
81,Entry Short,Entry Short,2021-12-15 20:40,3831.02,0.7733,-161.61,-5.46,-1407.02,-0.16,144.83,4.89,201.99,6.82
81,Exit Short,Entry Long,2021-12-16 04:15,4040.01,0.7733,-161.61,-5.46,-1407.02,-0.16,144.83,4.89,201.99,6.82
82,Entry Short,Entry Short,2021-12-16 00:00,3714.76,0.7981,-259.58,-8.76,-1666.60,-0.26,17.14,0.58,301.25,10.16
82,Exit Short,Entry Long,2021-12-16 04:15,4040.01,0.7981,-259.58,-8.76,-1666.60,-0.26,17.14,0.58,301.25,10.16
83,Entry Short,Entry Short,2021-12-16 00:10,3723.63,0.7962,-251.90,-8.5,-1918.50,-0.26,24.16,0.82,293.47,9.9
83,Exit Short,Entry Long,2021-12-16 04:15,4040.01,0.7962,-251.90,-8.5,-1918.50,-0.26,24.16,0.82,293.47,9.9
84,Entry Short,Entry Short,2021-12-16 00:40,3734.83,0.7936,-242.19,-8.17,-2160.69,-0.25,12.16,0.41,283.62,9.57
84,Exit Short,Entry Long,2021-12-16 04:15,4040.01,0.7936,-242.19,-8.17,-2160.69,-0.25,12.16,0.41,283.62,9.57
85,Entry Short,Entry Short,2021-12-16 01:20,3752.16,0.7895,-227.26,-7.67,-2387.95,-0.23,5.56,0.19,268.48,9.06
85,Exit Short,Entry Long,2021-12-16 04:15,4040.01,0.7895,-227.26,-7.67,-2387.95,-0.23,5.56,0.19,268.48,9.06
86,Entry Long,Entry Long,2021-12-16 04:15,4040.01,0.7248,-4.66,-0.16,-2392.61,0,53.21,1.82,44.61,1.52
86,Exit Long,Entry Short,2021-12-17 03:25,4033.58,0.7248,-4.66,-0.16,-2392.61,0,53.21,1.82,44.61,1.52
87,Entry Long,Entry Long,2021-12-16 05:30,4020.23,0.7283,9.72,0.33,-2382.89,0.01,67.88,2.32,30.42,1.04
87,Exit Long,Entry Short,2021-12-17 03:25,4033.58,0.7283,9.72,0.33,-2382.89,0.01,67.88,2.32,30.42,1.04
88,Entry Long,Entry Long,2021-12-16 05:35,4018.09,0.7286,11.29,0.39,-2371.60,0.01,69.46,2.37,28.87,0.99
88,Exit Long,Entry Short,2021-12-17 03:25,4033.58,0.7286,11.29,0.39,-2371.60,0.01,69.46,2.37,28.87,0.99
89,Entry Long,Entry Long,2021-12-16 05:50,4012.40,0.7296,15.45,0.53,-2356.15,0.02,73.71,2.52,24.76,0.85
89,Exit Long,Entry Short,2021-12-17 03:25,4033.58,0.7296,15.45,0.53,-2356.15,0.02,73.71,2.52,24.76,0.85
90,Entry Long,Entry Long,2021-12-16 05:55,4007.50,0.7303,19.05,0.65,-2337.10,0.02,77.36,2.64,21.21,0.72
90,Exit Long,Entry Short,2021-12-17 03:25,4033.58,0.7303,19.05,0.65,-2337.10,0.02,77.36,2.64,21.21,0.72
91,Entry Short,Entry Short,2021-12-17 03:25,4033.58,0.7263,109.39,3.73,-2227.71,0.11,242.28,8.27,10.40,0.36
91,Exit Short,Entry Long,2021-12-18 02:40,3882.97,0.7263,109.39,3.73,-2227.71,0.11,242.28,8.27,10.40,0.36
92,Entry Short,Entry Short,2021-12-17 05:45,4016.64,0.7295,97.51,3.33,-2130.20,0.1,230.99,7.88,4.97,0.17
92,Exit Short,Entry Long,2021-12-18 02:40,3882.97,0.7295,97.51,3.33,-2130.20,0.1,230.99,7.88,4.97,0.17
93,Entry Short,Entry Short,2021-12-17 05:50,4018.30,0.7292,98.68,3.37,-2031.52,0.1,232.10,7.92,3.76,0.13
93,Exit Short,Entry Long,2021-12-18 02:40,3882.97,0.7292,98.68,3.37,-2031.52,0.1,232.10,7.92,3.76,0.13
94,Entry Short,Entry Short,2021-12-17 08:20,3991.90,0.7344,80.00,2.73,-1951.52,0.08,214.37,7.31,1.62,0.06
94,Exit Short,Entry Long,2021-12-18 02:40,3882.97,0.7344,80.00,2.73,-1951.52,0.08,214.37,7.31,1.62,0.06
95,Entry Short,Entry Short,2021-12-17 15:10,3892.87,0.7553,7.48,0.25,-1944.04,0.01,145.67,4.95,39.37,1.34
95,Exit Short,Entry Long,2021-12-18 02:40,3882.97,0.7553,7.48,0.25,-1944.04,0.01,145.67,4.95,39.37,1.34
96,Entry Long,Entry Long,2021-12-18 02:40,3882.97,0.7575,-55.06,-1.87,-1999.11,-0.06,44.24,1.5,87.84,2.99
96,Exit Long,Entry Short,2021-12-18 09:25,3810.28,0.7575,-55.06,-1.87,-1999.11,-0.06,44.24,1.5,87.84,2.99
97,Entry Long,Entry Long,2021-12-18 05:10,3875.51,0.7588,-49.50,-1.68,-2048.60,-0.05,27.23,0.93,82.33,2.8
97,Exit Long,Entry Short,2021-12-18 09:25,3810.28,0.7588,-49.50,-1.68,-2048.60,-0.05,27.23,0.93,82.33,2.8
98,Entry Long,Entry Long,2021-12-18 05:15,3865.09,0.7609,-41.70,-1.42,-2090.31,-0.04,35.23,1.2,74.63,2.54
98,Exit Long,Entry Short,2021-12-18 09:25,3810.28,0.7609,-41.70,-1.42,-2090.31,-0.04,35.23,1.2,74.63,2.54
99,Entry Long,Entry Long,2021-12-18 07:00,3875.43,0.759,-49.45,-1.68,-2139.76,-0.05,8.70,0.3,82.29,2.8
