Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
14,Entry Long,Entry Long,2021-07-07 04:15,2300.48,1.3053,-210.38,-7.01,-958.74,-0.21,141.65,4.72,210.38,7.01
14,Exit Long,Exit Long,2021-07-08 18:00,2139.31,1.3053,-210.38,-7.01,-958.74,-0.21,141.65,4.72,210.38,7.01
15,Entry Short,Entry Short,2021-07-08 22:00,2157.65,1.3772,39.11,1.32,-919.63,0.04,153.06,5.15,51.19,1.72
15,Exit Short,Entry Long,2021-07-12 04:00,2129.25,1.3772,39.11,1.32,-919.63,0.04,153.06,5.15,51.19,1.72
16,Entry Short,Entry Short,2021-07-08 22:15,2161.25,1.3747,43.99,1.48,-875.64,0.04,157.73,5.31,46.15,1.55
16,Exit Short,Entry Long,2021-07-12 04:00,2129.25,1.3747,43.99,1.48,-875.64,0.04,157.73,5.31,46.15,1.55
17,Entry Short,Entry Short,2021-07-08 22:30,2169.00,1.3694,54.43,1.83,-821.21,0.05,167.74,5.65,35.36,1.19
17,Exit Short,Entry Long,2021-07-12 04:00,2129.25,1.3694,54.43,1.83,-821.21,0.05,167.74,5.65,35.36,1.19
18,Entry Short,Entry Short,2021-07-09 06:30,2118.54,1.4052,-15.05,-0.51,-836.26,-0.02,101.22,3.4,107.19,3.6
18,Exit Short,Entry Long,2021-07-12 04:00,2129.25,1.4052,-15.05,-0.51,-836.26,-0.02,101.22,3.4,107.19,3.6
19,Entry Short,Entry Short,2021-07-09 06:45,2124.16,1.4009,-7.13,-0.24,-843.39,-0.01,108.78,3.66,98.99,3.33
19,Exit Short,Entry Long,2021-07-12 04:00,2129.25,1.4009,-7.13,-0.24,-843.39,-0.01,108.78,3.66,98.99,3.33
20,Entry Long,Entry Long,2021-07-12 04:00,2129.25,1.397,-124.32,-4.18,-967.71,-0.13,62.52,2.1,171.23,5.76
20,Exit Long,Entry Short,2021-07-13 05:30,2040.26,1.397,-124.32,-4.18,-967.71,-0.13,62.52,2.1,171.23,5.76
21,Entry Long,Entry Long,2021-07-12 06:15,2139.61,1.3905,-138.15,-4.64,-1105.85,-0.14,39.24,1.32,184.84,6.21
21,Exit Long,Entry Short,2021-07-13 05:30,2040.26,1.3905,-138.15,-4.64,-1105.85,-0.14,39.24,1.32,184.84,6.21
22,Entry Long,Entry Long,2021-07-12 06:30,2139.89,1.3902,-138.51,-4.66,-1244.36,-0.14,38.84,1.31,185.19,6.23
22,Exit Long,Entry Short,2021-07-13 05:30,2040.26,1.3902,-138.51,-4.66,-1244.36,-0.14,38.84,1.31,185.19,6.23
23,Entry Long,Entry Long,2021-07-12 06:45,2139.20,1.3906,-137.59,-4.63,-1381.94,-0.14,39.81,1.34,184.28,6.19
23,Exit Long,Entry Short,2021-07-13 05:30,2040.26,1.3906,-137.59,-4.63,-1381.94,-0.14,39.81,1.34,184.28,6.19
24,Entry Long,Entry Long,2021-07-12 07:15,2129.49,1.3963,-124.59,-4.19,-1506.54,-0.13,53.53,1.8,171.48,5.77
24,Exit Long,Entry Short,2021-07-13 05:30,2040.26,1.3963,-124.59,-4.19,-1506.54,-0.13,53.53,1.8,171.48,5.77
25,Entry Short,Entry Short,2021-07-13 05:30,2040.26,1.4482,74.52,2.52,-1432.01,0.08,253.81,8.59,10.27,0.35
25,Exit Short,Entry Long,2021-07-14 22:45,1988.80,1.4482,74.52,2.52,-1432.01,0.08,253.81,8.59,10.27,0.35
26,Entry Short,Entry Short,2021-07-13 13:45,2005.03,1.4744,23.93,0.81,-1408.08,0.02,206.46,6.98,62.40,2.11
26,Exit Short,Entry Long,2021-07-14 22:45,1988.80,1.4744,23.93,0.81,-1408.08,0.02,206.46,6.98,62.40,2.11
27,Entry Short,Entry Short,2021-07-13 14:15,2024.22,1.4596,51.70,1.75,-1356.38,0.05,232.40,7.87,33.76,1.14
27,Exit Short,Entry Long,2021-07-14 22:45,1988.80,1.4596,51.70,1.75,-1356.38,0.05,232.40,7.87,33.76,1.14
28,Entry Short,Entry Short,2021-07-13 14:45,2025.68,1.4582,53.78,1.82,-1302.60,0.05,234.30,7.93,31.60,1.07
28,Exit Short,Entry Long,2021-07-14 22:45,1988.80,1.4582,53.78,1.82,-1302.60,0.05,234.30,7.93,31.60,1.07
29,Entry Short,Entry Short,2021-07-13 15:00,2027.73,1.4568,56.71,1.92,-1245.89,0.06,237.07,8.03,28.58,0.97
29,Exit Short,Entry Long,2021-07-14 22:45,1988.80,1.4568,56.71,1.92,-1245.89,0.06,237.07,8.03,28.58,0.97
30,Entry Long,Entry Long,2021-07-14 22:45,1988.80,1.4896,-102.47,-3.46,-1348.36,-0.1,80.56,2.72,155.60,5.25
30,Exit Long,Entry Short,2021-07-15 21:00,1920.01,1.4896,-102.47,-3.46,-1348.36,-0.1,80.56,2.72,155.60,5.25
31,Entry Long,Entry Long,2021-07-15 10:15,1982.14,1.4945,-92.85,-3.13,-1441.21,-0.09,13.76,0.46,146.16,4.93
31,Exit Long,Entry Short,2021-07-15 21:00,1920.01,1.4945,-92.85,-3.13,-1441.21,-0.09,13.76,0.46,146.16,4.93
32,Entry Short,Entry Short,2021-07-15 21:00,1920.01,1.5399,-67.00,-2.27,-1508.21,-0.07,116.35,3.94,113.61,3.84
32,Exit Short,Entry Long,2021-07-18 13:15,1963.52,1.5399,-67.00,-2.27,-1508.21,-0.07,116.35,3.94,113.61,3.84
33,Entry Short,Entry Short,2021-07-15 21:15,1928.19,1.5332,-54.17,-1.83,-1562.38,-0.05,128.39,4.34,100.58,3.4
33,Exit Short,Entry Long,2021-07-18 13:15,1963.52,1.5332,-54.17,-1.83,-1562.38,-0.05,128.39,4.34,100.58,3.4
34,Entry Short,Entry Short,2021-07-16 03:30,1929.42,1.5321,-52.24,-1.77,-1614.63,-0.05,130.18,4.4,98.62,3.34
34,Exit Short,Entry Long,2021-07-18 13:15,1963.52,1.5321,-52.24,-1.77,-1614.63,-0.05,130.18,4.4,98.62,3.34
35,Entry Short,Entry Short,2021-07-16 09:00,1925.17,1.5358,-58.90,-1.99,-1673.52,-0.06,123.97,4.19,105.39,3.56
35,Exit Short,Entry Long,2021-07-18 13:15,1963.52,1.5358,-58.90,-1.99,-1673.52,-0.06,123.97,4.19,105.39,3.56
36,Entry Short,Entry Short,2021-07-16 19:30,1873.64,1.5832,-142.30,-4.8,-1815.82,-0.14,46.21,1.56,190.22,6.41
36,Exit Short,Entry Long,2021-07-18 13:15,1963.52,1.5832,-142.30,-4.8,-1815.82,-0.14,46.21,1.56,190.22,6.41
37,Entry Long,Entry Long,2021-07-18 13:15,1963.52,1.5001,-81.91,-2.78,-1897.73,-0.08,15.38,0.52,129.64,4.4
37,Exit Long,Entry Short,2021-07-19 01:15,1908.92,1.5001,-81.91,-2.78,-1897.73,-0.08,15.38,0.52,129.64,4.4
38,Entry Long,Entry Long,2021-07-18 17:00,1962.88,1.5006,-80.97,-2.75,-1978.70,-0.08,15.55,0.53,128.72,4.37
38,Exit Long,Entry Short,2021-07-19 01:15,1908.92,1.5006,-80.97,-2.75,-1978.70,-0.08,15.55,0.53,128.72,4.37
39,Entry Long,Entry Long,2021-07-18 17:15,1953.38,1.5074,-67.02,-2.28,-2045.72,-0.07,29.94,1.02,114.98,3.91
39,Exit Long,Entry Short,2021-07-19 01:15,1908.92,1.5074,-67.02,-2.28,-2045.72,-0.07,29.94,1.02,114.98,3.91
40,Entry Long,Entry Long,2021-07-18 20:45,1944.75,1.5135,-54.23,-1.84,-2099.95,-0.06,20.05,0.68,102.39,3.48
40,Exit Long,Entry Short,2021-07-19 01:15,1908.92,1.5135,-54.23,-1.84,-2099.95,-0.06,20.05,0.68,102.39,3.48
41,Entry Long,Entry Long,2021-07-18 21:45,1914.59,1.5345,-8.70,-0.3,-2108.65,-0.01,8.62,0.29,57.53,1.96
41,Exit Long,Entry Short,2021-07-19 01:15,1908.92,1.5345,-8.70,-0.3,-2108.65,-0.01,8.62,0.29,57.53,1.96
42,Entry Short,Entry Short,2021-07-19 01:15,1908.92,1.5385,19.97,0.68,-2088.68,0.02,312.19,10.63,30.23,1.03
42,Exit Short,Entry Long,2021-07-21 20:15,1895.94,1.5385,19.97,0.68,-2088.68,0.02,312.19,10.63,30.23,1.03
43,Entry Short,Entry Short,2021-07-19 10:45,1893.31,1.5514,-4.08,-0.14,-2092.76,0,290.59,9.89,41.25,1.4
43,Exit Short,Entry Long,2021-07-21 20:15,1895.94,1.5514,-4.08,-0.14,-2092.76,0,290.59,9.89,41.25,1.4
44,Entry Short,Entry Short,2021-07-19 12:00,1898.56,1.5469,4.05,0.14,-2088.71,0,297.87,10.14,33.01,1.12
44,Exit Short,Entry Long,2021-07-21 20:15,1895.94,1.5469,4.05,0.14,-2088.71,0,297.87,10.14,33.01,1.12
45,Entry Short,Entry Short,2021-07-19 13:00,1908.29,1.5383,19.00,0.65,-2069.71,0.02,311.18,10.6,17.86,0.61
45,Exit Short,Entry Long,2021-07-21 20:15,1895.94,1.5383,19.00,0.65,-2069.71,0.02,311.18,10.6,17.86,0.61
46,Entry Short,Entry Short,2021-07-19 22:15,1829.89,1.6121,-106.48,-3.61,-2176.19,-0.11,199.72,6.77,145.11,4.92
46,Exit Short,Entry Long,2021-07-21 20:15,1895.94,1.6121,-106.48,-3.61,-2176.19,-0.11,199.72,6.77,145.11,4.92
47,Entry Long,Entry Long,2021-07-21 20:15,1895.94,1.5478,474.60,16.17,-1701.59,0.49,832.27,28.36,0.17,0.01
47,Exit Long,Entry Short,2021-07-27 12:30,2202.57,1.5478,474.60,16.17,-1701.59,0.49,832.27,28.36,0.17,0.01
48,Entry Long,Entry Long,2021-07-22 02:15,1948.28,1.5075,383.34,13.05,-1318.24,0.39,731.70,24.91,25.61,0.87
48,Exit Long,Entry Short,2021-07-27 12:30,2202.57,1.5075,383.34,13.05,-1318.24,0.39,731.70,24.91,25.61,0.87
49,Entry Long,Entry Long,2021-07-22 02:30,1946.10,1.5091,387.04,13.18,-931.20,0.39,735.76,25.05,22.35,0.76
49,Exit Long,Entry Short,2021-07-27 12:30,2202.57,1.5091,387.04,13.18,-931.20,0.39,735.76,25.05,22.35,0.76
50,Entry Long,Entry Long,2021-07-22 09:15,1973.91,1.4898,340.66,11.58,-590.55,0.34,684.92,23.29,39.17,1.33
50,Exit Long,Entry Short,2021-07-27 12:30,2202.57,1.4898,340.66,11.58,-590.55,0.34,684.92,23.29,39.17,1.33
51,Entry Long,Entry Long,2021-07-22 10:00,1963.01,1.4969,358.60,12.2,-231.95,0.36,704.50,23.98,23.04,0.78
51,Exit Long,Entry Short,2021-07-27 12:30,2202.57,1.4969,358.60,12.2,-231.95,0.36,704.50,23.98,23.04,0.78
52,Entry Short,Entry Short,2021-07-27 12:30,2202.57,1.3588,-114.74,-3.83,-346.69,-0.12,26.59,0.89,179.95,6.01
52,Exit Short,Entry Long,2021-07-28 10:15,2287.01,1.3588,-114.74,-3.83,-346.69,-0.12,26.59,0.89,179.95,6.01
53,Entry Short,Entry Short,2021-07-27 15:30,2216.48,1.35,-95.22,-3.18,-441.90,-0.1,20.01,0.67,160.00,5.35
53,Exit Short,Entry Long,2021-07-28 10:15,2287.01,1.35,-95.22,-3.18,-441.90,-0.1,20.01,0.67,160.00,5.35
54,Entry Short,Entry Short,2021-07-27 16:45,2234.07,1.3388,-70.88,-2.37,-512.78,-0.07,43.39,1.45,135.13,4.52
54,Exit Short,Entry Long,2021-07-28 10:15,2287.01,1.3388,-70.88,-2.37,-512.78,-0.07,43.39,1.45,135.13,4.52
55,Entry Short,Entry Short,2021-07-27 17:00,2235.01,1.3382,-69.59,-2.33,-582.36,-0.07,44.63,1.49,133.81,4.47
55,Exit Short,Entry Long,2021-07-28 10:15,2287.01,1.3382,-69.59,-2.33,-582.36,-0.07,44.63,1.49,133.81,4.47
56,Entry Short,Entry Short,2021-07-28 04:30,2265.60,1.3179,-28.22,-0.95,-610.58,-0.03,22.55,0.76,91.46,3.06
56,Exit Short,Entry Long,2021-07-28 10:15,2287.01,1.3179,-28.22,-0.95,-610.58,-0.03,22.55,0.76,91.46,3.06
57,Entry Long,Entry Long,2021-07-28 10:15,2287.01,1.3037,306.51,10.28,-304.07,0.31,535.30,17.95,57.18,1.92
57,Exit Long,Entry Short,2021-08-03 17:45,2522.12,1.3037,306.51,10.28,-304.07,0.31,535.30,17.95,57.18,1.92
58,Entry Long,Entry Long,2021-07-28 12:00,2282.38,1.3063,313.17,10.5,9.10,0.31,542.42,18.19,51.25,1.72
58,Exit Long,Entry Short,2021-08-03 17:45,2522.12,1.3063,313.17,10.5,9.10,0.31,542.42,18.19,51.25,1.72
59,Entry Long,Entry Long,2021-07-28 13:30,2279.95,1.3074,316.61,10.62,325.72,0.32,546.05,18.32,48.11,1.61
59,Exit Long,Entry Short,2021-08-03 17:45,2522.12,1.3074,316.61,10.62,325.72,0.32,546.05,18.32,48.11,1.61
60,Entry Long,Entry Long,2021-07-28 19:45,2297.69,1.2984,291.40,9.77,617.12,0.29,519.26,17.41,60.60,2.03
60,Exit Long,Entry Short,2021-08-03 17:45,2522.12,1.2984,291.40,9.77,617.12,0.29,519.26,17.41,60.60,2.03
61,Entry Long,Entry Long,2021-07-28 20:00,2286.86,1.3038,306.73,10.29,923.85,0.3,535.54,17.96,46.73,1.57
61,Exit Long,Entry Short,2021-08-03 17:45,2522.12,1.3038,306.73,10.29,923.85,0.3,535.54,17.96,46.73,1.57
62,Entry Short,Entry Short,2021-08-03 17:45,2522.12,1.2004,-262.44,-8.67,661.41,-0.26,85.37,2.82,262.44,8.67
62,Exit Short,Exit Short,2021-08-05 05:00,2740.75,1.2004,-262.44,-8.67,661.41,-0.26,85.37,2.82,262.44,8.67
63,Entry Short,Entry Short,2021-08-03 20:45,2521.20,1.2009,-263.66,-8.71,397.75,-0.26,84.14,2.78,263.66,8.71
63,Exit Short,Exit Short,2021-08-05 05:00,2740.75,1.2009,-263.66,-8.71,397.75,-0.26,84.14,2.78,263.66,8.71
64,Entry Short,Entry Short,2021-08-04 02:30,2490.54,1.2164,-304.36,-10.05,93.39,-0.3,46.47,1.53,304.36,10.05
64,Exit Short,Exit Short,2021-08-05 05:00,2740.75,1.2164,-304.36,-10.05,93.39,-0.3,46.47,1.53,304.36,10.05
65,Entry Short,Entry Short,2021-08-04 02:45,2491.07,1.2163,-303.69,-10.02,-210.29,-0.3,47.11,1.55,303.69,10.02
65,Exit Short,Exit Short,2021-08-05 05:00,2740.75,1.2163,-303.69,-10.02,-210.29,-0.3,47.11,1.55,303.69,10.02
66,Entry Short,Entry Short,2021-08-04 05:15,2507.45,1.2074,-281.69,-9.3,-491.98,-0.28,60.09,1.98,281.69,9.3
66,Exit Short,Exit Short,2021-08-05 05:00,2740.75,1.2074,-281.69,-9.3,-491.98,-0.28,60.09,1.98,281.69,9.3
67,Entry Long,Entry Long,2021-08-05 08:15,2686.67,1.1111,370.36,12.41,-121.62,0.37,559.24,18.73,174.18,5.83
67,Exit Long,Entry Short,2021-08-09 04:30,3020.00,1.1111,370.36,12.41,-121.62,0.37,559.24,18.73,174.18,5.83
68,Entry Long,Entry Long,2021-08-05 08:30,2672.84,1.1168,387.71,12.99,266.09,0.39,577.55,19.35,159.62,5.35
68,Exit Long,Entry Short,2021-08-09 04:30,3020.00,1.1168,387.71,12.99,266.09,0.39,577.55,19.35,159.62,5.35
69,Entry Long,Entry Long,2021-08-05 12:00,2695.87,1.1077,359.04,12.02,625.13,0.36,547.34,18.33,183.83,6.16
69,Exit Long,Entry Short,2021-08-09 04:30,3020.00,1.1077,359.04,12.02,625.13,0.36,547.34,18.33,183.83,6.16
70,Entry Long,Entry Long,2021-08-05 13:30,2683.52,1.1125,374.33,12.54,999.46,0.37,563.45,18.87,170.89,5.72
70,Exit Long,Entry Short,2021-08-09 04:30,3020.00,1.1125,374.33,12.54,999.46,0.37,563.45,18.87,170.89,5.72
71,Entry Long,Entry Long,2021-08-05 13:45,2672.67,1.1163,387.72,13,1387.19,0.38,577.48,19.36,159.36,5.34
71,Exit Long,Entry Short,2021-08-09 04:30,3020.00,1.1163,387.72,13,1387.19,0.38,577.48,19.36,159.36,5.34
72,Entry Short,Entry Short,2021-08-09 04:30,3020.00,1.0071,-76.40,-2.51,1310.79,-0.08,127.67,4.2,130.92,4.3
72,Exit Short,Entry Long,2021-08-09 21:00,3095.86,1.0071,-76.40,-2.51,1310.79,-0.08,127.67,4.2,130.92,4.3
73,Entry Short,Entry Short,2021-08-09 04:45,3028.16,1.0043,-67.99,-2.24,1242.80,-0.07,135.51,4.46,122.36,4.02
73,Exit Short,Entry Long,2021-08-09 21:00,3095.86,1.0043,-67.99,-2.24,1242.80,-0.07,135.51,4.46,122.36,4.02
74,Entry Short,Entry Short,2021-08-09 05:00,3036.01,1.0016,-59.95,-1.97,1182.85,-0.06,143.01,4.7,114.17,3.75
74,Exit Short,Entry Long,2021-08-09 21:00,3095.86,1.0016,-59.95,-1.97,1182.85,-0.06,143.01,4.7,114.17,3.75
75,Entry Short,Entry Short,2021-08-09 14:45,2945.21,1.0352,-155.95,-5.12,1026.90,-0.15,13.56,0.44,212.00,6.95
75,Exit Short,Entry Long,2021-08-09 21:00,3095.86,1.0352,-155.95,-5.12,1026.90,-0.15,13.56,0.44,212.00,6.95
76,Entry Short,Entry Short,2021-08-09 16:00,2958.00,1.0303,-142.04,-4.66,884.86,-0.14,8.04,0.26,197.82,6.49
76,Exit Short,Entry Long,2021-08-09 21:00,3095.86,1.0303,-142.04,-4.66,884.86,-0.14,8.04,0.26,197.82,6.49
77,Entry Long,Entry Long,2021-08-09 21:00,3095.86,0.9777,44.29,1.46,929.15,0.04,174.17,5.75,58.28,1.93
77,Exit Long,Entry Short,2021-08-12 14:15,3141.16,0.9777,44.29,1.46,929.15,0.04,174.17,5.75,58.28,1.93
78,Entry Long,Entry Long,2021-08-10 03:45,3105.66,0.9746,34.60,1.14,963.75,0.03,164.06,5.42,67.65,2.23
78,Exit Long,Entry Short,2021-08-12 14:15,3141.16,0.9746,34.60,1.14,963.75,0.03,164.06,5.42,67.65,2.23
79,Entry Long,Entry Long,2021-08-10 04:00,3070.58,0.985,69.52,2.3,1033.27,0.07,200.37,6.62,33.82,1.12
79,Exit Long,Entry Short,2021-08-12 14:15,3141.16,0.985,69.52,2.3,1033.27,0.07,200.37,6.62,33.82,1.12
80,Entry Long,Entry Long,2021-08-10 17:15,3140.07,0.9652,1.05,0.03,1034.32,0,129.27,4.27,85.76,2.83
80,Exit Long,Entry Short,2021-08-12 14:15,3141.16,0.9652,1.05,0.03,1034.32,0,129.27,4.27,85.76,2.83
81,Entry Long,Entry Long,2021-08-10 17:30,3127.17,0.9687,13.55,0.45,1047.88,0.01,142.23,4.7,73.57,2.43
81,Exit Long,Entry Short,2021-08-12 14:15,3141.16,0.9687,13.55,0.45,1047.88,0.01,142.23,4.7,73.57,2.43
82,Entry Short,Entry Short,2021-08-12 14:15,3141.16,0.965,-69.98,-2.31,977.90,-0.07,156.20,5.15,114.92,3.79
82,Exit Short,Entry Long,2021-08-13 19:00,3213.68,0.965,-69.98,-2.31,977.90,-0.07,156.20,5.15,114.92,3.79
83,Entry Short,Entry Short,2021-08-13 00:45,3031.89,1.0008,-181.94,-6,795.96,-0.18,46.02,1.52,228.54,7.53
83,Exit Short,Entry Long,2021-08-13 19:00,3213.68,1.0008,-181.94,-6,795.96,-0.18,46.02,1.52,228.54,7.53
84,Entry Short,Entry Short,2021-08-13 02:00,3058.18,0.9917,-154.21,-5.08,641.75,-0.15,71.67,2.36,200.39,6.61
84,Exit Short,Entry Long,2021-08-13 19:00,3213.68,0.9917,-154.21,-5.08,641.75,-0.15,71.67,2.36,200.39,6.61
85,Entry Short,Entry Short,2021-08-13 07:15,3056.97,0.9922,-155.49,-5.13,486.26,-0.15,22.99,0.76,201.69,6.65
85,Exit Short,Entry Long,2021-08-13 19:00,3213.68,0.9922,-155.49,-5.13,486.26,-0.15,22.99,0.76,201.69,6.65
86,Entry Short,Entry Short,2021-08-13 08:30,3090.87,0.98,-120.35,-3.97,365.91,-0.12,14.79,0.49,165.99,5.48
86,Exit Short,Entry Long,2021-08-13 19:00,3213.68,0.98,-120.35,-3.97,365.91,-0.12,14.79,0.49,165.99,5.48
87,Entry Long,Entry Long,2021-08-13 19:00,3213.68,0.9369,-41.20,-1.37,324.71,-0.04,109.90,3.65,96.08,3.19
87,Exit Long,Entry Short,2021-08-16 01:15,3169.71,0.9369,-41.20,-1.37,324.71,-0.04,109.90,3.65,96.08,3.19
88,Entry Long,Entry Long,2021-08-13 21:45,3208.49,0.9384,-36.39,-1.21,288.32,-0.04,114.94,3.82,91.36,3.03
88,Exit Long,Entry Short,2021-08-16 01:15,3169.71,0.9384,-36.39,-1.21,288.32,-0.04,114.94,3.82,91.36,3.03
89,Entry Long,Entry Long,2021-08-13 22:30,3188.66,0.9438,-17.89,-0.59,270.44,-0.02,134.32,4.46,73.17,2.43
89,Exit Long,Entry Short,2021-08-16 01:15,3169.71,0.9438,-17.89,-0.59,270.44,-0.02,134.32,4.46,73.17,2.43
90,Entry Long,Entry Long,2021-08-14 02:30,3214.27,0.937,-41.75,-1.39,228.68,-0.04,109.36,3.63,96.64,3.21
90,Exit Long,Entry Short,2021-08-16 01:15,3169.71,0.937,-41.75,-1.39,228.68,-0.04,109.36,3.63,96.64,3.21
91,Entry Long,Entry Long,2021-08-14 09:30,3294.41,0.9169,-114.34,-3.79,114.35,-0.11,33.53,1.11,168.05,5.56
91,Exit Long,Entry Short,2021-08-16 01:15,3169.71,0.9169,-114.34,-3.79,114.35,-0.11,33.53,1.11,168.05,5.56
92,Entry Short,Entry Short,2021-08-16 01:15,3169.71,0.9475,-93.94,-3.13,20.41,-0.09,16.78,0.56,156.61,5.21
92,Exit Short,Entry Long,2021-08-16 10:45,3268.85,0.9475,-93.94,-3.13,20.41,-0.09,16.78,0.56,156.61,5.21
93,Entry Short,Entry Short,2021-08-16 02:00,3189.48,0.9414,-74.72,-2.49,-54.31,-0.07,18.80,0.63,136.99,4.56
93,Exit Short,Entry Long,2021-08-16 10:45,3268.85,0.9414,-74.72,-2.49,-54.31,-0.07,18.80,0.63,136.99,4.56
94,Entry Short,Entry Short,2021-08-16 03:00,3207.87,0.9357,-57.06,-1.9,-111.37,-0.06,5.65,0.19,118.96,3.96
94,Exit Short,Entry Long,2021-08-16 10:45,3268.85,0.9357,-57.06,-1.9,-111.37,-0.06,5.65,0.19,118.96,3.96
95,Entry Short,Entry Short,2021-08-16 03:15,3214.41,0.9336,-50.83,-1.69,-162.19,-0.05,1.18,0.04,112.58,3.75
95,Exit Short,Entry Long,2021-08-16 10:45,3268.85,0.9336,-50.83,-1.69,-162.19,-0.05,1.18,0.04,112.58,3.75
96,Entry Short,Entry Short,2021-08-16 03:30,3238.34,0.9259,-28.25,-0.94,-190.44,-0.03,2.44,0.08,89.50,2.98
96,Exit Short,Entry Long,2021-08-16 10:45,3268.85,0.9259,-28.25,-0.94,-190.44,-0.03,2.44,0.08,89.50,2.98
97,Entry Long,Entry Long,2021-08-16 10:45,3268.85,0.9158,-26.97,-0.9,-217.41,-0.03,39.37,1.32,78.87,2.63
97,Exit Long,Entry Short,2021-08-16 23:15,3239.40,0.9158,-26.97,-0.9,-217.41,-0.03,39.37,1.32,78.87,2.63
98,Entry Long,Entry Long,2021-08-16 11:00,3260.93,0.9181,-19.77,-0.66,-237.18,-0.02,46.74,1.56,71.80,2.4
98,Exit Long,Entry Short,2021-08-16 23:15,3239.40,0.9181,-19.77,-0.66,-237.18,-0.02,46.74,1.56,71.80,2.4
99,Entry Long,Entry Long,2021-08-16 11:15,3261.77,0.9179,-20.53,-0.69,-257.71,-0.02,45.96,1.54,72.55,2.42
99,Exit Long,Entry Short,2021-08-16 23:15,3239.40,0.9179,-20.53,-0.69,-257.71,-0.02,45.96,1.54,72.55,2.42
